Date,District,State,Year_Type,Daily_Rainfall_mm,Cumulative_Monthly_mm,Rainfall_Category,Flood_Alert,Waterlogging_Risk
2020-07-15,Nellore,Andhra Pradesh,normal,0.0,0.19918161030208206,No Rain,0.0,Low
2020-07-16,Nellore,Andhra Pradesh,normal,0.0012033694344163659,0.19942231315441086,Light,0.0,Low
2020-07-17,Nellore,Andhra Pradesh,normal,0.021961492178098677,0.20381514020941147,Light,0.0,Low
2020-07-18,Nellore,Andhra Pradesh,normal,0.0024067388688327317,0.20429654591406907,Light,0.0,Low
2020-07-19,Nellore,Andhra Pradesh,normal,0.07701564380264742,0.2197015284631123,Moderate,0.0,Medium
2020-07-20,Nellore,Andhra Pradesh,normal,0.0,0.2197015284631123,No Rain,0.0,Low
2020-07-21,Nellore,Andhra Pradesh,normal,0.08243080625752106,0.2361896738476351,Moderate,0.0,Medium
2020-07-22,Nellore,Andhra Pradesh,normal,0.10018050541516245,0.2562281863040077,Moderate,0.0,Medium
2020-07-23,Nellore,Andhra Pradesh,normal,0.0,0.2562281863040077,No Rain,0.0,Low
2020-07-24,Nellore,Andhra Pradesh,normal,0.019855595667870037,0.2601997833674329,Light,0.0,Low
2020-07-25,Nellore,Andhra Pradesh,normal,0.0018050541516245488,0.2605608376459261,Light,0.0,Low
2020-07-26,Nellore,Andhra Pradesh,normal,0.008724428399518652,0.2623059333253099,Light,0.0,Low
2020-07-27,Nellore,Andhra Pradesh,normal,0.08333333333333333,0.2789746058490793,Moderate,0.0,Medium
2020-07-28,Nellore,Andhra Pradesh,normal,0.012033694344163659,0.2813816343723673,Light,0.0,Low
2020-07-29,Nellore,Andhra Pradesh,normal,0.0006016847172081829,0.2815019857985317,Light,0.0,Low
2020-07-30,Nellore,Andhra Pradesh,normal,0.058664259927797835,0.2932362498495607,Moderate,0.0,Medium
2020-07-31,Nellore,Andhra Pradesh,normal,0.03941034897713598,0.3011192682633289,Moderate,0.0,Low
2020-08-01,Nellore,Andhra Pradesh,normal,0.0815282791817088,0.01630761824527621,Moderate,0.0,Medium
2020-08-02,Nellore,Andhra Pradesh,normal,0.14380264741275572,0.04507160909856782,Heavy,0.0,High
2020-08-03,Nellore,Andhra Pradesh,normal,0.09867629362214199,0.06480924298952942,Moderate,0.0,Medium
2020-08-04,Nellore,Andhra Pradesh,normal,0.0,0.06480924298952942,No Rain,0.0,Low
2020-08-05,Nellore,Andhra Pradesh,normal,0.038206979542719614,0.07245155855096883,Moderate,0.0,Low
2020-08-06,Nellore,Andhra Pradesh,normal,0.025571600481347774,0.07756649416295583,Moderate,0.0,Low
2020-08-07,Nellore,Andhra Pradesh,normal,0.09566787003610108,0.09670237092309543,Moderate,0.0,Medium
2020-08-08,Nellore,Andhra Pradesh,normal,0.0,0.09670237092309543,No Rain,0.0,Low
2020-08-09,Nellore,Andhra Pradesh,normal,0.04001203369434417,0.10470574076302804,Moderate,0.0,Low
2020-08-10,Nellore,Andhra Pradesh,normal,0.050240673886883275,0.11475508484775544,Moderate,0.0,Medium
2020-08-11,Nellore,Andhra Pradesh,normal,0.04061371841155235,0.12287880611385243,Moderate,0.0,Low
2020-08-12,Nellore,Andhra Pradesh,normal,0.07250300842358605,0.13738115296666265,Moderate,0.0,Medium
2020-08-13,Nellore,Andhra Pradesh,normal,0.08874849578820698,0.15513298832591166,Moderate,0.0,Medium
2020-08-14,Nellore,Andhra Pradesh,normal,0.05475330926594465,0.16608496810687207,Moderate,0.0,Medium
2020-08-15,Nellore,Andhra Pradesh,normal,0.09867629362214199,0.18582260199783368,Moderate,0.0,Medium
2020-08-16,Nellore,Andhra Pradesh,normal,0.0,0.18582260199783368,No Rain,0.0,Low
2020-08-17,Nellore,Andhra Pradesh,normal,0.0,0.18582260199783368,No Rain,0.0,Low
2020-08-18,Nellore,Andhra Pradesh,normal,0.07220216606498195,0.2002647731375617,Moderate,0.0,Medium
2020-08-19,Nellore,Andhra Pradesh,normal,0.0,0.2002647731375617,No Rain,0.0,Low
2020-08-20,Nellore,Andhra Pradesh,normal,0.0,0.2002647731375617,No Rain,0.0,Low
2020-08-21,Nellore,Andhra Pradesh,normal,0.0018050541516245488,0.20062582741605486,Light,0.0,Low
2020-08-22,Nellore,Andhra Pradesh,normal,0.025872442839951864,0.20580093874112407,Moderate,0.0,Low
2020-08-23,Nellore,Andhra Pradesh,normal,0.0,0.20580093874112407,No Rain,0.0,Low
2020-08-24,Nellore,Andhra Pradesh,normal,0.029783393501805058,0.21175833433626187,Moderate,0.0,Low
2020-08-25,Nellore,Andhra Pradesh,normal,0.035499398315282794,0.21885906847996148,Moderate,0.0,Low
2020-08-26,Nellore,Andhra Pradesh,normal,0.0,0.21885906847996148,No Rain,0.0,Low
2020-08-27,Nellore,Andhra Pradesh,normal,0.023164861612515044,0.22349259838729088,Moderate,0.0,Low
2020-08-28,Nellore,Andhra Pradesh,normal,0.00421179302045728,0.22433505837044168,Light,0.0,Low
2020-08-29,Nellore,Andhra Pradesh,normal,0.026173285198555954,0.22957034540859309,Moderate,0.0,Low
2020-08-30,Nellore,Andhra Pradesh,normal,0.15102286401925394,0.2597785533758575,Heavy,0.0,High
2020-08-31,Nellore,Andhra Pradesh,normal,0.027376654632972324,0.2652545432663377,Moderate,0.0,Low
2020-09-01,Nellore,Andhra Pradesh,normal,0.1305655836341757,0.02611625947767481,Heavy,0.0,High
2020-09-02,Nellore,Andhra Pradesh,normal,0.11401925391095066,0.048922854735828615,Heavy,0.0,High
2020-09-03,Nellore,Andhra Pradesh,normal,0.0024067388688327317,0.049404260440486215,Light,0.0,Low
2020-09-04,Nellore,Andhra Pradesh,normal,0.09717208182912153,0.06884101576603682,Moderate,0.0,Medium
2020-09-05,Nellore,Andhra Pradesh,normal,0.0,0.06884101576603682,No Rain,0.0,Low
2020-09-06,Nellore,Andhra Pradesh,normal,0.0033092659446450064,0.06950294860994102,Light,0.0,Low
2020-09-07,Nellore,Andhra Pradesh,normal,0.08904933814681108,0.08731495968227222,Moderate,0.0,Medium
2020-09-08,Nellore,Andhra Pradesh,normal,0.015042117930204574,0.09032374533638222,Light,0.0,Low
2020-09-09,Nellore,Andhra Pradesh,normal,0.13086642599277978,0.11650018052713924,Heavy,0.0,High
2020-09-10,Nellore,Andhra Pradesh,normal,0.007821901323706379,0.11806474906727643,Light,0.0,Low
2020-09-11,Nellore,Andhra Pradesh,normal,0.058664259927797835,0.12979901311830544,Moderate,0.0,Medium
2020-09-12,Nellore,Andhra Pradesh,normal,0.04271961492178099,0.13834396437597785,Moderate,0.0,Low
2020-09-13,Nellore,Andhra Pradesh,normal,0.08634175691937425,0.15561439403056926,Moderate,0.0,Medium
2020-09-14,Nellore,Andhra Pradesh,normal,0.0069193742478941035,0.15699843543145983,Light,0.0,Low
2020-09-15,Nellore,Andhra Pradesh,normal,0.05535499398315283,0.16807076663858467,Moderate,0.0,Medium
2020-09-16,Nellore,Andhra Pradesh,normal,0.03399518652226234,0.17487062221687327,Moderate,0.0,Low
2020-09-17,Nellore,Andhra Pradesh,normal,0.0048134777376654635,0.17583343362618845,Light,0.0,Low
2020-09-18,Nellore,Andhra Pradesh,normal,0.06197352587244285,0.18822963052112168,Moderate,0.0,Medium
2020-09-19,Nellore,Andhra Pradesh,normal,0.13086642599277978,0.21440606571187867,Heavy,0.0,High
2020-09-20,Nellore,Andhra Pradesh,normal,0.06829121540312875,0.22806595258153808,Moderate,0.0,Medium
2020-09-21,Nellore,Andhra Pradesh,normal,0.019253910950661854,0.23191719821879886,Light,0.0,Low
2020-09-22,Nellore,Andhra Pradesh,normal,0.0,0.23191719821879886,No Rain,0.0,Low
2020-09-23,Nellore,Andhra Pradesh,normal,0.02647412755716005,0.2372126609700325,Moderate,0.0,Low
2020-09-24,Nellore,Andhra Pradesh,normal,0.024368231046931407,0.2420868937296907,Moderate,0.0,Low
2020-09-25,Nellore,Andhra Pradesh,normal,0.10379061371841156,0.2628475147430497,Moderate,0.0,Medium
2020-09-26,Nellore,Andhra Pradesh,normal,0.028279181708784597,0.2685040317727765,Moderate,0.0,Low
2020-09-27,Nellore,Andhra Pradesh,normal,0.019855595667870037,0.2724756288362017,Light,0.0,Low
2020-09-28,Nellore,Andhra Pradesh,normal,0.0,0.2724756288362017,No Rain,0.0,Low
2020-09-29,Nellore,Andhra Pradesh,normal,0.04121540312876053,0.2807197015284631,Moderate,0.0,Low
2020-09-30,Nellore,Andhra Pradesh,normal,0.0,0.2807197015284631,No Rain,0.0,Low
2020-10-01,Nellore,Andhra Pradesh,normal,0.02286401925391095,0.004573354194247202,Moderate,0.0,Low
2020-10-02,Nellore,Andhra Pradesh,normal,0.0,0.004573354194247202,No Rain,0.0,Low
2020-10-03,Nellore,Andhra Pradesh,normal,0.009025270758122744,0.006378625586713202,Light,0.0,Low
2020-10-04,Nellore,Andhra Pradesh,normal,0.010830324909747294,0.008544951257672403,Light,0.0,Low
2020-10-05,Nellore,Andhra Pradesh,normal,0.011432009626955475,0.010831628354796004,Light,0.0,Low
2020-10-06,Nellore,Andhra Pradesh,normal,0.011432009626955475,0.013118305451919606,Light,0.0,Low
2020-10-07,Nellore,Andhra Pradesh,normal,0.015342960288808664,0.016187266819111805,Light,0.0,Low
2020-10-08,Nellore,Andhra Pradesh,normal,0.009025270758122744,0.017992538211577806,Light,0.0,Low
2020-10-09,Nellore,Andhra Pradesh,normal,0.0,0.017992538211577806,No Rain,0.0,Low
2020-10-10,Nellore,Andhra Pradesh,normal,0.013237063778580025,0.020640269587194605,Light,0.0,Low
2020-10-11,Nellore,Andhra Pradesh,normal,0.0030084235860409147,0.021242026718016605,Light,0.0,Low
2020-10-12,Nellore,Andhra Pradesh,normal,0.009626955475330927,0.02316764953664701,Light,0.0,Low
2020-10-13,Nellore,Andhra Pradesh,normal,0.011732851985559567,0.02551450234685281,Light,0.0,Low
2020-10-14,Nellore,Andhra Pradesh,normal,0.029482551143200964,0.031411722228908416,Moderate,0.0,Low
2020-10-15,Nellore,Andhra Pradesh,normal,0.0,0.031411722228908416,No Rain,0.0,Low
2020-10-16,Nellore,Andhra Pradesh,normal,0.0,0.031411722228908416,No Rain,0.0,Low
2020-10-17,Nellore,Andhra Pradesh,normal,0.04482551143200963,0.04037790347815621,Moderate,0.0,Low
2020-10-18,Nellore,Andhra Pradesh,normal,0.010529482551143202,0.04248405343603321,Light,0.0,Low
2020-10-19,Nellore,Andhra Pradesh,normal,0.0,0.04248405343603321,No Rain,0.0,Low
2020-10-20,Nellore,Andhra Pradesh,normal,0.013537906137184115,0.04519196052473221,Light,0.0,Low
2020-10-21,Nellore,Andhra Pradesh,normal,0.00210589651022864,0.04561319051630761,Light,0.0,Low
2020-10-22,Nellore,Andhra Pradesh,normal,0.015042117930204574,0.048621976170417615,Light,0.0,Low
2020-10-23,Nellore,Andhra Pradesh,normal,0.00210589651022864,0.049043206161993015,Light,0.0,Low
2020-10-24,Nellore,Andhra Pradesh,normal,0.0,0.049043206161993015,No Rain,0.0,Low
2020-10-25,Nellore,Andhra Pradesh,normal,0.012334536702767749,0.05151041039836322,Light,0.0,Low
2020-10-26,Nellore,Andhra Pradesh,normal,0.008724428399518652,0.05325550607774702,Light,0.0,Low
2020-10-27,Nellore,Andhra Pradesh,normal,0.0,0.05325550607774702,No Rain,0.0,Low
2020-10-28,Nellore,Andhra Pradesh,normal,0.0,0.05325550607774702,No Rain,0.0,Low
2020-10-29,Nellore,Andhra Pradesh,normal,0.00030084235860409147,0.05331568179082922,Light,0.0,Low
2020-10-30,Nellore,Andhra Pradesh,normal,0.029783393501805058,0.05927307738596702,Moderate,0.0,Low
2020-10-31,Nellore,Andhra Pradesh,normal,0.0,0.05927307738596702,No Rain,0.0,Low
2020-11-01,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-11-02,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-11-03,Nellore,Andhra Pradesh,normal,0.04993983152827919,0.009989168371645204,Moderate,0.0,Medium
2020-11-04,Nellore,Andhra Pradesh,normal,0.00842358604091456,0.011674088337946803,Light,0.0,Low
2020-11-05,Nellore,Andhra Pradesh,normal,0.0,0.011674088337946803,No Rain,0.0,Low
2020-11-06,Nellore,Andhra Pradesh,normal,0.0,0.011674088337946803,No Rain,0.0,Low
2020-11-07,Nellore,Andhra Pradesh,normal,0.0,0.011674088337946803,No Rain,0.0,Low
2020-11-08,Nellore,Andhra Pradesh,normal,0.0,0.011674088337946803,No Rain,0.0,Low
2020-11-09,Nellore,Andhra Pradesh,normal,0.05054151624548737,0.02178360813575641,Moderate,0.0,Medium
2020-11-10,Nellore,Andhra Pradesh,normal,0.0009025270758122744,0.02196413527500301,Light,0.0,Low
2020-11-11,Nellore,Andhra Pradesh,normal,0.0030084235860409147,0.02256589240582501,Light,0.0,Low
2020-11-12,Nellore,Andhra Pradesh,normal,0.0,0.02256589240582501,No Rain,0.0,Low
2020-11-13,Nellore,Andhra Pradesh,normal,0.0012033694344163659,0.022806595258153806,Light,0.0,Low
2020-11-14,Nellore,Andhra Pradesh,normal,0.021660649819494587,0.02713924660007221,Light,0.0,Low
2020-11-15,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-16,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-17,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-18,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-19,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-20,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-21,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-22,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-23,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-24,Nellore,Andhra Pradesh,normal,0.0,0.02713924660007221,No Rain,0.0,Low
2020-11-25,Nellore,Andhra Pradesh,normal,0.012033694344163659,0.02954627512336021,Light,0.0,Low
2020-11-26,Nellore,Andhra Pradesh,normal,0.0,0.02954627512336021,No Rain,0.0,Low
2020-11-27,Nellore,Andhra Pradesh,normal,0.005114320096269555,0.03056926224575761,Light,0.0,Low
2020-11-28,Nellore,Andhra Pradesh,normal,0.0,0.03056926224575761,No Rain,0.0,Low
2020-11-29,Nellore,Andhra Pradesh,normal,0.0,0.03056926224575761,No Rain,0.0,Low
2020-11-30,Nellore,Andhra Pradesh,normal,0.0,0.03056926224575761,No Rain,0.0,Low
2020-12-01,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-02,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-03,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-04,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-05,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-06,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-07,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-08,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-09,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-10,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-11,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-12,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-13,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-14,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-15,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-16,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-17,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-18,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-19,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-20,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-21,Nellore,Andhra Pradesh,normal,0.0,0.0,No Rain,0.0,Low
2020-12-22,Nellore,Andhra Pradesh,normal,0.01865222623345367,0.0037308942110964014,Light,0.0,Low
2020-12-23,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-24,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-25,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-26,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-27,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-28,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-29,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-30,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2020-12-31,Nellore,Andhra Pradesh,normal,0.0,0.0037308942110964014,No Rain,0.0,Low
2021-01-01,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-02,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-03,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-04,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-05,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-06,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-07,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-08,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-09,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-10,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-11,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-12,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-13,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-14,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-15,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-16,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-17,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-18,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-19,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-20,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-21,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-22,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-23,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-24,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-25,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-26,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-01-27,Nellore,Andhra Pradesh,flood,0.03640192539109507,0.007281261282946203,Moderate,0.0,Low
2021-01-28,Nellore,Andhra Pradesh,flood,0.0,0.007281261282946203,No Rain,0.0,Low
2021-01-29,Nellore,Andhra Pradesh,flood,0.0,0.007281261282946203,No Rain,0.0,Low
2021-01-30,Nellore,Andhra Pradesh,flood,0.0,0.007281261282946203,No Rain,0.0,Low
2021-01-31,Nellore,Andhra Pradesh,flood,0.0,0.007281261282946203,No Rain,0.0,Low
2021-02-01,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-02-02,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-02-03,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-02-04,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-02-05,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-02-06,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-02-07,Nellore,Andhra Pradesh,flood,0.010830324909747294,0.0021663256709592007,Light,0.0,Low
2021-02-08,Nellore,Andhra Pradesh,flood,0.005716004813477738,0.003309664219521001,Light,0.0,Low
2021-02-09,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-10,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-11,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-12,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-13,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-14,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-15,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-16,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-17,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-18,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-19,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-20,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-21,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-22,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-23,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-24,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-25,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-26,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-27,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-02-28,Nellore,Andhra Pradesh,flood,0.0,0.003309664219521001,No Rain,0.0,Low
2021-03-01,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-03-02,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-03-03,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-03-04,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-03-05,Nellore,Andhra Pradesh,flood,0.0036101083032490976,0.0007221085569864002,Light,0.0,Low
2021-03-06,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-07,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-08,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-09,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-10,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-11,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-12,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-13,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-14,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-15,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-16,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-17,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-18,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-19,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-20,Nellore,Andhra Pradesh,flood,0.0,0.0007221085569864002,No Rain,0.0,Low
2021-03-21,Nellore,Andhra Pradesh,flood,0.009326113116726835,0.002587555662534601,Light,0.0,Low
2021-03-22,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-23,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-24,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-25,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-26,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-27,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-28,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-29,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-30,Nellore,Andhra Pradesh,flood,0.0,0.002587555662534601,No Rain,0.0,Low
2021-03-31,Nellore,Andhra Pradesh,flood,0.029783393501805058,0.008544951257672403,Moderate,0.0,Low
2021-04-01,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-02,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-03,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-04,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-05,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-06,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-07,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-08,Nellore,Andhra Pradesh,flood,0.0,0.0,No Rain,0.0,Low
2021-04-09,Nellore,Andhra Pradesh,flood,0.03249097472924188,0.006498977012877603,Moderate,0.0,Low
2021-04-10,Nellore,Andhra Pradesh,flood,0.0,0.006498977012877603,No Rain,0.0,Low
2021-04-11,Nellore,Andhra Pradesh,flood,0.0,0.006498977012877603,No Rain,0.0,Low
2021-04-12,Nellore,Andhra Pradesh,flood,0.0,0.006498977012877603,No Rain,0.0,Low
2021-04-13,Nellore,Andhra Pradesh,flood,0.0,0.006498977012877603,No Rain,0.0,Low
2021-04-14,Nellore,Andhra Pradesh,flood,0.0,0.006498977012877603,No Rain,0.0,Low
2021-04-15,Nellore,Andhra Pradesh,flood,0.0,0.006498977012877603,No Rain,0.0,Low
