District,State,Year,Case_Type,Annual_Rainfall_mm,Flood_Occurred,Flood_Severity,Waterlogging_Days,Waterlogging_Severity,Affected_Villages,Affected_Population,Deaths,Cattle_Lost,Crop_Area_Damaged_Hectares,Economic_Loss_Crores,Relief_Camps,NDRF_Deployed
30,1,2020,3,1448.7,0,3,0,4,0,0,0,0,0,0.0,0,0
30,1,2021,5,448.4,0,3,0,4,0,0,0,0,0,0.0,0,0
30,1,2022,6,1844.0,1,1,1,1,139,449204,56,601,47681,699.1,25,0
30,1,2023,4,1153.9,0,3,0,4,0,0,0,0,0,0.0,0,0
30,1,2024,2,1848.3,1,2,1,1,353,281653,75,3003,11544,674.6,41,0
6,1,2015,2,1926.3,1,2,16,2,443,134625,78,1068,25282,172.5,26,0
6,1,2016,0,700.6,0,3,0,4,0,0,0,0,0,0.0,0,0
6,1,2017,7,1741.3,1,1,9,2,64,268656,9,237,24124,128.0,14,1
6,1,2018,1,2963.1,1,0,6,1,464,81976,72,3605,10527,125.3,45,1
6,1,2019,3,1202.5,0,3,0,4,0,0,0,0,0,0.0,0,0
6,1,2020,5,559.8,0,3,0,4,0,0,0,0,0,0.0,0,0
6,1,2021,6,1564.6,1,1,8,2,488,63646,29,441,31861,669.0,15,1
6,1,2022,4,1177.1,0,3,0,4,0,0,0,0,0,0.0,0,0
6,1,2023,2,1759.3,1,2,22,3,151,253285,59,2448,15798,605.0,40,1
6,1,2024,0,802.1,0,3,0,4,0,0,0,0,0,0.0,0,0
20,1,2015,0,701.6,0,3,0,4,0,0,0,0,0,0.0,0,0
20,1,2016,7,1428.5,1,1,32,3,61,317863,0,713,37849,413.2,34,0
20,1,2017,1,2573.3,1,0,50,0,321,175776,58,438,21536,611.9,9,1
20,1,2018,3,1064.5,0,3,0,4,0,0,0,0,0,0.0,0,0
20,1,2019,5,480.6,0,3,0,4,0,0,0,0,0,0.0,0,0
20,1,2020,6,1399.2,1,1,55,0,89,498865,29,2387,8920,364.3,30,0
20,1,2021,4,1002.9,0,3,0,4,0,0,0,0,0,0.0,0,0
20,1,2022,2,1611.3,1,2,28,3,14,6727,39,3134,10517,104.0,17,1
20,1,2023,0,707.2,0,3,0,4,0,0,0,0,0,0.0,0,0
20,1,2024,7,1212.9,1,1,59,0,309,432124,40,1982,45144,168.5,41,1
32,1,2015,7,871.2,1,1,22,3,306,432296,75,2776,18283,377.9,5,1
32,1,2016,1,1729.4,1,0,10,2,174,47133,76,4409,5483,122.0,39,1
32,1,2017,3,733.0,0,3,0,4,0,0,0,0,0,0.0,0,0
32,1,2018,5,186.4,0,3,0,4,0,0,0,0,0,0.0,0,0
32,1,2019,6,1093.6,1,1,34,3,107,374176,13,1359,18840,371.5,15,1
32,1,2020,4,769.1,0,3,0,4,0,0,0,0,0,0.0,0,0
32,1,2021,2,1166.0,1,2,45,0,194,207890,54,3843,9518,431.2,13,0
32,1,2022,0,509.3,0,3,0,4,0,0,0,0,0,0.0,0,0
32,1,2023,7,861.8,1,1,37,3,156,265794,35,2651,32817,171.8,25,1
32,1,2024,1,1765.8,1,0,52,0,460,106827,43,3494,20931,65.8,1,1
46,1,2015,1,1517.5,1,0,7,2,47,395341,34,1750,49082,730.9,33,0
46,1,2016,3,849.7,0,3,0,4,0,0,0,0,0,0.0,0,0
46,1,2017,5,299.3,0,3,0,4,0,0,0,0,0,0.0,0,0
46,1,2018,6,1126.9,1,1,6,1,351,403371,53,3690,36408,578.4,22,1
46,1,2019,4,813.3,0,3,0,4,0,0,0,0,0,0.0,0,0
46,1,2020,2,1083.9,1,2,49,0,227,395366,14,1037,8939,688.7,22,1
46,1,2021,0,579.6,0,3,0,4,0,0,0,0,0,0.0,0,0
46,1,2022,7,956.3,1,1,7,2,200,88893,35,2833,28862,633.1,41,1
46,1,2023,1,1514.5,1,0,43,0,286,37067,57,4103,20995,252.3,47,1
46,1,2024,3,721.3,0,3,0,4,0,0,0,0,0,0.0,0,0
54,1,2015,3,891.2,0,3,0,4,0,0,0,0,0,0.0,0,0
54,1,2016,5,369.8,0,3,0,4,0,0,0,0,0,0.0,0,0
54,1,2017,6,1222.4,1,1,39,3,244,204739,72,772,41677,103.4,16,1
54,1,2018,4,782.5,0,3,0,4,0,0,0,0,0,0.0,0,0
54,1,2019,2,1296.8,1,2,34,3,173,254986,28,4538,30984,763.5,40,0
54,1,2020,0,504.2,0,3,0,4,0,0,0,0,0,0.0,0,0
54,1,2021,7,1118.5,1,1,59,0,195,160390,69,3088,38081,576.0,30,1
54,1,2022,1,2002.1,1,0,38,3,325,313790,69,1258,49364,299.3,49,0
54,1,2023,3,776.5,0,3,0,4,0,0,0,0,0,0.0,0,0
54,1,2024,5,396.2,0,3,0,4,0,0,0,0,0,0.0,0,0
26,1,2015,5,229.5,0,3,0,4,0,0,0,0,0,0.0,0,0
26,1,2016,6,1048.9,1,1,4,1,329,44398,40,2651,48937,571.0,5,1
26,1,2017,4,623.6,0,3,0,4,0,0,0,0,0,0.0,0,0
26,1,2018,2,1122.9,1,2,19,2,28,428902,0,1963,26155,693.9,40,1
26,1,2019,0,421.6,0,3,0,4,0,0,0,0,0,0.0,0,0
26,1,2020,7,948.9,1,1,29,3,223,417207,13,4559,30196,543.2,25,0
26,1,2021,1,1711.4,1,0,18,2,98,177877,78,2487,3782,582.0,35,1
26,1,2022,3,711.2,0,3,0,4,0,0,0,0,0,0.0,0,0
26,1,2023,5,301.2,0,3,0,4,0,0,0,0,0,0.0,0,0
26,1,2024,6,899.0,1,1,36,3,358,32225,7,1498,24576,400.2,3,0
31,1,2015,6,1047.0,1,1,48,0,148,493128,40,1514,32270,775.2,42,0
31,1,2016,4,736.1,0,3,0,4,0,0,0,0,0,0.0,0,0
31,1,2017,2,1266.9,1,2,55,0,54,285139,29,405,31511,165.0,38,0
31,1,2018,0,462.4,0,3,0,4,0,0,0,0,0,0.0,0,0
31,1,2019,7,863.0,1,1,32,3,399,416787,36,4383,33465,604.8,18,1
31,1,2020,1,1341.2,1,0,23,3,347,416412,47,1871,12531,678.6,16,1
31,1,2021,3,664.6,0,3,0,4,0,0,0,0,0,0.0,0,0
31,1,2022,5,147.8,0,3,0,4,0,0,0,0,0,0.0,0,0
31,1,2023,6,1021.7,1,1,7,2,234,231441,75,2315,20369,463.6,0,0
31,1,2024,4,628.9,0,3,0,4,0,0,0,0,0,0.0,0,0
51,1,2015,4,720.7,0,3,0,4,0,0,0,0,0,0.0,0,0
51,1,2016,2,1227.0,1,2,46,0,211,406094,32,4681,26775,115.4,48,0
51,1,2017,0,533.9,0,3,0,4,0,0,0,0,0,0.0,0,0
51,1,2018,7,950.2,1,1,22,3,130,210901,21,3318,13204,767.4,26,1
51,1,2019,1,1771.5,1,0,43,0,353,92899,26,2562,28870,435.4,6,1
51,1,2020,3,724.9,0,3,0,4,0,0,0,0,0,0.0,0,0
51,1,2021,5,335.5,0,3,0,4,0,0,0,0,0,0.0,0,0
51,1,2022,6,953.7,1,1,32,3,81,338434,64,977,44990,196.9,18,1
51,1,2023,4,689.7,0,3,0,4,0,0,0,0,0,0.0,0,0
51,1,2024,2,965.9,1,2,26,3,444,213122,31,2124,39640,596.0,3,1
10,1,2015,2,1081.4,1,2,21,3,348,315615,5,4347,26534,482.8,44,1
10,1,2016,0,360.7,0,3,0,4,0,0,0,0,0,0.0,0,0
10,1,2017,7,748.6,1,1,47,0,461,155671,0,1799,26147,786.4,36,1
10,1,2018,1,1524.0,1,0,56,0,9,250625,20,4580,10882,86.7,34,1
10,1,2019,3,673.4,0,3,0,4,0,0,0,0,0,0.0,0,0
10,1,2020,5,296.6,0,3,0,4,0,0,0,0,0,0.0,0,0
10,1,2021,6,834.2,1,1,14,2,373,418822,16,1081,30923,716.3,29,1
10,1,2022,4,590.1,0,3,0,4,0,0,0,0,0,0.0,0,0
10,1,2023,2,971.2,1,2,1,1,285,440419,58,767,20563,102.4,26,1
10,1,2024,0,474.6,0,3,0,4,0,0,0,0,0,0.0,0,0
33,1,2015,0,494.4,0,3,0,4,0,0,0,0,0,0.0,0,0
33,1,2016,7,758.8,1,1,59,0,376,353263,43,2297,1905,143.8,25,1
33,1,2017,1,1244.9,1,0,47,0,319,303387,50,3594,43384,271.6,9,0
33,1,2018,3,693.2,0,3,0,4,0,0,0,0,0,0.0,0,0
33,1,2019,5,324.6,0,3,0,4,0,0,0,0,0,0.0,0,0
33,1,2020,6,1004.7,1,1,2,1,119,139952,68,2404,32440,72.3,4,1
33,1,2021,4,662.0,0,3,0,4,0,0,0,0,0,0.0,0,0
33,1,2022,2,1002.6,1,2,59,0,447,70529,7,4091,17325,2.7,39,1
33,1,2023,0,407.1,0,3,0,4,0,0,0,0,0,0.0,0,0
33,1,2024,7,811.1,1,1,15,2,66,256821,4,1271,20512,780.2,47,1
48,1,2015,7,1139.2,1,1,5,1,349,25874,16,294,23303,395.5,39,1
48,1,2016,1,1514.2,1,0,8,2,134,301163,32,275,30297,489.3,43,0
48,1,2017,3,870.0,0,3,0,4,0,0,0,0,0,0.0,0,0
48,1,2018,5,323.4,0,3,0,4,0,0,0,0,0,0.0,0,0
48,1,2019,6,1133.9,1,1,53,0,309,288690,53,4652,20640,492.2,45,0
48,1,2020,4,806.8,0,3,0,4,0,0,0,0,0,0.0,0,0
48,1,2021,2,1268.2,1,2,56,0,488,392118,4,699,37282,679.8,16,1
48,1,2022,0,414.3,0,3,0,4,0,0,0,0,0,0.0,0,0
48,1,2023,7,977.4,1,1,20,3,253,133661,24,2799,47133,237.9,15,1
48,1,2024,1,1728.2,1,0,1,1,138,278192,29,3582,711,543.9,38,1
43,1,2015,1,2087.8,1,0,9,2,148,198694,72,2059,28454,497.3,33,0
43,1,2016,3,912.9,0,3,0,4,0,0,0,0,0,0.0,0,0
43,1,2017,5,284.6,0,3,0,4,0,0,0,0,0,0.0,0,0
43,1,2018,6,1356.5,1,1,7,2,15,200320,55,2318,17767,93.5,23,0
43,1,2019,4,872.2,0,3,0,4,0,0,0,0,0,0.0,0,0
43,1,2020,2,1463.2,1,2,32,3,429,251604,31,4712,39629,610.0,14,1
43,1,2021,0,658.1,0,3,0,4,0,0,0,0,0,0.0,0,0
43,1,2022,7,1056.8,1,1,26,3,16,38836,76,1936,8556,427.9,41,1
43,1,2023,1,2112.6,1,0,34,3,319,218681,76,1674,30089,643.0,8,0
43,1,2024,3,929.7,0,3,0,4,0,0,0,0,0,0.0,0,0
15,1,2015,3,910.1,0,3,0,4,0,0,0,0,0,0.0,0,0
15,1,2016,5,341.8,0,3,0,4,0,0,0,0,0,0.0,0,0
15,1,2017,6,1183.8,1,1,39,3,334,335195,50,970,25094,38.5,31,1
15,1,2018,4,944.4,0,3,0,4,0,0,0,0,0,0.0,0,0
15,1,2019,2,1356.3,1,2,22,3,353,78515,32,4004,21592,643.1,4,0
15,1,2020,0,677.8,0,3,0,4,0,0,0,0,0,0.0,0,0
15,1,2021,7,1110.2,1,1,56,0,433,175227,25,2057,38770,364.1,30,1
15,1,2022,1,2154.3,1,0,5,1,346,307822,38,4447,20759,795.1,5,1
15,1,2023,3,901.8,0,3,0,4,0,0,0,0,0,0.0,0,0
15,1,2024,5,216.6,0,3,0,4,0,0,0,0,0,0.0,0,0
52,1,2015,5,443.6,0,3,0,4,0,0,0,0,0,0.0,0,0
52,1,2016,6,1464.8,1,1,43,0,418,129416,35,4211,34641,118.0,3,1
52,1,2017,4,877.9,0,3,0,4,0,0,0,0,0,0.0,0,0
52,1,2018,2,1355.7,1,2,53,0,363,370915,36,697,43641,632.2,29,1
52,1,2019,0,696.2,0,3,0,4,0,0,0,0,0,0.0,0,0
52,1,2020,7,1395.9,1,1,51,0,193,190991,32,4839,30600,617.3,27,1
52,1,2021,1,2312.6,1,0,8,2,403,479121,69,1124,7070,567.9,47,1
52,1,2022,3,943.5,0,3,0,4,0,0,0,0,0,0.0,0,0
52,1,2023,5,395.9,0,3,0,4,0,0,0,0,0,0.0,0,0
52,1,2024,6,1239.1,1,1,23,3,428,136622,54,3428,12404,418.6,14,1
12,1,2015,6,1339.4,1,1,31,3,471,211687,13,3498,45967,92.9,16,0
12,1,2016,4,845.1,0,3,0,4,0,0,0,0,0,0.0,0,0
12,1,2017,2,1731.1,1,2,28,3,422,272845,67,1908,19476,745.4,6,1
12,1,2018,0,738.1,0,3,0,4,0,0,0,0,0,0.0,0,0
12,1,2019,7,1341.6,1,1,29,3,67,332156,53,509,25613,140.5,13,1
12,1,2020,1,2118.6,1,0,47,0,498,462048,12,2881,1632,160.5,26,0
12,1,2021,3,1029.4,0,3,0,4,0,0,0,0,0,0.0,0,0
12,1,2022,5,341.9,0,3,0,4,0,0,0,0,0,0.0,0,0
12,1,2023,6,1193.4,1,1,32,3,100,334671,23,4098,14825,23.8,31,1
12,1,2024,4,954.0,0,3,0,4,0,0,0,0,0,0.0,0,0
25,1,2015,4,964.8,0,3,0,4,0,0,0,0,0,0.0,0,0
25,1,2016,2,1444.5,1,2,20,3,335,402191,45,1055,13269,682.6,8,1
25,1,2017,0,647.8,0,3,0,4,0,0,0,0,0,0.0,0,0
25,1,2018,7,1206.7,1,1,42,0,411,60221,2,1522,175,500.3,9,1
25,1,2019,1,2406.5,1,0,59,0,140,11018,15,1942,32407,703.3,20,1
25,1,2020,3,1108.4,0,3,0,4,0,0,0,0,0,0.0,0,0
25,1,2021,5,471.8,0,3,0,4,0,0,0,0,0,0.0,0,0
25,1,2022,6,1425.6,1,1,54,0,445,81091,47,139,21923,420.0,16,1
25,1,2023,4,1048.5,0,3,0,4,0,0,0,0,0,0.0,0,0
25,1,2024,2,1787.0,1,2,43,0,163,385115,56,2379,3694,36.0,6,1
35,1,2015,2,1732.5,1,2,19,2,331,332509,3,4112,21776,530.3,12,1
35,1,2016,0,628.9,0,3,0,4,0,0,0,0,0,0.0,0,0
35,1,2017,7,1257.3,1,1,8,2,127,357064,74,3303,20916,501.6,34,1
35,1,2018,1,2499.6,1,0,14,2,254,460565,5,2642,31851,742.1,21,0
35,1,2019,3,1066.2,0,3,0,4,0,0,0,0,0,0.0,0,0
35,1,2020,5,269.4,0,3,0,4,0,0,0,0,0,0.0,0,0
35,1,2021,6,1627.7,1,1,43,0,355,257017,76,1271,20521,612.9,42,1
35,1,2022,4,958.5,0,3,0,4,0,0,0,0,0,0.0,0,0
35,1,2023,2,1611.7,1,2,33,3,259,292576,55,668,7364,564.0,39,0
35,1,2024,0,613.7,0,3,0,4,0,0,0,0,0,0.0,0,0
0,1,2015,0,692.5,0,3,0,4,0,0,0,0,0,0.0,0,0
0,1,2016,7,1486.1,1,1,23,3,260,238374,27,680,18024,729.0,33,0
0,1,2017,1,2436.9,1,0,27,3,463,263697,29,4499,2407,42.2,1,0
0,1,2018,3,1188.4,0,3,0,4,0,0,0,0,0,0.0,0,0
0,1,2019,5,331.9,0,3,0,4,0,0,0,0,0,0.0,0,0
0,1,2020,6,1509.8,1,1,21,3,70,392827,5,2570,2445,731.6,33,0
0,1,2021,4,1017.4,0,3,0,4,0,0,0,0,0,0.0,0,0
0,1,2022,2,2058.2,1,2,26,3,213,64916,24,4978,18331,344.2,42,1
0,1,2023,0,664.5,0,3,0,4,0,0,0,0,0,0.0,0,0
0,1,2024,7,1449.0,1,1,52,0,181,56908,32,652,35713,672.6,2,0
23,1,2015,7,1808.8,1,1,18,2,273,59282,32,462,3374,92.0,10,1
23,1,2016,1,3154.3,1,0,14,2,431,67568,25,3293,6532,643.2,23,1
23,1,2017,3,1383.0,0,3,0,4,0,0,0,0,0,0.0,0,0
23,1,2018,5,368.4,0,3,0,4,0,0,0,0,0,0.0,0,0
23,1,2019,6,1858.3,1,1,32,3,450,280528,21,1012,11070,307.5,49,1
23,1,2020,4,1120.5,0,3,0,4,0,0,0,0,0,0.0,0,0
23,1,2021,2,1936.5,1,2,1,1,126,39047,76,3793,4398,68.0,29,0
23,1,2022,0,657.1,0,3,0,4,0,0,0,0,0,0.0,0,0
23,1,2023,7,1631.4,1,1,15,2,495,151950,4,1442,728,222.1,34,1
23,1,2024,1,3167.1,1,0,48,0,452,142651,77,3639,28335,361.5,40,1
27,1,2015,1,2567.1,1,0,27,3,277,180715,25,1883,35233,659.5,38,1
27,1,2016,3,1134.5,0,3,0,4,0,0,0,0,0,0.0,0,0
27,1,2017,5,254.3,0,3,0,4,0,0,0,0,0,0.0,0,0
27,1,2018,6,1466.5,1,1,26,3,486,54537,30,3690,38716,653.4,48,1
27,1,2019,4,1128.5,0,3,0,4,0,0,0,0,0,0.0,0,0
27,1,2020,2,1511.3,1,2,32,3,364,396476,55,1318,9929,787.3,47,1
27,1,2021,0,677.8,0,3,0,4,0,0,0,0,0,0.0,0,0
27,1,2022,7,1457.5,1,1,10,2,169,255202,63,2806,45877,434.5,31,0
27,1,2023,1,2169.9,1,0,58,0,369,299589,40,1990,15501,508.3,32,0
27,1,2024,3,1089.9,0,3,0,4,0,0,0,0,0,0.0,0,0
4,1,2015,3,1164.2,0,3,0,4,0,0,0,0,0,0.0,0,0
4,1,2016,5,584.6,0,3,0,4,0,0,0,0,0,0.0,0,0
4,1,2017,6,1719.4,1,1,44,0,129,445159,46,411,33057,508.0,33,1
4,1,2018,4,1154.0,0,3,0,4,0,0,0,0,0,0.0,0,0
4,1,2019,2,1951.2,1,2,29,3,273,107347,18,3229,536,777.5,1,1
4,1,2020,0,898.6,0,3,0,4,0,0,0,0,0,0.0,0,0
4,1,2021,7,1645.8,1,1,53,0,286,100005,52,3535,1953,348.3,39,1
4,1,2022,1,2274.9,1,0,54,0,23,148191,60,4766,17674,730.7,24,1
4,1,2023,3,1165.7,0,3,0,4,0,0,0,0,0,0.0,0,0
4,1,2024,5,474.9,0,3,0,4,0,0,0,0,0,0.0,0,0
