District,State,Year,Case_Type,Annual_Rainfall_mm,Flood_Occurred,Flood_Severity,Waterlogging_Days,Waterlogging_Severity,Affected_Villages,Affected_Population,Deaths,Cattle_Lost,Crop_Area_Damaged_Hectares,Economic_Loss_Crores,Relief_Camps,NDRF_Deployed
Medchal Malkajgiri,Telangana,2017,normal,839.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Medchal Malkajgiri,Telangana,2018,flood,1260.5,1,Severe,59,Extreme,160,384371,31,521,35313,797.4,10,0
Medchal Malkajgiri,Telangana,2019,drought,525.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Medchal Malkajgiri,Telangana,2020,waterlogging,1049.1,1,Moderate,28,Severe,376,92778,77,4113,15642,182.7,2,1
Medchal Malkajgiri,Telangana,2021,extreme_flood,1509.3,1,Catastrophic,41,Extreme,461,334734,60,2249,31087,584.4,30,0
Medchal Malkajgiri,Telangana,2022,mild,812.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Medchal Malkajgiri,Telangana,2023,severe_drought,267.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Medchal Malkajgiri,Telangana,2024,urban_flood,1197.4,1,Moderate,54,Extreme,348,115928,18,382,45233,644.9,37,1
Sangareddy,Telangana,2015,urban_flood,1116.5,1,Moderate,49,Extreme,14,98594,4,3820,4524,282.8,3,0
Sangareddy,Telangana,2016,normal,806.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Sangareddy,Telangana,2017,flood,1172.2,1,Severe,7,Moderate,192,484474,43,238,29022,4.3,26,1
Sangareddy,Telangana,2018,drought,601.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Sangareddy,Telangana,2019,waterlogging,1075.5,1,Moderate,7,Moderate,365,334635,46,2486,42112,635.6,36,0
Sangareddy,Telangana,2020,extreme_flood,2008.6,1,Catastrophic,34,Severe,99,18084,12,3601,44294,187.5,2,1
Sangareddy,Telangana,2021,mild,844.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Sangareddy,Telangana,2022,severe_drought,283.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Sangareddy,Telangana,2023,urban_flood,1169.8,1,Moderate,5,Mild,235,203312,74,4709,29278,475.7,28,0
Sangareddy,Telangana,2024,normal,869.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Medak,Telangana,2015,normal,772.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Medak,Telangana,2016,flood,1584.1,1,Severe,52,Extreme,55,25662,79,2733,46727,295.4,10,0
Medak,Telangana,2017,drought,598.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Medak,Telangana,2018,waterlogging,1020.4,1,Moderate,3,Mild,45,18013,42,993,3079,433.2,40,1
Medak,Telangana,2019,extreme_flood,1965.6,1,Catastrophic,24,Severe,48,234007,31,278,25806,408.7,19,0
Medak,Telangana,2020,mild,930.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Medak,Telangana,2021,severe_drought,428.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Medak,Telangana,2022,urban_flood,1183.0,1,Moderate,10,Moderate,38,450089,76,1632,48041,653.3,41,0
Medak,Telangana,2023,normal,933.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Medak,Telangana,2024,flood,1502.6,1,Severe,25,Severe,462,450441,47,729,7173,582.3,32,1
Nizamabad,Telangana,2015,flood,1412.0,1,Severe,43,Extreme,93,322732,41,34,45847,707.1,37,0
Nizamabad,Telangana,2016,drought,677.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Nizamabad,Telangana,2017,waterlogging,1234.4,1,Moderate,23,Severe,463,66521,71,4021,42803,508.3,25,1
Nizamabad,Telangana,2018,extreme_flood,2213.3,1,Catastrophic,52,Extreme,398,50349,20,4537,33543,606.2,2,0
Nizamabad,Telangana,2019,mild,1040.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Nizamabad,Telangana,2020,severe_drought,353.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Nizamabad,Telangana,2021,urban_flood,1141.8,1,Moderate,38,Severe,425,266954,73,4667,6957,679.0,11,1
Nizamabad,Telangana,2022,normal,968.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Nizamabad,Telangana,2023,flood,1437.0,1,Severe,23,Severe,253,14495,75,1772,36963,281.4,27,0
Nizamabad,Telangana,2024,drought,596.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Kamareddy,Telangana,2015,drought,657.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Kamareddy,Telangana,2016,waterlogging,968.5,1,Moderate,57,Extreme,145,353617,44,3156,36600,504.2,22,1
Kamareddy,Telangana,2017,extreme_flood,1841.6,1,Catastrophic,21,Severe,346,450907,23,1776,33935,507.4,31,0
Kamareddy,Telangana,2018,mild,851.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Kamareddy,Telangana,2019,severe_drought,380.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Kamareddy,Telangana,2020,urban_flood,1297.2,1,Moderate,2,Mild,169,266389,59,377,47622,511.4,32,1
Kamareddy,Telangana,2021,normal,859.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Kamareddy,Telangana,2022,flood,1155.5,1,Severe,25,Severe,180,460989,77,1240,3291,75.6,45,1
Kamareddy,Telangana,2023,drought,605.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Kamareddy,Telangana,2024,waterlogging,1082.5,1,Moderate,57,Extreme,403,412817,76,2419,12869,155.0,48,0
Jagtial,Telangana,2015,waterlogging,1200.4,1,Moderate,10,Moderate,61,38732,29,1218,38047,60.8,9,1
Jagtial,Telangana,2016,extreme_flood,1907.1,1,Catastrophic,7,Moderate,495,272404,64,2023,19708,658.1,31,1
Jagtial,Telangana,2017,mild,1038.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Jagtial,Telangana,2018,severe_drought,234.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Jagtial,Telangana,2019,urban_flood,1272.2,1,Moderate,39,Severe,198,77154,46,3981,31491,203.6,9,1
Jagtial,Telangana,2020,normal,876.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Jagtial,Telangana,2021,flood,1314.2,1,Severe,17,Moderate,188,196296,4,1153,45508,488.5,39,1
Jagtial,Telangana,2022,drought,693.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Jagtial,Telangana,2023,waterlogging,1365.9,1,Moderate,58,Extreme,203,119325,59,4092,4483,125.6,47,1
Jagtial,Telangana,2024,extreme_flood,1960.4,1,Catastrophic,3,Mild,381,280255,11,3057,46814,156.6,6,1
Rajanna Sircilla,Telangana,2015,extreme_flood,1994.9,1,Catastrophic,48,Extreme,455,475780,21,4883,37237,186.3,18,1
Rajanna Sircilla,Telangana,2016,mild,998.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Rajanna Sircilla,Telangana,2017,severe_drought,278.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Rajanna Sircilla,Telangana,2018,urban_flood,1187.0,1,Moderate,6,Mild,461,469818,9,140,43402,135.9,24,0
Rajanna Sircilla,Telangana,2019,normal,889.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Rajanna Sircilla,Telangana,2020,flood,1386.3,1,Severe,1,Mild,75,222544,24,1076,13562,82.6,11,1
Rajanna Sircilla,Telangana,2021,drought,696.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Rajanna Sircilla,Telangana,2022,waterlogging,1121.6,1,Moderate,7,Moderate,497,188870,53,2460,22463,434.4,10,0
Rajanna Sircilla,Telangana,2023,extreme_flood,1903.0,1,Catastrophic,43,Extreme,84,140413,18,1732,47935,768.1,48,0
Rajanna Sircilla,Telangana,2024,mild,1022.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Karimnagar,Telangana,2015,mild,1027.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Karimnagar,Telangana,2016,severe_drought,336.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Karimnagar,Telangana,2017,urban_flood,1338.2,1,Moderate,28,Severe,205,487736,49,182,11651,280.4,38,1
Karimnagar,Telangana,2018,normal,891.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Karimnagar,Telangana,2019,flood,1406.2,1,Severe,53,Extreme,271,174250,1,97,33661,74.2,15,1
Karimnagar,Telangana,2020,drought,535.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Karimnagar,Telangana,2021,waterlogging,1147.4,1,Moderate,19,Moderate,211,409044,74,3712,38634,542.5,14,1
Karimnagar,Telangana,2022,extreme_flood,2223.8,1,Catastrophic,44,Extreme,56,79364,42,1365,44891,739.4,27,1
Karimnagar,Telangana,2023,mild,1035.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Karimnagar,Telangana,2024,severe_drought,434.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Peddapalli,Telangana,2015,severe_drought,242.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Peddapalli,Telangana,2016,urban_flood,1469.9,1,Moderate,15,Moderate,461,335588,14,3978,24610,729.9,46,1
Peddapalli,Telangana,2017,normal,1077.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Peddapalli,Telangana,2018,flood,1740.3,1,Severe,27,Severe,90,108260,62,255,8315,81.9,38,1
Peddapalli,Telangana,2019,drought,739.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Peddapalli,Telangana,2020,waterlogging,1446.5,1,Moderate,3,Mild,187,342574,29,2448,27725,424.4,1,1
Peddapalli,Telangana,2021,extreme_flood,1917.9,1,Catastrophic,18,Moderate,284,319059,40,239,15701,229.6,37,0
Peddapalli,Telangana,2022,mild,1068.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Peddapalli,Telangana,2023,severe_drought,492.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Peddapalli,Telangana,2024,urban_flood,1405.8,1,Moderate,23,Severe,15,330284,28,276,10608,779.0,19,1
Jayashankar Bhupalpally,Telangana,2015,urban_flood,1792.4,1,Moderate,42,Extreme,177,380810,46,1577,38866,535.2,47,0
Jayashankar Bhupalpally,Telangana,2016,normal,1068.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Jayashankar Bhupalpally,Telangana,2017,flood,2039.8,1,Severe,46,Extreme,80,8214,13,3101,5694,640.1,32,1
Jayashankar Bhupalpally,Telangana,2018,drought,742.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Jayashankar Bhupalpally,Telangana,2019,waterlogging,1333.4,1,Moderate,22,Severe,103,211993,74,2150,34210,20.9,1,1
Jayashankar Bhupalpally,Telangana,2020,extreme_flood,2570.0,1,Catastrophic,17,Moderate,379,394692,41,4120,1253,443.0,14,0
Jayashankar Bhupalpally,Telangana,2021,mild,1181.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Jayashankar Bhupalpally,Telangana,2022,severe_drought,399.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Jayashankar Bhupalpally,Telangana,2023,urban_flood,1539.7,1,Moderate,7,Moderate,332,341194,16,1265,41786,574.7,17,0
Jayashankar Bhupalpally,Telangana,2024,normal,1072.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Mulugu,Telangana,2015,normal,1245.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Mulugu,Telangana,2016,flood,2203.7,1,Severe,14,Moderate,486,44030,51,4840,32387,257.3,33,0
Mulugu,Telangana,2017,drought,977.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Mulugu,Telangana,2018,waterlogging,1651.9,1,Moderate,22,Severe,274,259535,66,1909,32903,147.6,39,1
Mulugu,Telangana,2019,extreme_flood,2859.6,1,Catastrophic,19,Moderate,34,127768,79,4107,49870,131.6,34,1
Mulugu,Telangana,2020,mild,1448.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Mulugu,Telangana,2021,severe_drought,448.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Mulugu,Telangana,2022,urban_flood,1844.0,1,Moderate,1,Mild,139,449204,56,601,47681,699.1,25,0
Mulugu,Telangana,2023,normal,1153.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Mulugu,Telangana,2024,flood,1848.3,1,Severe,1,Mild,353,281653,75,3003,11544,674.6,41,0
Bhadradri Kothagudem,Telangana,2015,flood,1926.3,1,Severe,16,Moderate,443,134625,78,1068,25282,172.5,26,0
Bhadradri Kothagudem,Telangana,2016,drought,700.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Bhadradri Kothagudem,Telangana,2017,waterlogging,1741.3,1,Moderate,9,Moderate,64,268656,9,237,24124,128.0,14,1
Bhadradri Kothagudem,Telangana,2018,extreme_flood,2963.1,1,Catastrophic,6,Mild,464,81976,72,3605,10527,125.3,45,1
Bhadradri Kothagudem,Telangana,2019,mild,1202.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Bhadradri Kothagudem,Telangana,2020,severe_drought,559.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Bhadradri Kothagudem,Telangana,2021,urban_flood,1564.6,1,Moderate,8,Moderate,488,63646,29,441,31861,669.0,15,1
Bhadradri Kothagudem,Telangana,2022,normal,1177.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Bhadradri Kothagudem,Telangana,2023,flood,1759.3,1,Severe,22,Severe,151,253285,59,2448,15798,605.0,40,1
Bhadradri Kothagudem,Telangana,2024,drought,802.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Khammam,Telangana,2015,drought,701.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Khammam,Telangana,2016,waterlogging,1428.5,1,Moderate,32,Severe,61,317863,0,713,37849,413.2,34,0
Khammam,Telangana,2017,extreme_flood,2573.3,1,Catastrophic,50,Extreme,321,175776,58,438,21536,611.9,9,1
Khammam,Telangana,2018,mild,1064.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Khammam,Telangana,2019,severe_drought,480.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Khammam,Telangana,2020,urban_flood,1399.2,1,Moderate,55,Extreme,89,498865,29,2387,8920,364.3,30,0
Khammam,Telangana,2021,normal,1002.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Khammam,Telangana,2022,flood,1611.3,1,Severe,28,Severe,14,6727,39,3134,10517,104.0,17,1
Khammam,Telangana,2023,drought,707.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Khammam,Telangana,2024,waterlogging,1212.9,1,Moderate,59,Extreme,309,432124,40,1982,45144,168.5,41,1
Nalgonda,Telangana,2015,waterlogging,871.2,1,Moderate,22,Severe,306,432296,75,2776,18283,377.9,5,1
Nalgonda,Telangana,2016,extreme_flood,1729.4,1,Catastrophic,10,Moderate,174,47133,76,4409,5483,122.0,39,1
Nalgonda,Telangana,2017,mild,733.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Nalgonda,Telangana,2018,severe_drought,186.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Nalgonda,Telangana,2019,urban_flood,1093.6,1,Moderate,34,Severe,107,374176,13,1359,18840,371.5,15,1
Nalgonda,Telangana,2020,normal,769.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Nalgonda,Telangana,2021,flood,1166.0,1,Severe,45,Extreme,194,207890,54,3843,9518,431.2,13,0
Nalgonda,Telangana,2022,drought,509.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Nalgonda,Telangana,2023,waterlogging,861.8,1,Moderate,37,Severe,156,265794,35,2651,32817,171.8,25,1
Nalgonda,Telangana,2024,extreme_flood,1765.8,1,Catastrophic,52,Extreme,460,106827,43,3494,20931,65.8,1,1
Suryapet,Telangana,2015,extreme_flood,1517.5,1,Catastrophic,7,Moderate,47,395341,34,1750,49082,730.9,33,0
Suryapet,Telangana,2016,mild,849.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Suryapet,Telangana,2017,severe_drought,299.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Suryapet,Telangana,2018,urban_flood,1126.9,1,Moderate,6,Mild,351,403371,53,3690,36408,578.4,22,1
Suryapet,Telangana,2019,normal,813.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Suryapet,Telangana,2020,flood,1083.9,1,Severe,49,Extreme,227,395366,14,1037,8939,688.7,22,1
Suryapet,Telangana,2021,drought,579.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Suryapet,Telangana,2022,waterlogging,956.3,1,Moderate,7,Moderate,200,88893,35,2833,28862,633.1,41,1
Suryapet,Telangana,2023,extreme_flood,1514.5,1,Catastrophic,43,Extreme,286,37067,57,4103,20995,252.3,47,1
Suryapet,Telangana,2024,mild,721.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Yadadri Bhuvanagiri,Telangana,2015,mild,891.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Yadadri Bhuvanagiri,Telangana,2016,severe_drought,369.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Yadadri Bhuvanagiri,Telangana,2017,urban_flood,1222.4,1,Moderate,39,Severe,244,204739,72,772,41677,103.4,16,1
Yadadri Bhuvanagiri,Telangana,2018,normal,782.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Yadadri Bhuvanagiri,Telangana,2019,flood,1296.8,1,Severe,34,Severe,173,254986,28,4538,30984,763.5,40,0
Yadadri Bhuvanagiri,Telangana,2020,drought,504.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Yadadri Bhuvanagiri,Telangana,2021,waterlogging,1118.5,1,Moderate,59,Extreme,195,160390,69,3088,38081,576.0,30,1
Yadadri Bhuvanagiri,Telangana,2022,extreme_flood,2002.1,1,Catastrophic,38,Severe,325,313790,69,1258,49364,299.3,49,0
Yadadri Bhuvanagiri,Telangana,2023,mild,776.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Yadadri Bhuvanagiri,Telangana,2024,severe_drought,396.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubnagar,Telangana,2015,severe_drought,229.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubnagar,Telangana,2016,urban_flood,1048.9,1,Moderate,4,Mild,329,44398,40,2651,48937,571.0,5,1
Mahabubnagar,Telangana,2017,normal,623.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubnagar,Telangana,2018,flood,1122.9,1,Severe,19,Moderate,28,428902,0,1963,26155,693.9,40,1
Mahabubnagar,Telangana,2019,drought,421.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubnagar,Telangana,2020,waterlogging,948.9,1,Moderate,29,Severe,223,417207,13,4559,30196,543.2,25,0
Mahabubnagar,Telangana,2021,extreme_flood,1711.4,1,Catastrophic,18,Moderate,98,177877,78,2487,3782,582.0,35,1
Mahabubnagar,Telangana,2022,mild,711.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubnagar,Telangana,2023,severe_drought,301.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubnagar,Telangana,2024,urban_flood,899.0,1,Moderate,36,Severe,358,32225,7,1498,24576,400.2,3,0
Nagarkurnool,Telangana,2015,urban_flood,1047.0,1,Moderate,48,Extreme,148,493128,40,1514,32270,775.2,42,0
Nagarkurnool,Telangana,2016,normal,736.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Nagarkurnool,Telangana,2017,flood,1266.9,1,Severe,55,Extreme,54,285139,29,405,31511,165.0,38,0
Nagarkurnool,Telangana,2018,drought,462.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Nagarkurnool,Telangana,2019,waterlogging,863.0,1,Moderate,32,Severe,399,416787,36,4383,33465,604.8,18,1
Nagarkurnool,Telangana,2020,extreme_flood,1341.2,1,Catastrophic,23,Severe,347,416412,47,1871,12531,678.6,16,1
Nagarkurnool,Telangana,2021,mild,664.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Nagarkurnool,Telangana,2022,severe_drought,147.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Nagarkurnool,Telangana,2023,urban_flood,1021.7,1,Moderate,7,Moderate,234,231441,75,2315,20369,463.6,0,0
Nagarkurnool,Telangana,2024,normal,628.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Wanaparthy,Telangana,2015,normal,720.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Wanaparthy,Telangana,2016,flood,1227.0,1,Severe,46,Extreme,211,406094,32,4681,26775,115.4,48,0
Wanaparthy,Telangana,2017,drought,533.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Wanaparthy,Telangana,2018,waterlogging,950.2,1,Moderate,22,Severe,130,210901,21,3318,13204,767.4,26,1
Wanaparthy,Telangana,2019,extreme_flood,1771.5,1,Catastrophic,43,Extreme,353,92899,26,2562,28870,435.4,6,1
Wanaparthy,Telangana,2020,mild,724.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Wanaparthy,Telangana,2021,severe_drought,335.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Wanaparthy,Telangana,2022,urban_flood,953.7,1,Moderate,32,Severe,81,338434,64,977,44990,196.9,18,1
Wanaparthy,Telangana,2023,normal,689.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Wanaparthy,Telangana,2024,flood,965.9,1,Severe,26,Severe,444,213122,31,2124,39640,596.0,3,1
Gadwal,Telangana,2015,flood,1081.4,1,Severe,21,Severe,348,315615,5,4347,26534,482.8,44,1
Gadwal,Telangana,2016,drought,360.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Gadwal,Telangana,2017,waterlogging,748.6,1,Moderate,47,Extreme,461,155671,0,1799,26147,786.4,36,1
Gadwal,Telangana,2018,extreme_flood,1524.0,1,Catastrophic,56,Extreme,9,250625,20,4580,10882,86.7,34,1
Gadwal,Telangana,2019,mild,673.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Gadwal,Telangana,2020,severe_drought,296.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Gadwal,Telangana,2021,urban_flood,834.2,1,Moderate,14,Moderate,373,418822,16,1081,30923,716.3,29,1
Gadwal,Telangana,2022,normal,590.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Gadwal,Telangana,2023,flood,971.2,1,Severe,1,Mild,285,440419,58,767,20563,102.4,26,1
Gadwal,Telangana,2024,drought,474.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Narayanpet,Telangana,2015,drought,494.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Narayanpet,Telangana,2016,waterlogging,758.8,1,Moderate,59,Extreme,376,353263,43,2297,1905,143.8,25,1
Narayanpet,Telangana,2017,extreme_flood,1244.9,1,Catastrophic,47,Extreme,319,303387,50,3594,43384,271.6,9,0
Narayanpet,Telangana,2018,mild,693.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Narayanpet,Telangana,2019,severe_drought,324.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Narayanpet,Telangana,2020,urban_flood,1004.7,1,Moderate,2,Mild,119,139952,68,2404,32440,72.3,4,1
Narayanpet,Telangana,2021,normal,662.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Narayanpet,Telangana,2022,flood,1002.6,1,Severe,59,Extreme,447,70529,7,4091,17325,2.7,39,1
Narayanpet,Telangana,2023,drought,407.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Narayanpet,Telangana,2024,waterlogging,811.1,1,Moderate,15,Moderate,66,256821,4,1271,20512,780.2,47,1
Vikarabad,Telangana,2015,waterlogging,1139.2,1,Moderate,5,Mild,349,25874,16,294,23303,395.5,39,1
Vikarabad,Telangana,2016,extreme_flood,1514.2,1,Catastrophic,8,Moderate,134,301163,32,275,30297,489.3,43,0
Vikarabad,Telangana,2017,mild,870.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Vikarabad,Telangana,2018,severe_drought,323.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Vikarabad,Telangana,2019,urban_flood,1133.9,1,Moderate,53,Extreme,309,288690,53,4652,20640,492.2,45,0
Vikarabad,Telangana,2020,normal,806.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Vikarabad,Telangana,2021,flood,1268.2,1,Severe,56,Extreme,488,392118,4,699,37282,679.8,16,1
Vikarabad,Telangana,2022,drought,414.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Vikarabad,Telangana,2023,waterlogging,977.4,1,Moderate,20,Severe,253,133661,24,2799,47133,237.9,15,1
Vikarabad,Telangana,2024,extreme_flood,1728.2,1,Catastrophic,1,Mild,138,278192,29,3582,711,543.9,38,1
Siddipet,Telangana,2015,extreme_flood,2087.8,1,Catastrophic,9,Moderate,148,198694,72,2059,28454,497.3,33,0
Siddipet,Telangana,2016,mild,912.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Siddipet,Telangana,2017,severe_drought,284.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Siddipet,Telangana,2018,urban_flood,1356.5,1,Moderate,7,Moderate,15,200320,55,2318,17767,93.5,23,0
Siddipet,Telangana,2019,normal,872.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Siddipet,Telangana,2020,flood,1463.2,1,Severe,32,Severe,429,251604,31,4712,39629,610.0,14,1
Siddipet,Telangana,2021,drought,658.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Siddipet,Telangana,2022,waterlogging,1056.8,1,Moderate,26,Severe,16,38836,76,1936,8556,427.9,41,1
Siddipet,Telangana,2023,extreme_flood,2112.6,1,Catastrophic,34,Severe,319,218681,76,1674,30089,643.0,8,0
Siddipet,Telangana,2024,mild,929.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Jangaon,Telangana,2015,mild,910.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Jangaon,Telangana,2016,severe_drought,341.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Jangaon,Telangana,2017,urban_flood,1183.8,1,Moderate,39,Severe,334,335195,50,970,25094,38.5,31,1
Jangaon,Telangana,2018,normal,944.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Jangaon,Telangana,2019,flood,1356.3,1,Severe,22,Severe,353,78515,32,4004,21592,643.1,4,0
Jangaon,Telangana,2020,drought,677.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Jangaon,Telangana,2021,waterlogging,1110.2,1,Moderate,56,Extreme,433,175227,25,2057,38770,364.1,30,1
Jangaon,Telangana,2022,extreme_flood,2154.3,1,Catastrophic,5,Mild,346,307822,38,4447,20759,795.1,5,1
Jangaon,Telangana,2023,mild,901.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Jangaon,Telangana,2024,severe_drought,216.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Warangal,Telangana,2015,severe_drought,443.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Warangal,Telangana,2016,urban_flood,1464.8,1,Moderate,43,Extreme,418,129416,35,4211,34641,118.0,3,1
Warangal,Telangana,2017,normal,877.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Warangal,Telangana,2018,flood,1355.7,1,Severe,53,Extreme,363,370915,36,697,43641,632.2,29,1
Warangal,Telangana,2019,drought,696.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Warangal,Telangana,2020,waterlogging,1395.9,1,Moderate,51,Extreme,193,190991,32,4839,30600,617.3,27,1
Warangal,Telangana,2021,extreme_flood,2312.6,1,Catastrophic,8,Moderate,403,479121,69,1124,7070,567.9,47,1
Warangal,Telangana,2022,mild,943.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Warangal,Telangana,2023,severe_drought,395.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Warangal,Telangana,2024,urban_flood,1239.1,1,Moderate,23,Severe,428,136622,54,3428,12404,418.6,14,1
Hanamkonda,Telangana,2015,urban_flood,1339.4,1,Moderate,31,Severe,471,211687,13,3498,45967,92.9,16,0
Hanamkonda,Telangana,2016,normal,845.1,0,None,0,None,0,0,0,0,0,0.0,0,0
