circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Bogolu B.O,0.43115970656342506,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Katarukonda B.O,0.43115970656342506,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Eddupenta B.O,0.43115970656342506,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Chellelichelimala B.O,0.4311657843715243,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Kambalapadu B.O,0.4311657843715243,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Vanala B.O,0.4317391242688903,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,H.Khairvadi B.O,0.4316479571474011,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Peddamarriveedu B.O,0.4316479571474011,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Remata B.O,0.43165403495550037,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Garladinne B.O,0.43115565469135875,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Nereducherla B.O,0.43115565469135875,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,A.Gokulapadu B.O,0.4316560608915335,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Laddagiri B.O,0.4316560608915335,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Salkapuram B.O,0.4316560608915335,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Kurunur B.O,0.4316499830834343,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Mudamalakurthi B.O,0.4316499830834343,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Pyalakurthi B.O,0.4316499830834343,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Nehru Nagar B.O,0.4315426084736801,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Jalakanur B.O,0.4315304528574816,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Rollapadu B.O,0.4315304528574816,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,E.Thandrapadu B.O,0.43071805250821005,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Nidjur B.O,0.43071805250821005,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Panchalingala B.O,0.43071805250821005,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Jutur B.O,0.4315223491133492,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Tangadancha B.O,0.4315223491133492,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Tarigopula B.O,0.4315223491133492,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Mittakandala B.O,0.43160541249070616,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Chinnapodilla B.O,0.4311576806273919,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Kothakota B.O,0.4311576806273919,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,N.Rangapuram B.O,0.4311576806273919,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Yenugumarri B.O,0.4311576806273919,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Bondimadugula B.O,0.43165808682756646,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Mukkella B.O,0.43165808682756646,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Nallachelimala B.O,0.43165808682756646,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Kalugotla B.O,0.4311495768832595,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Krishnapuram B.O,0.4311495768832595,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Sarparajapuram B.O,0.4311495768832595,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Venkatagiri B.O,0.4311495768832595,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,H.Kottala B.O,0.431921458511869,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,R.Kothapalli B.O,0.431921458511869,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Konganapadu B.O,0.43115160281929266,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Togarchedu B.O,0.43114755094722634,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Narayanapauram B.O,0.43178977266971785,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Hussainapuram B.O,0.43073020812440876,BO,Delivery,KURNOOL,ANDHRA PRADESH,,
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Bollupalle B.O,0.4415183175006433,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.7000000,78.9200000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Narayanapalle B.O,0.4415183175006433,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.6700000,78.9500000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Darga B.O,0.44151629156461014,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.5400000,79.0900000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Pusalapadu B.O,0.44151629156461014,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.5000000,79.1000000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Basireddypalle B.O,0.441514265628577,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.720000000000001,79.060000000000002
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Kakarla B.O,0.441514265628577,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.6500000,79.1100000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Magatur B.O,0.441514265628577,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.699999999999999,79.090000000000003
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Rangapuram B.O,0.441514265628577,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.720000000000001,78.969999999999999
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Chandavaram B.O,0.4414575394196504,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.9000000,79.4300000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Rudrasamudram B.O,0.4414575394196504,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.8400000,79.4000000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Ammanigudipadu B.O,0.44150818782047774,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.9500000,79.2700000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Cumbumpadu B.O,0.44150818782047774,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.8700000,79.3500000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Vellampalle B.O,0.44150818782047774,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.9400000,79.4200000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Akkapalli B.O,0.44156086215733825,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3800000,78.9900000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Daddavada B.O,0.44156086215733825,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3800000,79.0000000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Gudimetta B.O,0.44156086215733825,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.4000000,78.9700000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Thaticherla B.O,0.44156086215733825,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3900000,78.9900000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Chapalamadugu B.O,0.4415021100123785,BO,Delivery,PRAKASAM,ANDHRA PRADESH,16.0700000,79.3800000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Narasayapalem B.O,0.4415021100123785,BO,Delivery,PRAKASAM,ANDHRA PRADESH,16.0000000,79.3400000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Murikimallapenta,0.4415021100123785,BO,Delivery,PRAKASAM,ANDHRA PRADESH,16.182600000000001,79.323999999999998
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Brahmanapalle B.O,0.4415628880933714,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3200000,78.9300000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Podilikondapalle B.O,0.4415628880933714,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3600000,78.9700000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Thimmapuram B.O,0.4415628880933714,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.4100000,78.9400000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Pamurupalle B.O,0.441595303069901,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.2300000,79.0100000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Reddi Cherla B.O,0.441595303069901,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.2500000,79.0100000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Yerramsettyvaripalle B.O,0.441595303069901,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.2800000,79.0000000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Bogolu B.O,0.44152034343667645,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.5900000,79.0300000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Chinna Dornala B.O,0.4415102137565109,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.9000000,79.1200000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,M.Pullacheruvu B.O,0.44154060279700735,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.4500000,79.1500000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,P.Venkatapuram B.O,0.44154060279700735,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.4200000,79.0700000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Singarapalle B.O,0.44154060279700735,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3700000,79.1200000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Mutukula B.O,0.44150413594841165,BO,Delivery,PRAKASAM,ANDHRA PRADESH,16.1200000,79.4800000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Palukuru B.O,0.44150413594841165,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.2685,79.949700000000007
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Garapenta,0.44150413594841165,BO,Delivery,PRAKASAM,ANDHRA PRADESH,16.233599999999999,79.414100000000005
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,J.Pullalacheruvu B.O,0.44158517338973546,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.5000000,78.9200000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Palakaveedu B.O,0.44158517338973546,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.4500000,79.0100000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Somidevipalle B.O,0.44158517338973546,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.4600000,79.0400000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Makthapuram B.O,0.4415871993257686,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3000000,78.9800000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Nallaguntla B.O,0.4415871993257686,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.3300000,79.0100000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Gollapalle B.O,0.44151223969254405,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.6000000,79.2200000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Tadivaripalle B.O,0.44151223969254405,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.59,79.28
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Araveetikota B.O,0.44159327713386787,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.5800000,78.9200000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Narasireddypalle B.O,0.44159327713386787,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.5200000,79.0000000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Kankanalapalle B.O,0.44150008407634533,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.9800000,79.4800000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Miriyampalle B.O,0.44150008407634533,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.9600000,79.4900000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Thippayapalem B.O,0.4415061618844448,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.6900000,79.1800000
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Ahobilam B.O,0.43181003203004875,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Mittapalle B.O,0.43181003203004875,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Muthalur B.O,0.43181003203004875,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Pathakandukur B.O,0.43181003203004875,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Peddabodanam B.O,0.43181003203004875,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Mangampeta B.O,0.4309611648321817,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Mittapalle B.O,0.4309611648321817,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Karimaddula B.O,0.43176951330938673,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Peddavangali B.O,0.43183029139037965,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,U.Kothapalle B.O,0.4309834501285458,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Beeravolu B.O,0.43189106947137257,BO,Delivery,Nandyal,ANDHRA PRADESH,15.34,78.599999999999994
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Gangavaram B.O,0.43189106947137257,BO,Delivery,Nandyal,ANDHRA PRADESH,15.42,78.569999999999993
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Srirangapuram B.O,0.43189106947137257,BO,Delivery,Nandyal,ANDHRA PRADESH,15.34,78.620000000000005
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,M.Chintakunta B.O,0.43207542965038426,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Pusulur B.O,0.43191132883170347,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Kalvatala B.O,0.43095913889614856,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Thollamadugu B.O,0.43095913889614856,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Ramakrishnapuram B.O,0.4310665135059025,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Ramathirtham B.O,0.4310665135059025,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Chabolu B.O,0.4317269686526918,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Chapirevula B.O,0.4317269686526918,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Belum B.O,0.4309571129601154,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Kondamanayunipalli B.O,0.4309571129601154,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Mettupalle B.O,0.4309571129601154,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Alamur B.O,0.4309368535997845,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Bhupanapadu B.O,0.4309368535997845,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Thammarajupalle B.O,0.4309368535997845,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Peddaventhurla B.O,0.43104625414557163,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Thimmanayanipeta B.O,0.43104625414557163,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Rayamalpuram B.O,0.43174520207698974,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Lingapuram B.O,0.43174925394905583,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Ramapuram B.O,0.43174925394905583,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Kaminenipalle B.O,0.43185055075071055,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Thudumaladinne B.O,0.4310239688492076,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Gumparamandinne B.O,0.43187081011104167,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Nandyal Division,Venkatapuram B.O,0.4317431761409566,BO,Delivery,Nandyal,ANDHRA PRADESH,,
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,MKambaladinne B.O,0.4275353070002169,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.9213570,78.3444928
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Ponnampalle B.O,0.4275353070002169,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.9002241,78.2819886
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Karamalavandlapalle B.O,0.4275312551281506,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.8649480,78.3640989
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,SUppalapadu B.O,0.4275312551281506,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.8642484,78.3640989
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Bayanapalle B.O,0.4270126155036781,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.9279294,78.6238894
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Kamanur B.O,0.4270126155036781,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7943602,78.6090048
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Madirepalle B.O,0.4270126155036781,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.8595682,78.6906407
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Venkupalle B.O,0.4270126155036781,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.8573817,78.6298695
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Devagudi B.O,0.42753733293624985,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7859383,78.4497743
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Maduru B.O,0.427391465541867,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7610576,78.6163464
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Upparapalle B.O,0.427391465541867,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7495543,78.6142157
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Gopayapalle B.O,0.4273853877337678,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.9458751,78.5403876
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Rajupalem B.O,0.4273853877337678,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.8757125,78.5767559
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Tanguturu B.O,0.4273853877337678,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.8188697,78.5774045
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Anandashram B.O,0.42700653769557884,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7301846,78.3337759
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Annaluru B.O,0.42700653769557884,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7002105,78.7702374
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Annapusastrulapalle B.O,0.42700653769557884,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7886078,78.6677259
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Obulareddypeta B.O,0.42700653769557884,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.6988155,78.6960408
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Sivapuram B.O,0.42700653769557884,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7064053,78.7567553
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,N Yerraballe BO,0.42700653769557884,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.721594,78.809461999999996
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Ellampalle B.O,0.427008563631612,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7334604,78.7716772
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,T Sunkesula B.O,0.42728409093211306,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.4785833,78.8220556
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Thummalapalle B.O,0.42728409093211306,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.6076766,78.5077881
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Dondlavagu B.O,0.4276386297379048,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.4846912,78.1982978
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Appayapalle B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.5847342,78.6603367
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Chinnacheppalle B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.5447150,78.6056533
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Dadireddypalle B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.5469190,78.6309656
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Kuppuruvaripalle B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.6145016,78.6596466
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Nallingayapalle B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.4785833,78.8220556
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Podadurthy B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.5026847,78.5852755
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Sambatur B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.4785833,78.8220556
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Tsadipiralla B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,13.9166547,78.8458128
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Yerragudipadu B.O,0.42724357221145104,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.6166083,78.6079099
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Gandlur B.O,0.42755759229658097,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7848551,78.2150489
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Korrapadu B.O,0.42755759229658097,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7502967,78.2471825
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,P Anantapuram B.O,0.42755759229658097,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.4785833,78.8220556
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Nandyalampalle B.O,0.42759811101724277,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7058055,78.1513055
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Paidipalem B.O,0.42759811101724277,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.7058055,78.1513055
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Gunakanapalle B.O,0.42746034736699234,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.4517700,78.1146950
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Minnaiahgaripalle B.O,0.42709973075310115,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.4198533,78.5767516
