District,State,Year,Annual_Rainfall_mm,Normal_Rainfall_mm,Departure_Percent,Monsoon_Rainfall_mm,Pre_Monsoon_mm,Post_Monsoon_mm,Winter_mm,Monsoon_Percent,Rainfall_Category,Flood_Occurred,Drought_Declared,Waterlogging_Risk,Peak_Month,Peak_Rainfall_mm,Consecutive_Dry_Days_Avg,Heavy_Rain_Days,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm
18,0,2023,1441.4,1350,6.8,1255.2,86.1,78.4,35.3,87.1,2,0,0,2,1,374.9,15,9,16.3,19.0,27.1,15.5,43.5,206.6,374.9,323.6,219.6,130.5,54.6,23.8
18,0,2024,1223.2,1350,-9.4,1056.6,84.0,36.2,14.6,86.4,2,0,0,1,1,313.7,5,0,0.0,14.6,18.8,12.3,52.9,177.1,313.7,270.3,172.4,123.1,33.6,2.6
2,0,2015,1141.1,1300,-12.2,953.9,63.2,61.8,0.0,83.6,2,0,0,1,1,291.3,4,5,0.0,0.0,5.3,9.4,48.5,158.8,291.3,237.6,157.9,108.3,46.1,15.7
2,0,2016,1853.6,1300,42.6,1605.7,144.0,80.1,13.7,86.6,1,1,0,0,1,478.4,13,24,3.8,9.9,22.0,33.3,88.7,263.9,478.4,411.5,279.8,172.1,48.8,31.3
2,0,2017,1618.2,1300,24.5,1386.0,111.5,64.3,40.3,85.7,1,0,0,0,1,403.2,14,8,31.2,9.1,18.5,38.3,54.7,232.2,403.2,352.6,249.1,148.9,62.7,1.6
2,0,2018,1483.0,1300,14.1,1286.1,117.7,68.1,8.3,86.7,2,0,0,2,1,366.4,20,9,3.9,4.4,23.6,41.3,52.8,220.6,366.4,313.4,227.6,158.1,38.6,29.5
2,0,2019,1618.3,1300,24.5,1419.5,111.2,43.4,29.2,87.7,1,0,0,0,1,398.1,8,4,14.6,14.6,14.9,25.1,71.2,249.4,398.1,366.1,237.3,168.6,37.2,6.2
2,0,2020,2051.1,1300,57.8,1797.9,113.9,60.6,45.8,87.7,1,1,0,0,1,521.9,10,3,31.9,13.9,8.7,29.4,75.8,311.1,521.9,463.2,311.4,190.3,52.1,8.5
2,0,2021,1399.3,1300,7.6,1220.7,91.7,64.8,9.7,87.2,2,0,0,2,1,347.7,14,0,0.3,9.4,4.4,32.4,54.9,209.8,347.7,321.5,201.3,140.4,49.1,15.7
2,0,2022,1230.9,1300,-5.3,1070.2,72.9,39.0,11.2,86.9,2,0,0,1,1,308.7,18,1,11.2,0.0,15.6,18.3,39.0,186.0,308.7,258.1,190.6,126.8,27.6,11.4
2,0,2023,1437.7,1300,10.6,1251.0,122.3,58.3,20.2,87.0,2,0,0,2,1,358.2,22,2,11.2,9.0,17.7,41.9,62.7,202.9,358.2,328.0,203.5,158.4,56.6,1.7
2,0,2024,1023.1,1300,-21.3,860.6,67.0,24.1,13.4,84.1,0,0,0,1,1,247.1,24,9,0.0,13.4,15.4,23.5,28.1,140.5,247.1,218.8,162.1,92.1,17.0,7.1
11,0,2015,1148.1,1100,4.4,1007.3,105.0,58.5,25.1,87.7,2,0,0,2,1,296.8,10,0,25.1,0.0,24.9,30.0,50.1,176.6,296.8,240.8,172.4,120.7,37.0,21.5
11,0,2016,1402.8,1100,27.5,1202.0,108.7,39.0,25.4,85.7,1,1,0,0,1,360.4,24,9,15.0,10.4,9.2,31.7,67.8,210.3,360.4,305.7,198.5,127.1,28.6,10.4
11,0,2017,1434.2,1100,30.4,1239.0,86.7,50.2,22.5,86.4,1,1,0,0,1,347.6,10,12,21.6,0.9,6.0,21.9,58.8,204.5,347.6,328.8,224.3,133.8,40.2,10.0
11,0,2018,1194.3,1100,8.6,1009.1,69.6,46.1,19.9,84.5,2,0,0,2,1,293.9,4,6,0.8,19.1,8.8,16.8,44.0,179.1,293.9,255.0,176.1,105.0,44.0,2.1
11,0,2019,1360.0,1100,23.6,1196.3,93.3,70.8,44.8,88.0,1,0,0,0,1,332.4,8,9,21.8,23.0,13.4,18.4,61.5,210.0,332.4,311.3,192.1,150.5,51.6,19.2
11,0,2020,1439.3,1100,30.8,1244.2,91.8,43.8,17.8,86.4,1,1,0,0,1,354.7,7,1,5.1,12.7,1.5,25.5,64.8,212.5,354.7,319.5,227.1,130.4,39.7,4.1
11,0,2021,727.1,1100,-33.9,610.6,42.2,14.4,13.1,84.0,0,0,1,1,1,167.4,23,6,12.2,0.9,0.0,27.6,14.6,107.2,167.4,159.5,109.1,67.4,10.8,3.6
11,0,2022,1508.7,1100,37.2,1312.6,80.1,55.4,33.8,87.0,1,1,0,0,1,368.9,4,5,16.0,17.8,6.1,23.8,50.2,218.8,368.9,332.5,228.2,164.2,36.1,19.3
11,0,2023,1252.1,1100,13.8,1080.6,76.6,52.7,10.6,86.3,2,0,0,2,1,304.6,24,4,5.2,5.4,0.0,19.2,57.4,174.2,304.6,281.6,196.3,123.9,43.5,9.2
11,0,2024,1095.9,1100,-0.4,959.2,73.4,40.0,11.6,87.5,2,0,0,1,1,261.2,17,2,0.2,11.4,13.6,21.2,38.6,171.0,261.2,253.5,150.0,123.5,31.7,8.3
20,0,2015,437.2,780,-43.9,369.8,38.0,4.3,0.0,84.6,0,0,1,1,1,121.3,22,3,0.0,0.0,9.2,3.3,25.5,56.8,121.3,96.9,54.0,40.8,4.3,0.0
20,0,2016,979.3,780,25.6,834.8,106.7,28.0,32.0,85.2,1,1,0,0,1,234.0,8,20,22.1,9.9,23.8,32.8,50.1,146.9,234.0,207.0,151.3,95.6,18.8,9.2
20,0,2017,1030.1,780,32.1,883.9,70.5,33.2,14.2,85.8,1,1,0,0,1,250.3,6,11,0.0,14.2,19.1,9.6,41.8,162.9,250.3,216.5,149.6,104.6,33.2,0.0
20,0,2018,648.7,780,-16.8,571.0,60.1,25.2,17.6,88.0,2,0,0,1,1,165.8,23,9,16.7,0.9,16.6,10.8,32.7,97.6,165.8,139.6,105.4,62.6,18.2,7.0
20,0,2019,715.0,780,-8.3,634.8,77.6,8.8,23.7,88.8,2,0,0,1,1,187.1,11,8,12.3,11.4,20.1,24.5,33.0,102.5,187.1,159.5,121.8,63.9,8.8,0.0
20,0,2020,1198.3,780,53.6,1038.5,91.2,50.7,18.8,86.7,1,1,0,0,1,285.9,23,26,0.0,18.8,16.7,30.9,43.6,189.4,285.9,271.3,172.8,119.1,45.6,5.1
20,0,2021,987.0,780,26.5,829.8,45.2,32.1,21.2,84.1,1,1,0,0,1,258.9,23,26,10.9,10.3,2.6,5.8,36.8,136.2,258.9,203.4,146.0,85.3,17.5,14.6
20,0,2022,456.1,780,-41.5,421.7,28.6,2.8,0.0,92.5,0,0,1,1,1,120.4,11,7,0.0,0.0,12.5,11.7,4.4,68.1,120.4,111.4,81.4,40.4,2.8,0.0
20,0,2023,536.2,780,-31.3,472.8,57.2,43.5,17.8,88.2,0,0,1,1,1,135.0,9,8,10.6,7.2,14.1,17.9,25.2,95.0,135.0,106.3,90.3,46.2,24.4,19.1
20,0,2024,806.1,780,3.3,701.2,73.5,45.2,7.7,87.0,2,0,0,2,1,201.3,17,6,4.0,3.7,12.2,23.7,37.6,111.9,201.3,186.1,120.2,81.7,32.3,12.9
29,0,2015,1043.8,800,30.5,913.1,60.9,56.9,36.4,87.5,1,1,0,0,1,249.5,3,20,13.5,22.9,0.0,10.5,50.4,152.3,249.5,244.5,165.2,101.6,41.0,15.9
29,0,2016,1152.3,800,44.0,989.1,99.3,42.9,21.9,85.8,1,1,0,0,1,290.3,8,4,7.6,14.3,11.6,27.4,60.3,159.5,290.3,264.4,172.3,102.6,36.4,6.5
29,0,2017,1153.2,800,44.2,988.1,80.9,39.5,36.7,85.7,1,1,0,0,1,279.2,24,1,12.2,24.5,20.7,28.9,31.3,170.8,279.2,266.0,163.2,108.9,35.1,4.4
29,0,2018,659.8,800,-17.5,597.4,63.8,15.9,10.6,90.5,2,0,0,1,1,166.8,9,6,6.5,4.1,15.0,20.2,28.6,108.6,166.8,159.1,90.5,72.4,15.9,0.0
29,0,2019,621.0,800,-22.4,566.2,68.9,21.5,20.9,91.2,0,0,0,1,1,157.4,14,4,0.0,20.9,15.3,19.9,33.7,107.2,157.4,128.2,104.0,69.4,16.1,5.4
29,0,2020,1221.2,800,52.7,1039.7,104.0,31.2,33.6,85.1,1,1,0,0,1,290.8,14,16,7.5,26.1,24.5,28.3,51.2,179.3,290.8,257.5,190.8,121.3,26.1,5.1
29,0,2021,748.4,800,-6.5,659.6,40.0,32.5,21.3,88.1,2,0,0,1,1,179.1,3,0,19.7,1.6,8.8,0.6,30.6,116.4,179.1,167.0,116.7,80.4,30.7,1.8
29,0,2022,1264.5,800,58.1,1081.0,97.3,48.0,50.8,85.5,1,1,0,0,1,325.9,22,14,24.6,26.2,9.2,33.9,54.2,177.2,325.9,283.5,180.6,113.8,48.0,0.0
29,0,2023,799.0,800,-0.1,693.5,70.0,47.7,20.4,86.8,2,0,0,1,1,195.4,11,3,0.0,20.4,7.1,18.1,44.8,120.8,195.4,184.7,118.1,74.5,30.7,17.0
29,0,2024,1261.2,800,57.6,1086.9,79.8,62.5,41.9,86.2,1,1,0,0,1,318.3,17,6,21.2,20.7,23.3,10.2,46.3,196.3,318.3,267.8,183.3,121.2,39.9,22.6
33,0,2015,1096.8,820,33.8,962.2,73.8,38.8,31.4,87.7,1,1,0,0,1,276.6,17,13,21.3,10.1,7.7,18.7,47.4,153.3,276.6,246.3,162.7,123.3,36.2,2.6
33,0,2016,1032.5,820,25.9,914.3,87.8,39.4,5.0,88.6,1,1,0,0,1,268.2,6,17,5.0,0.0,12.8,34.1,40.9,167.1,268.2,216.6,161.1,101.3,23.5,15.9
33,0,2017,602.7,820,-26.5,571.4,45.4,19.2,14.5,94.8,0,0,1,1,1,158.5,13,7,9.2,5.3,17.0,0.0,28.4,98.3,158.5,144.2,97.3,73.1,13.1,6.1
33,0,2018,457.0,820,-44.3,404.1,4.1,34.7,0.0,88.4,0,0,1,1,0,107.6,24,8,0.0,0.0,0.0,0.0,4.1,80.8,99.5,107.6,58.1,58.1,25.5,9.2
33,0,2019,885.5,820,8.0,799.2,80.1,14.7,35.4,90.3,2,0,0,2,1,229.5,10,7,23.1,12.3,21.9,31.5,26.7,127.2,229.5,205.8,133.4,103.3,11.9,2.8
33,0,2020,767.7,820,-6.4,642.2,83.1,52.8,12.0,83.7,2,0,0,1,1,192.3,7,8,0.0,12.0,19.5,26.9,36.7,114.1,192.3,158.0,110.4,67.4,32.7,20.1
33,0,2021,1077.6,820,31.4,992.5,72.4,23.1,14.0,92.1,1,1,0,0,1,276.7,6,21,0.0,14.0,16.9,20.1,35.4,173.0,276.7,249.1,171.2,122.5,23.1,0.0
33,0,2022,562.1,820,-31.5,482.1,46.7,11.6,15.9,85.8,0,0,1,1,1,136.0,22,2,6.3,9.6,8.0,4.0,34.7,69.9,136.0,130.2,92.3,53.7,2.4,9.2
33,0,2023,543.9,820,-33.7,464.7,47.5,25.9,9.9,85.4,0,0,1,1,1,133.5,10,6,9.9,0.0,0.9,10.5,36.1,95.5,133.5,112.6,75.7,47.4,17.3,8.6
33,0,2024,741.8,820,-9.5,620.2,39.8,10.1,13.5,83.6,2,0,0,1,1,178.3,20,5,13.5,0.0,0.3,15.2,24.3,101.3,178.3,149.3,117.4,73.9,10.1,0.0
14,0,2015,1058.2,700,51.2,902.0,98.6,44.7,24.3,85.2,1,1,0,0,1,275.4,20,23,24.3,0.0,25.3,26.7,46.6,144.2,275.4,222.2,168.9,91.3,36.1,8.6
14,0,2016,843.6,700,20.5,735.3,43.6,34.4,7.2,87.2,1,0,0,0,1,212.5,16,1,7.2,0.0,0.0,5.4,38.2,128.6,212.5,171.5,125.6,97.1,22.2,12.2
14,0,2017,766.7,700,9.5,643.8,50.9,52.7,22.8,84.0,2,0,0,2,1,200.5,22,6,18.4,4.4,19.3,7.5,24.1,101.6,200.5,166.2,106.9,68.6,35.0,17.7
14,0,2018,993.6,700,41.9,850.4,62.0,36.8,17.8,85.6,1,1,0,0,1,259.6,21,20,7.3,10.5,0.0,25.1,36.9,147.4,259.6,217.5,134.7,91.2,29.1,7.7
14,0,2019,783.5,700,11.9,671.5,48.8,11.4,20.4,85.7,2,0,0,2,1,188.4,11,1,13.5,6.9,6.0,14.1,28.7,118.7,188.4,184.1,112.5,67.8,11.4,0.0
14,0,2020,400.9,700,-42.7,370.0,30.1,17.9,14.0,92.3,0,0,1,1,1,105.2,18,4,4.6,9.4,0.0,6.8,23.3,74.7,105.2,80.5,66.6,43.0,3.4,14.5
14,0,2021,1092.1,700,56.0,1003.9,82.8,49.8,32.9,91.9,1,1,0,0,1,278.4,22,0,17.6,15.3,17.8,21.2,43.8,174.3,278.4,252.2,175.5,123.5,38.8,11.0
14,0,2022,903.5,700,29.1,794.9,77.7,29.0,5.3,88.0,1,1,0,0,1,225.1,10,26,2.8,2.5,1.2,29.3,47.2,139.4,225.1,203.9,138.7,87.8,23.5,5.5
14,0,2023,861.0,700,23.0,719.0,44.6,41.5,29.9,83.5,1,0,0,0,1,211.2,11,3,7.2,22.7,0.0,12.6,32.0,114.7,211.2,182.6,129.3,81.2,32.6,8.9
14,0,2024,936.3,700,33.8,844.9,85.9,19.4,19.5,90.2,1,1,0,0,1,246.7,19,3,0.0,19.5,22.3,13.4,50.2,149.2,246.7,211.0,132.5,105.5,18.6,0.8
19,0,2015,626.0,720,-13.1,552.3,57.9,40.0,19.4,88.2,2,0,0,1,1,143.1,11,9,6.7,12.7,19.0,0.2,38.7,106.5,143.1,133.5,103.3,65.9,27.2,12.8
19,0,2016,837.7,720,16.3,761.1,85.1,37.1,11.5,90.9,2,0,0,2,1,216.9,16,5,0.0,11.5,17.4,19.3,48.4,124.3,216.9,189.3,140.4,90.2,15.1,22.0
19,0,2017,440.9,720,-38.8,382.6,38.4,22.4,25.0,86.8,0,0,1,1,1,111.5,8,9,9.1,15.9,6.7,4.4,27.3,74.6,111.5,86.6,58.7,51.2,22.4,0.0
19,0,2018,591.5,720,-17.8,528.7,42.0,24.0,30.8,89.4,2,0,0,1,0,143.7,14,4,12.6,18.2,0.0,24.1,17.9,103.0,141.3,143.7,75.3,65.4,18.7,5.3
19,0,2019,929.4,720,29.1,781.0,57.2,54.8,10.9,84.0,1,1,0,0,1,224.6,15,23,0.0,10.9,1.9,32.3,23.0,130.4,224.6,201.9,131.4,92.7,39.1,15.7
19,0,2020,648.2,720,-10.0,574.5,81.2,50.0,0.0,88.6,2,0,0,1,1,159.1,18,7,0.0,0.0,19.0,27.9,34.3,90.8,159.1,149.8,111.3,63.5,29.3,20.7
19,0,2021,567.7,720,-21.2,503.7,25.2,25.1,5.4,88.7,0,0,0,1,1,141.0,9,7,0.0,5.4,6.6,2.4,16.2,93.1,141.0,119.4,88.8,61.4,25.1,0.0
19,0,2022,439.5,720,-39.0,391.2,20.2,3.7,13.6,89.0,0,0,1,1,1,119.1,13,2,12.7,0.9,0.0,7.2,13.0,61.1,119.1,85.4,80.0,45.6,3.7,0.0
19,0,2023,530.9,720,-26.3,457.0,60.4,46.6,20.4,86.1,0,0,1,1,1,143.6,7,6,5.7,14.7,13.6,19.3,27.5,72.3,143.6,128.6,70.5,42.0,30.2,16.4
19,0,2024,805.5,720,11.9,688.7,55.9,13.9,21.8,85.5,2,0,0,2,1,201.5,4,1,12.4,9.4,0.0,23.5,32.4,125.3,201.5,177.0,111.0,73.9,13.9,0.0
31,0,2015,607.9,730,-16.7,543.5,53.9,9.3,18.2,89.4,2,0,0,1,0,146.9,8,2,8.8,9.4,0.0,21.0,32.9,83.3,145.6,146.9,101.0,66.7,5.7,3.6
31,0,2016,612.1,730,-16.2,552.2,25.9,44.5,19.0,90.2,2,0,0,1,1,163.4,4,5,5.5,13.5,0.0,6.0,19.9,99.2,163.4,131.0,85.7,72.9,33.3,11.2
31,0,2017,679.9,730,-6.9,623.7,47.4,29.3,7.2,91.7,2,0,0,1,1,180.6,11,8,0.4,6.8,5.5,8.9,33.0,109.8,180.6,163.8,95.0,74.5,17.2,12.1
31,0,2018,402.3,730,-44.9,322.6,28.1,10.9,7.0,80.2,0,0,1,1,0,90.9,10,6,7.0,0.0,15.4,2.9,9.8,53.4,89.9,90.9,50.4,38.0,10.9,0.0
31,0,2019,800.2,730,9.6,705.0,22.7,43.2,35.2,88.1,2,0,0,2,1,203.8,24,2,13.9,21.3,0.0,4.1,18.6,118.1,203.8,186.3,125.5,71.3,22.9,20.3
31,0,2020,775.0,730,6.2,673.4,60.5,18.0,3.7,86.9,2,0,0,2,1,204.2,22,0,3.4,0.3,13.6,23.6,23.3,102.7,204.2,155.8,129.4,81.3,17.9,0.1
31,0,2021,582.0,730,-20.3,465.4,38.5,26.7,9.2,80.0,0,0,0,1,1,131.5,23,8,0.0,9.2,0.0,12.5,26.0,81.2,131.5,114.2,73.1,65.4,12.0,14.7
31,0,2022,1077.3,730,47.6,943.0,67.3,45.7,15.0,87.5,1,1,0,0,1,277.7,10,14,15.0,0.0,3.4,30.8,33.1,167.6,277.7,231.9,156.3,109.5,43.2,2.5
31,0,2023,921.9,730,26.3,802.0,72.4,41.2,27.6,87.0,1,1,0,0,1,242.2,18,5,20.4,7.2,6.6,26.4,39.4,125.4,242.2,188.7,145.7,100.0,41.2,0.0
31,0,2024,729.4,730,-0.1,662.6,40.5,53.8,2.2,90.8,2,0,0,1,1,189.5,24,2,2.2,0.0,9.2,14.0,17.3,112.8,189.5,168.5,121.6,70.2,35.5,18.3
3,0,2015,466.2,650,-28.3,413.2,44.8,20.9,4.4,88.6,0,0,1,1,0,113.3,8,5,2.7,1.7,6.9,11.8,26.1,70.2,104.7,113.3,64.2,60.8,2.5,18.4
3,0,2016,389.3,650,-40.1,354.6,40.8,41.9,24.4,91.1,0,0,1,1,1,107.7,16,5,10.0,14.4,1.9,20.6,18.3,62.3,107.7,79.5,54.0,51.1,23.7,18.2
3,0,2017,919.7,650,41.5,792.2,66.1,48.9,30.4,86.1,1,1,0,0,1,217.2,5,25,6.5,23.9,8.4,20.0,37.7,132.6,217.2,214.2,147.0,81.2,35.9,13.0
3,0,2018,530.9,650,-18.3,460.2,29.6,13.0,27.4,86.7,2,0,0,1,1,123.5,16,5,16.1,11.3,6.7,13.9,9.0,78.8,123.5,108.0,84.5,65.4,13.0,0.0
3,0,2019,868.2,650,33.6,765.6,53.0,20.6,29.5,88.2,1,1,0,0,1,217.4,9,25,19.7,9.8,16.2,6.6,30.2,126.9,217.4,203.9,141.5,75.9,16.2,4.4
3,0,2020,777.1,650,19.6,668.5,69.9,23.1,41.5,86.0,2,0,0,2,1,195.0,11,5,19.9,21.6,12.4,25.7,31.8,107.8,195.0,172.6,123.8,69.3,19.4,3.7
3,0,2021,872.9,650,34.3,773.6,74.4,55.1,18.0,88.6,1,1,0,0,1,209.6,4,6,16.3,1.7,10.9,29.3,34.2,144.3,209.6,179.3,142.7,97.7,41.0,14.1
3,0,2022,921.9,650,41.8,789.1,72.0,46.7,30.9,85.6,1,1,0,0,1,228.9,15,26,19.6,11.3,5.7,31.5,34.8,139.4,228.9,204.8,137.4,78.6,39.1,7.6
3,0,2023,452.5,650,-30.4,360.3,41.1,32.7,0.0,79.6,0,0,1,1,1,104.3,9,7,0.0,0.0,10.7,0.0,30.4,59.3,104.3,90.0,53.3,53.4,24.8,7.9
3,0,2024,552.2,650,-15.0,461.4,38.3,23.3,24.0,83.6,2,0,0,1,1,136.7,4,6,4.8,19.2,0.0,18.0,20.3,76.8,136.7,108.6,91.8,47.5,23.3,0.0
21,0,2015,1001.3,680,47.2,819.2,55.3,44.8,0.0,81.8,1,1,0,0,1,236.8,5,16,0.0,0.0,17.3,9.0,29.0,135.9,236.8,213.2,137.1,96.2,40.0,4.8
21,0,2016,441.1,680,-35.1,383.4,41.5,26.7,9.2,86.9,0,0,1,1,0,110.5,12,3,9.2,0.0,11.9,0.0,29.6,58.4,105.9,110.5,68.5,40.1,26.7,0.0
21,0,2017,1007.9,680,48.2,898.4,55.7,27.6,22.8,89.1,1,1,0,0,1,247.9,13,19,15.9,6.9,6.3,18.8,30.6,155.2,247.9,232.3,158.9,104.1,26.2,1.4
21,0,2018,534.5,680,-21.4,486.8,38.5,4.6,0.0,91.1,0,0,0,1,1,136.0,12,9,0.0,0.0,13.7,2.6,22.2,78.7,136.0,128.9,91.2,52.0,1.5,3.1
21,0,2019,891.4,680,31.1,786.9,46.9,21.0,19.0,88.3,1,1,0,0,1,213.4,19,0,2.5,16.5,0.0,11.3,35.6,120.1,213.4,209.1,148.0,96.3,19.3,1.7
21,0,2020,458.0,680,-32.6,402.6,55.1,6.6,18.0,87.9,0,0,1,1,1,126.2,16,1,18.0,0.0,19.6,9.0,26.5,53.8,126.2,93.9,73.7,55.0,3.7,2.9
21,0,2021,732.7,680,7.8,628.3,37.1,31.6,33.3,85.8,2,0,0,2,1,189.7,23,9,19.8,13.5,14.0,2.2,20.9,95.2,189.7,156.5,118.5,68.4,31.6,0.0
21,0,2022,617.4,680,-9.2,549.8,34.6,14.6,5.0,89.1,2,0,0,1,0,149.1,8,2,3.4,1.6,14.1,0.3,20.2,102.7,141.4,149.1,107.2,49.4,12.3,2.3
21,0,2023,799.5,680,17.6,704.5,64.1,23.8,28.0,88.1,2,0,0,2,1,211.6,6,3,12.3,15.7,0.0,26.0,38.1,122.2,211.6,181.9,111.0,77.8,23.8,0.0
21,0,2024,465.8,680,-31.5,375.0,51.3,32.9,15.4,80.5,0,0,1,1,1,108.3,17,6,10.6,4.8,0.0,22.1,29.2,70.6,108.3,91.1,65.8,39.2,14.2,18.7
30,0,2015,1217.2,820,48.4,1066.6,106.0,49.7,28.1,87.6,1,1,0,0,1,293.2,20,28,16.7,11.4,22.8,23.5,59.7,176.3,293.2,278.5,185.2,133.4,49.7,0.0
30,0,2016,773.8,820,-5.6,683.6,55.6,19.4,28.0,88.3,2,0,0,1,1,202.9,20,2,11.5,16.5,1.2,17.2,37.2,105.1,202.9,173.4,129.6,72.6,11.5,7.9
30,0,2017,627.6,820,-23.5,577.6,64.9,36.1,27.3,92.0,0,0,0,1,1,164.2,15,2,10.6,16.7,5.4,19.4,40.1,108.8,164.2,145.2,86.6,72.8,16.0,20.1
30,0,2018,826.3,820,0.8,705.1,60.0,49.0,15.3,85.3,2,0,0,2,1,198.6,18,0,9.9,5.4,0.0,19.3,40.7,128.3,198.6,188.7,116.6,72.9,30.5,18.5
30,0,2019,711.7,820,-13.2,612.7,77.5,45.8,7.0,86.1,2,0,0,1,1,186.7,13,6,7.0,0.0,20.8,23.2,33.5,107.9,186.7,156.4,100.7,61.0,25.8,20.0
30,0,2020,455.9,820,-44.4,387.7,41.7,16.5,9.1,85.0,0,0,1,1,1,113.8,14,3,9.1,0.0,16.3,19.9,5.5,56.6,113.8,103.6,61.6,52.1,16.5,0.0
30,0,2021,635.9,820,-22.5,537.7,68.9,31.2,20.4,84.6,0,0,0,1,1,150.2,12,3,16.4,4.0,8.7,23.9,36.3,91.5,150.2,148.2,93.4,54.4,31.2,0.0
30,0,2022,468.5,820,-42.9,419.2,17.9,17.0,17.9,89.5,0,0,1,1,0,115.9,22,8,8.4,9.5,0.0,4.0,13.9,75.7,103.9,115.9,61.9,61.8,4.2,12.8
30,0,2023,1204.3,820,46.9,1049.9,102.7,27.6,32.0,87.2,1,1,0,0,1,301.8,8,22,22.8,9.2,18.1,25.8,58.8,175.1,301.8,264.5,176.3,132.2,26.1,1.5
30,0,2024,1072.4,820,30.8,942.0,74.9,43.3,7.4,87.8,1,1,0,0,1,279.9,23,11,0.0,7.4,8.1,11.2,55.6,145.9,279.9,247.4,155.4,113.4,24.8,18.5
28,0,2015,860.0,930,-7.5,771.7,49.0,41.3,2.6,89.7,2,0,0,1,1,219.8,17,2,2.6,0.0,0.0,3.5,45.5,134.4,219.8,192.6,139.5,85.4,36.9,4.4
28,0,2016,1193.7,930,28.4,1048.6,76.4,48.7,18.6,87.8,1,1,0,0,1,285.0,22,25,4.7,13.9,12.9,13.0,50.5,173.5,285.0,276.1,183.3,130.7,41.1,7.6
28,0,2017,1171.4,930,26.0,1034.9,111.1,58.5,29.8,88.3,1,1,0,0,1,289.8,23,20,25.5,4.3,23.0,36.1,52.0,188.6,289.8,271.3,181.8,103.4,47.3,11.2
28,0,2018,1064.7,930,14.5,938.0,63.2,38.5,9.8,88.1,2,0,0,2,1,263.6,22,5,0.1,9.7,20.6,6.8,35.8,144.8,263.6,241.1,168.7,119.8,35.2,3.3
28,0,2019,1072.4,930,15.3,888.7,83.9,36.6,40.1,82.9,2,0,0,2,1,264.7,20,9,16.6,23.5,17.1,17.5,49.3,147.1,264.7,233.1,150.9,92.9,21.2,15.4
28,0,2020,849.7,930,-8.6,720.9,65.1,15.5,33.1,84.8,2,0,0,1,1,223.3,8,1,11.5,21.6,0.0,23.5,41.6,115.1,223.3,196.3,113.5,72.7,12.0,3.5
28,0,2021,1031.3,930,10.9,887.1,48.7,51.0,26.0,86.0,2,0,0,2,1,255.1,16,7,3.3,22.7,6.4,7.0,35.3,155.6,255.1,220.1,143.6,112.7,45.8,5.2
28,0,2022,1115.0,930,19.9,978.1,90.5,38.2,25.6,87.7,2,0,0,2,1,292.3,22,7,17.7,7.9,23.3,24.1,43.1,171.7,292.3,254.1,153.5,106.5,32.6,5.6
28,0,2023,522.3,930,-43.8,450.1,16.5,33.4,20.0,86.2,0,0,1,1,1,125.1,12,0,0.0,20.0,0.0,0.0,16.5,92.4,125.1,112.2,82.4,38.0,27.6,5.8
28,0,2024,541.2,930,-41.8,471.3,62.9,20.3,10.9,87.1,0,0,1,1,1,133.5,23,5,3.4,7.5,16.7,23.7,22.5,88.8,133.5,126.4,72.3,50.3,20.3,0.0
7,0,2015,1176.7,960,22.6,1037.9,97.9,47.8,35.8,88.2,1,0,0,0,1,307.4,8,6,23.8,12.0,9.1,34.5,54.3,190.0,307.4,255.3,174.9,110.3,40.1,7.7
7,0,2016,645.3,960,-32.8,561.7,28.0,17.4,0.0,87.0,0,0,1,1,1,169.8,17,4,0.0,0.0,10.1,2.3,15.6,82.2,169.8,151.3,86.7,71.7,17.4,0.0
7,0,2017,1478.6,960,54.0,1287.0,95.9,50.0,24.9,87.0,1,1,0,0,1,377.5,17,0,5.2,19.7,19.9,22.1,53.9,231.8,377.5,320.2,222.8,134.7,35.6,14.4
7,0,2018,1251.8,960,30.4,1112.4,105.5,61.4,44.1,88.9,1,1,0,0,1,317.2,10,23,25.8,18.3,25.7,26.7,53.1,202.1,317.2,261.3,194.5,137.3,46.4,15.0
7,0,2019,1526.1,960,59.0,1294.0,107.8,65.9,23.3,84.8,1,1,0,0,1,372.7,20,23,3.0,20.3,8.8,34.7,64.3,218.5,372.7,339.4,217.8,145.6,55.8,10.1
7,0,2020,1476.7,960,53.8,1279.6,126.3,54.6,18.1,86.7,1,1,0,0,1,377.5,4,22,6.6,11.5,18.0,37.2,71.1,234.0,377.5,316.7,207.2,144.2,33.5,21.1
7,0,2021,572.3,960,-40.4,500.6,41.0,18.0,15.8,87.5,0,0,1,1,1,130.0,15,7,15.8,0.0,3.7,16.5,20.8,84.1,130.0,123.0,93.8,69.7,14.6,3.4
7,0,2022,1478.3,960,54.0,1293.0,104.1,51.4,20.8,87.5,1,1,0,0,1,360.2,5,29,7.8,13.0,23.7,32.9,47.5,225.6,360.2,325.5,222.6,159.1,43.2,8.2
7,0,2023,1409.2,960,46.8,1236.1,96.7,80.3,16.1,87.7,1,1,0,0,1,348.1,9,29,4.2,11.9,4.7,36.4,55.6,206.9,348.1,320.6,213.0,147.5,54.2,26.1
