District,State,Year,Month,Month_Number,Scenario,Data_Type,Rainfall_mm,Normal_Rainfall_mm,Departure_mm,Departure_Percent,Rainfall_Category,Flood_Probability_Percent
19,1,2025,0,4,5,1,18.5,20.4,-1.9,-9.3,3,0.0
19,1,2025,8,5,5,1,46.9,40.8,6.1,15.0,3,12.0
19,1,2025,6,6,5,1,181.1,153.0,28.1,18.4,3,14.7
19,1,2025,5,7,5,1,255.3,255.0,0.3,0.1,3,0.1
19,1,2025,1,8,5,1,258.0,224.4,33.6,15.0,3,12.0
19,1,2025,11,9,5,1,170.3,153.0,17.3,11.3,3,9.0
19,1,2025,10,10,5,1,116.1,102.0,14.1,13.8,3,11.1
19,1,2025,9,11,5,1,27.2,30.6,-3.4,-11.1,3,0.0
19,1,2025,2,12,5,1,10.2,10.2,-0.0,-0.0,3,0.0
38,1,2025,4,1,3,0,8.9,10.5,-1.6,-15.2,3,0.0
38,1,2025,3,2,3,0,8.9,10.5,-1.6,-15.2,3,0.0
38,1,2025,7,3,3,1,8.9,10.5,-1.6,-15.2,3,0.0
38,1,2025,0,4,3,1,17.8,21.0,-3.2,-15.2,3,0.0
38,1,2025,8,5,3,1,58.8,42.0,16.8,40.0,1,32.0
38,1,2025,6,6,3,1,220.5,157.5,63.0,40.0,1,32.0
38,1,2025,5,7,3,1,223.1,262.5,-39.4,-15.0,3,0.0
38,1,2025,1,8,3,1,196.3,231.0,-34.7,-15.0,3,0.0
38,1,2025,11,9,3,1,133.9,157.5,-23.6,-15.0,3,0.0
38,1,2025,10,10,3,1,89.2,105.0,-15.8,-15.0,3,0.0
38,1,2025,9,11,3,1,26.8,31.5,-4.7,-14.9,3,0.0
38,1,2025,2,12,3,1,8.9,10.5,-1.6,-15.2,3,0.0
16,1,2025,4,1,1,0,13.2,12.0,1.2,10.0,3,8.0
16,1,2025,3,2,1,0,13.2,12.0,1.2,10.0,3,8.0
16,1,2025,7,3,1,1,13.2,12.0,1.2,10.0,3,8.0
16,1,2025,0,4,1,1,26.4,24.0,2.4,10.0,3,8.0
16,1,2025,8,5,1,1,52.8,48.0,4.8,10.0,3,8.0
16,1,2025,6,6,1,1,54.0,180.0,-126.0,-70.0,0,0.0
16,1,2025,5,7,1,1,90.0,300.0,-210.0,-70.0,0,0.0
16,1,2025,1,8,1,1,290.4,264.0,26.4,10.0,3,8.0
16,1,2025,11,9,1,1,198.0,180.0,18.0,10.0,3,8.0
16,1,2025,10,10,1,1,132.0,120.0,12.0,10.0,3,8.0
16,1,2025,9,11,1,1,39.6,36.0,3.6,10.0,3,8.0
16,1,2025,2,12,1,1,13.2,12.0,1.2,10.0,3,8.0
30,1,2025,4,1,4,0,23.4,13.5,9.9,73.3,1,58.7
30,1,2025,3,2,4,0,23.6,13.5,10.1,74.8,1,59.9
30,1,2025,7,3,4,1,19.0,13.5,5.5,40.7,1,32.6
30,1,2025,0,4,4,1,40.6,27.0,13.6,50.4,1,40.3
30,1,2025,8,5,4,1,108.4,54.0,54.4,100.7,2,80.6
30,1,2025,6,6,4,1,357.0,202.5,154.5,76.3,2,61.0
30,1,2025,5,7,4,1,563.6,337.5,226.1,67.0,1,53.6
30,1,2025,1,8,4,1,521.9,297.0,224.9,75.7,2,60.6
30,1,2025,11,9,4,1,304.9,202.5,102.4,50.6,1,40.5
30,1,2025,10,10,4,1,282.6,135.0,147.6,109.3,2,87.5
30,1,2025,9,11,4,1,61.8,40.5,21.3,52.6,1,42.1
30,1,2025,2,12,4,1,27.9,13.5,14.4,106.7,2,85.3
6,1,2025,4,1,2,0,4.6,13.0,-8.4,-64.6,0,0.0
6,1,2025,3,2,2,0,4.0,13.0,-9.0,-69.2,0,0.0
6,1,2025,7,3,2,1,6.7,13.0,-6.3,-48.5,0,0.0
6,1,2025,0,4,2,1,13.4,26.0,-12.6,-48.5,0,0.0
6,1,2025,8,5,2,1,21.8,52.0,-30.2,-58.1,0,0.0
6,1,2025,6,6,2,1,104.8,195.0,-90.2,-46.3,0,0.0
6,1,2025,5,7,2,1,92.7,325.0,-232.3,-71.5,0,0.0
6,1,2025,1,8,2,1,95.4,286.0,-190.6,-66.6,0,0.0
6,1,2025,11,9,2,1,110.2,195.0,-84.8,-43.5,0,0.0
6,1,2025,10,10,2,1,49.9,130.0,-80.1,-61.6,0,0.0
6,1,2025,9,11,2,1,15.6,39.0,-23.4,-60.0,0,0.0
6,1,2025,2,12,2,1,7.7,13.0,-5.3,-40.8,0,0.0
20,1,2025,4,1,0,0,10.4,11.0,-0.6,-5.5,3,0.0
20,1,2025,3,2,0,0,10.4,11.0,-0.6,-5.5,3,0.0
20,1,2025,7,3,0,1,10.4,11.0,-0.6,-5.5,3,0.0
20,1,2025,0,4,0,1,20.9,22.0,-1.1,-5.0,3,0.0
20,1,2025,8,5,0,1,41.8,44.0,-2.2,-5.0,3,0.0
20,1,2025,6,6,0,1,156.8,165.0,-8.2,-5.0,3,0.0
20,1,2025,5,7,0,1,261.2,275.0,-13.8,-5.0,3,0.0
20,1,2025,1,8,0,1,229.9,242.0,-12.1,-5.0,3,0.0
20,1,2025,11,9,0,1,156.8,165.0,-8.2,-5.0,3,0.0
20,1,2025,10,10,0,1,275.0,110.0,165.0,150.0,2,100.0
20,1,2025,9,11,0,1,82.5,33.0,49.5,150.0,2,100.0
20,1,2025,2,12,0,1,10.4,11.0,-0.6,-5.5,3,0.0
32,1,2025,4,1,5,0,7.0,7.8,-0.8,-10.3,3,0.0
32,1,2025,3,2,5,0,8.2,7.8,0.4,5.1,3,4.1
32,1,2025,7,3,5,1,9.1,7.8,1.3,16.7,3,13.3
32,1,2025,0,4,5,1,13.5,15.6,-2.1,-13.5,3,0.0
32,1,2025,8,5,5,1,37.4,31.2,6.2,19.9,3,15.9
32,1,2025,6,6,5,1,100.2,117.0,-16.8,-14.4,3,0.0
32,1,2025,5,7,5,1,209.5,195.0,14.5,7.4,3,5.9
32,1,2025,1,8,5,1,166.7,171.6,-4.9,-2.9,3,0.0
32,1,2025,11,9,5,1,115.1,117.0,-1.9,-1.6,3,0.0
32,1,2025,10,10,5,1,77.9,78.0,-0.1,-0.1,3,0.0
32,1,2025,9,11,5,1,23.6,23.4,0.2,0.9,3,0.7
32,1,2025,2,12,5,1,8.5,7.8,0.7,9.0,3,7.2
46,1,2025,4,1,3,0,6.8,8.0,-1.2,-15.0,3,0.0
46,1,2025,3,2,3,0,6.8,8.0,-1.2,-15.0,3,0.0
46,1,2025,7,3,3,1,6.8,8.0,-1.2,-15.0,3,0.0
46,1,2025,0,4,3,1,13.6,16.0,-2.4,-15.0,3,0.0
46,1,2025,8,5,3,1,44.8,32.0,12.8,40.0,1,32.0
46,1,2025,6,6,3,1,168.0,120.0,48.0,40.0,1,32.0
46,1,2025,5,7,3,1,170.0,200.0,-30.0,-15.0,3,0.0
46,1,2025,1,8,3,1,149.6,176.0,-26.4,-15.0,3,0.0
46,1,2025,11,9,3,1,102.0,120.0,-18.0,-15.0,3,0.0
46,1,2025,10,10,3,1,68.0,80.0,-12.0,-15.0,3,0.0
46,1,2025,9,11,3,1,20.4,24.0,-3.6,-15.0,3,0.0
46,1,2025,2,12,3,1,6.8,8.0,-1.2,-15.0,3,0.0
54,1,2025,4,1,1,0,9.0,8.2,0.8,9.8,3,7.8
54,1,2025,3,2,1,0,9.0,8.2,0.8,9.8,3,7.8
54,1,2025,7,3,1,1,9.0,8.2,0.8,9.8,3,7.8
54,1,2025,0,4,1,1,18.0,16.4,1.6,9.8,3,7.8
54,1,2025,8,5,1,1,36.1,32.8,3.3,10.1,3,8.0
54,1,2025,6,6,1,1,36.9,123.0,-86.1,-70.0,0,0.0
54,1,2025,5,7,1,1,61.5,205.0,-143.5,-70.0,0,0.0
54,1,2025,1,8,1,1,198.4,180.4,18.0,10.0,3,8.0
54,1,2025,11,9,1,1,135.3,123.0,12.3,10.0,3,8.0
54,1,2025,10,10,1,1,90.2,82.0,8.2,10.0,3,8.0
54,1,2025,9,11,1,1,27.1,24.6,2.5,10.2,3,8.1
54,1,2025,2,12,1,1,9.0,8.2,0.8,9.8,3,7.8
26,1,2025,4,1,4,0,12.6,7.0,5.6,80.0,2,64.0
26,1,2025,3,2,4,0,12.4,7.0,5.4,77.1,2,61.7
26,1,2025,7,3,4,1,11.2,7.0,4.2,60.0,1,48.0
26,1,2025,0,4,4,1,28.1,14.0,14.1,100.7,2,80.6
26,1,2025,8,5,4,1,60.3,28.0,32.3,115.4,2,92.3
26,1,2025,6,6,4,1,170.3,105.0,65.3,62.2,1,49.8
26,1,2025,5,7,4,1,272.4,175.0,97.4,55.7,1,44.5
26,1,2025,1,8,4,1,291.9,154.0,137.9,89.5,2,71.6
26,1,2025,11,9,4,1,189.4,105.0,84.4,80.4,2,64.3
26,1,2025,10,10,4,1,122.0,70.0,52.0,74.3,1,59.4
26,1,2025,9,11,4,1,38.2,21.0,17.2,81.9,2,65.5
26,1,2025,2,12,4,1,11.4,7.0,4.4,62.9,1,50.3
31,1,2025,4,1,2,0,4.0,7.2,-3.2,-44.4,0,0.0
31,1,2025,3,2,2,0,2.7,7.2,-4.5,-62.5,0,0.0
31,1,2025,7,3,2,1,2.6,7.2,-4.6,-63.9,0,0.0
31,1,2025,0,4,2,1,3.2,14.4,-11.2,-77.8,0,0.0
31,1,2025,8,5,2,1,12.2,28.8,-16.6,-57.6,0,0.0
31,1,2025,6,6,2,1,23.6,108.0,-84.4,-78.1,0,0.0
31,1,2025,5,7,2,1,70.1,180.0,-109.9,-61.1,0,0.0
31,1,2025,1,8,2,1,86.4,158.4,-72.0,-45.5,0,0.0
31,1,2025,11,9,2,1,62.9,108.0,-45.1,-41.8,0,0.0
31,1,2025,10,10,2,1,22.2,72.0,-49.8,-69.2,0,0.0
31,1,2025,9,11,2,1,5.8,21.6,-15.8,-73.1,0,0.0
31,1,2025,2,12,2,1,1.6,7.2,-5.6,-77.8,0,0.0
51,1,2025,4,1,0,0,6.9,7.3,-0.4,-5.5,3,0.0
51,1,2025,3,2,0,0,6.9,7.3,-0.4,-5.5,3,0.0
51,1,2025,7,3,0,1,6.9,7.3,-0.4,-5.5,3,0.0
51,1,2025,0,4,0,1,13.9,14.6,-0.7,-4.8,3,0.0
51,1,2025,8,5,0,1,27.7,29.2,-1.5,-5.1,3,0.0
51,1,2025,6,6,0,1,104.0,109.5,-5.5,-5.0,3,0.0
51,1,2025,5,7,0,1,173.4,182.5,-9.1,-5.0,3,0.0
51,1,2025,1,8,0,1,152.6,160.6,-8.0,-5.0,3,0.0
51,1,2025,11,9,0,1,104.0,109.5,-5.5,-5.0,3,0.0
51,1,2025,10,10,0,1,182.5,73.0,109.5,150.0,2,100.0
51,1,2025,9,11,0,1,54.8,21.9,32.9,150.2,2,100.0
51,1,2025,2,12,0,1,6.9,7.3,-0.4,-5.5,3,0.0
10,1,2025,4,1,5,0,6.1,6.5,-0.4,-6.2,3,0.0
10,1,2025,3,2,5,0,7.5,6.5,1.0,15.4,3,12.3
10,1,2025,7,3,5,1,6.3,6.5,-0.2,-3.1,3,0.0
10,1,2025,0,4,5,1,13.2,13.0,0.2,1.5,3,1.2
10,1,2025,8,5,5,1,25.4,26.0,-0.6,-2.3,3,0.0
10,1,2025,6,6,5,1,106.9,97.5,9.4,9.6,3,7.7
10,1,2025,5,7,5,1,172.8,162.5,10.3,6.3,3,5.1
10,1,2025,1,8,5,1,130.7,143.0,-12.3,-8.6,3,0.0
10,1,2025,11,9,5,1,93.5,97.5,-4.0,-4.1,3,0.0
10,1,2025,10,10,5,1,62.3,65.0,-2.7,-4.2,3,0.0
10,1,2025,9,11,5,1,17.8,19.5,-1.7,-8.7,3,0.0
10,1,2025,2,12,5,1,6.3,6.5,-0.2,-3.1,3,0.0
33,1,2025,4,1,3,0,5.8,6.8,-1.0,-14.7,3,0.0
33,1,2025,3,2,3,0,5.8,6.8,-1.0,-14.7,3,0.0
33,1,2025,7,3,3,1,5.8,6.8,-1.0,-14.7,3,0.0
33,1,2025,0,4,3,1,11.6,13.6,-2.0,-14.7,3,0.0
33,1,2025,8,5,3,1,38.1,27.2,10.9,40.1,1,32.1
33,1,2025,6,6,3,1,142.8,102.0,40.8,40.0,1,32.0
33,1,2025,5,7,3,1,144.5,170.0,-25.5,-15.0,3,0.0
33,1,2025,1,8,3,1,127.2,149.6,-22.4,-15.0,3,0.0
33,1,2025,11,9,3,1,86.7,102.0,-15.3,-15.0,3,0.0
33,1,2025,10,10,3,1,57.8,68.0,-10.2,-15.0,3,0.0
33,1,2025,9,11,3,1,17.3,20.4,-3.1,-15.2,3,0.0
33,1,2025,2,12,3,1,5.8,6.8,-1.0,-14.7,3,0.0
48,1,2025,4,1,1,0,9.0,8.2,0.8,9.8,3,7.8
48,1,2025,3,2,1,0,9.0,8.2,0.8,9.8,3,7.8
48,1,2025,7,3,1,1,9.0,8.2,0.8,9.8,3,7.8
48,1,2025,0,4,1,1,18.0,16.4,1.6,9.8,3,7.8
48,1,2025,8,5,1,1,36.1,32.8,3.3,10.1,3,8.0
48,1,2025,6,6,1,1,36.9,123.0,-86.1,-70.0,0,0.0
48,1,2025,5,7,1,1,61.5,205.0,-143.5,-70.0,0,0.0
48,1,2025,1,8,1,1,198.4,180.4,18.0,10.0,3,8.0
48,1,2025,11,9,1,1,135.3,123.0,12.3,10.0,3,8.0
48,1,2025,10,10,1,1,90.2,82.0,8.2,10.0,3,8.0
48,1,2025,9,11,1,1,27.1,24.6,2.5,10.2,3,8.1
48,1,2025,2,12,1,1,9.0,8.2,0.8,9.8,3,7.8
43,1,2025,4,1,4,0,20.0,9.3,10.7,115.1,2,92.0
43,1,2025,3,2,4,0,13.8,9.3,4.5,48.4,1,38.7
43,1,2025,7,3,4,1,17.8,9.3,8.5,91.4,2,73.1
43,1,2025,0,4,4,1,27.0,18.6,8.4,45.2,1,36.1
43,1,2025,8,5,4,1,66.3,37.2,29.1,78.2,2,62.6
43,1,2025,6,6,4,1,301.3,139.5,161.8,116.0,2,92.8
43,1,2025,5,7,4,1,508.3,232.5,275.8,118.6,2,94.9
43,1,2025,1,8,4,1,378.6,204.6,174.0,85.0,2,68.0
43,1,2025,11,9,4,1,254.6,139.5,115.1,82.5,2,66.0
43,1,2025,10,10,4,1,193.5,93.0,100.5,108.1,2,86.5
43,1,2025,9,11,4,1,45.3,27.9,17.4,62.4,1,49.9
43,1,2025,2,12,4,1,17.8,9.3,8.5,91.4,2,73.1
15,1,2025,4,1,2,0,4.1,9.6,-5.5,-57.3,0,0.0
15,1,2025,3,2,2,0,4.8,9.6,-4.8,-50.0,0,0.0
15,1,2025,7,3,2,1,4.8,9.6,-4.8,-50.0,0,0.0
15,1,2025,0,4,2,1,11.1,19.2,-8.1,-42.2,0,0.0
15,1,2025,8,5,2,1,16.3,38.4,-22.1,-57.6,0,0.0
15,1,2025,6,6,2,1,34.6,144.0,-109.4,-76.0,0,0.0
15,1,2025,5,7,2,1,80.2,240.0,-159.8,-66.6,0,0.0
15,1,2025,1,8,2,1,75.3,211.2,-135.9,-64.3,0,0.0
15,1,2025,11,9,2,1,48.9,144.0,-95.1,-66.0,0,0.0
15,1,2025,10,10,2,1,51.1,96.0,-44.9,-46.8,0,0.0
15,1,2025,9,11,2,1,9.3,28.8,-19.5,-67.7,0,0.0
15,1,2025,2,12,2,1,2.0,9.6,-7.6,-79.2,0,0.0
52,1,2025,4,1,0,0,9.5,10.0,-0.5,-5.0,3,0.0
52,1,2025,3,2,0,0,9.5,10.0,-0.5,-5.0,3,0.0
52,1,2025,7,3,0,1,9.5,10.0,-0.5,-5.0,3,0.0
52,1,2025,0,4,0,1,19.0,20.0,-1.0,-5.0,3,0.0
52,1,2025,8,5,0,1,38.0,40.0,-2.0,-5.0,3,0.0
52,1,2025,6,6,0,1,142.5,150.0,-7.5,-5.0,3,0.0
52,1,2025,5,7,0,1,237.5,250.0,-12.5,-5.0,3,0.0
52,1,2025,1,8,0,1,209.0,220.0,-11.0,-5.0,3,0.0
52,1,2025,11,9,0,1,142.5,150.0,-7.5,-5.0,3,0.0
52,1,2025,10,10,0,1,250.0,100.0,150.0,150.0,2,100.0
52,1,2025,9,11,0,1,75.0,30.0,45.0,150.0,2,100.0
52,1,2025,2,12,0,1,9.5,10.0,-0.5,-5.0,3,0.0
12,1,2025,4,1,5,0,11.4,9.9,1.5,15.2,3,12.1
12,1,2025,3,2,5,0,11.8,9.9,1.9,19.2,3,15.4
12,1,2025,7,3,5,1,10.7,9.9,0.8,8.1,3,6.5
12,1,2025,0,4,5,1,20.2,19.8,0.4,2.0,3,1.6
12,1,2025,8,5,5,1,40.3,39.6,0.7,1.8,3,1.4
12,1,2025,6,6,5,1,162.9,148.5,14.4,9.7,3,7.8
12,1,2025,5,7,5,1,218.6,247.5,-28.9,-11.7,3,0.0
12,1,2025,1,8,5,1,259.0,217.8,41.2,18.9,3,15.1
12,1,2025,11,9,5,1,148.3,148.5,-0.2,-0.1,3,0.0
12,1,2025,10,10,5,1,102.1,99.0,3.1,3.1,3,2.5
12,1,2025,9,11,5,1,25.6,29.7,-4.1,-13.8,3,0.0
12,1,2025,2,12,5,1,11.2,9.9,1.3,13.1,3,10.5
25,1,2025,4,1,3,0,8.9,10.5,-1.6,-15.2,3,0.0
25,1,2025,3,2,3,0,8.9,10.5,-1.6,-15.2,3,0.0
25,1,2025,7,3,3,1,8.9,10.5,-1.6,-15.2,3,0.0
25,1,2025,0,4,3,1,17.8,21.0,-3.2,-15.2,3,0.0
25,1,2025,8,5,3,1,58.8,42.0,16.8,40.0,1,32.0
25,1,2025,6,6,3,1,220.5,157.5,63.0,40.0,1,32.0
25,1,2025,5,7,3,1,223.1,262.5,-39.4,-15.0,3,0.0
25,1,2025,1,8,3,1,196.3,231.0,-34.7,-15.0,3,0.0
25,1,2025,11,9,3,1,133.9,157.5,-23.6,-15.0,3,0.0
25,1,2025,10,10,3,1,89.2,105.0,-15.8,-15.0,3,0.0
25,1,2025,9,11,3,1,26.8,31.5,-4.7,-14.9,3,0.0
25,1,2025,2,12,3,1,8.9,10.5,-1.6,-15.2,3,0.0
35,1,2025,4,1,1,0,12.1,11.0,1.1,10.0,3,8.0
35,1,2025,3,2,1,0,12.1,11.0,1.1,10.0,3,8.0
35,1,2025,7,3,1,1,12.1,11.0,1.1,10.0,3,8.0
35,1,2025,0,4,1,1,24.2,22.0,2.2,10.0,3,8.0
35,1,2025,8,5,1,1,48.4,44.0,4.4,10.0,3,8.0
35,1,2025,6,6,1,1,49.5,165.0,-115.5,-70.0,0,0.0
35,1,2025,5,7,1,1,82.5,275.0,-192.5,-70.0,0,0.0
35,1,2025,1,8,1,1,266.2,242.0,24.2,10.0,3,8.0
35,1,2025,11,9,1,1,181.5,165.0,16.5,10.0,3,8.0
35,1,2025,10,10,1,1,121.0,110.0,11.0,10.0,3,8.0
35,1,2025,9,11,1,1,36.3,33.0,3.3,10.0,3,8.0
35,1,2025,2,12,1,1,12.1,11.0,1.1,10.0,3,8.0
0,1,2025,4,1,4,0,23.5,11.5,12.0,104.3,2,83.5
0,1,2025,3,2,4,0,17.0,11.5,5.5,47.8,1,38.3
0,1,2025,7,3,4,1,25.2,11.5,13.7,119.1,2,95.3
0,1,2025,0,4,4,1,38.1,23.0,15.1,65.7,1,52.5
0,1,2025,8,5,4,1,92.5,46.0,46.5,101.1,2,80.9
0,1,2025,6,6,4,1,315.0,172.5,142.5,82.6,2,66.1
0,1,2025,5,7,4,1,496.3,287.5,208.8,72.6,1,58.1
0,1,2025,1,8,4,1,395.6,253.0,142.6,56.4,1,45.1
0,1,2025,11,9,4,1,319.7,172.5,147.2,85.3,2,68.3
0,1,2025,10,10,4,1,209.1,115.0,94.1,81.8,2,65.5
0,1,2025,9,11,4,1,50.9,34.5,16.4,47.5,1,38.0
0,1,2025,2,12,4,1,16.5,11.5,5.0,43.5,1,34.8
23,1,2025,4,1,2,0,2.7,13.0,-10.3,-79.2,0,0.0
23,1,2025,3,2,2,0,6.9,13.0,-6.1,-46.9,0,0.0
23,1,2025,7,3,2,1,4.1,13.0,-8.9,-68.5,0,0.0
23,1,2025,0,4,2,1,5.5,26.0,-20.5,-78.8,0,0.0
23,1,2025,8,5,2,1,21.7,52.0,-30.3,-58.3,0,0.0
23,1,2025,6,6,2,1,113.5,195.0,-81.5,-41.8,0,0.0
23,1,2025,5,7,2,1,127.9,325.0,-197.1,-60.6,0,0.0
23,1,2025,1,8,2,1,163.0,286.0,-123.0,-43.0,0,0.0
23,1,2025,11,9,2,1,107.8,195.0,-87.2,-44.7,0,0.0
23,1,2025,10,10,2,1,46.1,130.0,-83.9,-64.5,0,0.0
23,1,2025,9,11,2,1,12.3,39.0,-26.7,-68.5,0,0.0
23,1,2025,2,12,2,1,6.7,13.0,-6.3,-48.5,0,0.0
27,1,2025,4,1,0,0,10.3,10.8,-0.5,-4.6,3,0.0
27,1,2025,3,2,0,0,10.3,10.8,-0.5,-4.6,3,0.0
27,1,2025,7,3,0,1,10.3,10.8,-0.5,-4.6,3,0.0
27,1,2025,0,4,0,1,20.5,21.6,-1.1,-5.1,3,0.0
27,1,2025,8,5,0,1,41.0,43.2,-2.2,-5.1,3,0.0
27,1,2025,6,6,0,1,153.9,162.0,-8.1,-5.0,3,0.0
27,1,2025,5,7,0,1,256.5,270.0,-13.5,-5.0,3,0.0
27,1,2025,1,8,0,1,225.7,237.6,-11.9,-5.0,3,0.0
27,1,2025,11,9,0,1,153.9,162.0,-8.1,-5.0,3,0.0
27,1,2025,10,10,0,1,270.0,108.0,162.0,150.0,2,100.0
27,1,2025,9,11,0,1,81.0,32.4,48.6,150.0,2,100.0
27,1,2025,2,12,0,1,10.3,10.8,-0.5,-4.6,3,0.0
4,1,2025,4,1,5,0,14.2,12.0,2.2,18.3,3,14.7
4,1,2025,3,2,5,0,13.8,12.0,1.8,15.0,3,12.0
4,1,2025,7,3,5,1,10.8,12.0,-1.2,-10.0,3,0.0
4,1,2025,0,4,5,1,24.8,24.0,0.8,3.3,3,2.7
4,1,2025,8,5,5,1,43.7,48.0,-4.3,-9.0,3,0.0
4,1,2025,6,6,5,1,206.6,180.0,26.6,14.8,3,11.8
4,1,2025,5,7,5,1,293.2,300.0,-6.8,-2.3,3,0.0
4,1,2025,1,8,5,1,251.4,264.0,-12.6,-4.8,3,0.0
4,1,2025,11,9,5,1,183.0,180.0,3.0,1.7,3,1.3
4,1,2025,10,10,5,1,137.7,120.0,17.7,14.7,3,11.8
4,1,2025,9,11,5,1,42.8,36.0,6.8,18.9,3,15.1
4,1,2025,2,12,5,1,13.3,12.0,1.3,10.8,3,8.7
