Date,District,State,Year_Type,Daily_Rainfall_mm,Cumulative_Monthly_mm,Rainfall_Category,Flood_Alert,Waterlogging_Risk
1014,1,0,0,0.0,16.8,5,0,1
1015,1,0,0,3.1,19.9,3,0,1
1016,1,0,0,0.0,19.9,5,0,1
1017,1,0,0,7.3,27.2,3,0,1
1018,1,0,0,0.0,27.2,5,0,1
1019,1,0,0,0.0,27.2,5,0,1
1020,1,0,0,4.6,31.8,3,0,1
1021,1,0,0,0.0,31.8,5,0,1
1022,1,0,0,0.0,31.8,5,0,1
1023,1,0,0,0.0,31.8,5,0,1
1024,1,0,0,1.4,33.2,3,0,1
1025,1,0,0,0.0,33.2,5,0,1
1026,1,0,0,0.0,33.2,5,0,1
1027,1,0,0,0.0,33.2,5,0,1
1028,1,0,0,0.0,33.2,5,0,1
1029,1,0,0,0.0,33.2,5,0,1
1030,1,0,0,0.0,33.2,5,0,1
1031,1,0,0,0.0,33.2,5,0,1
1032,1,0,0,0.0,33.2,5,0,1
1033,1,0,0,0.0,33.2,5,0,1
1034,1,0,0,0.0,33.2,5,0,1
1035,1,0,0,0.0,0.0,5,0,1
1036,1,0,0,1.7,1.7,3,0,1
1037,1,0,0,0.0,1.7,5,0,1
1038,1,0,0,0.0,1.7,5,0,1
1039,1,0,0,0.0,1.7,5,0,1
1040,1,0,0,0.0,1.7,5,0,1
1041,1,0,0,0.0,1.7,5,0,1
1042,1,0,0,0.0,1.7,5,0,1
1043,1,0,0,0.0,1.7,5,0,1
1044,1,0,0,0.0,1.7,5,0,1
1045,1,0,0,0.0,1.7,5,0,1
1046,1,0,0,0.0,1.7,5,0,1
1047,1,0,0,0.0,1.7,5,0,1
1048,1,0,0,0.0,1.7,5,0,1
1049,1,0,0,0.0,1.7,5,0,1
1050,1,0,0,0.0,1.7,5,0,1
1051,1,0,0,0.0,1.7,5,0,1
1052,1,0,0,0.0,1.7,5,0,1
1053,1,0,0,0.0,1.7,5,0,1
1054,1,0,0,0.0,1.7,5,0,1
1055,1,0,0,0.0,1.7,5,0,1
1056,1,0,0,1.2,2.9,3,0,1
1057,1,0,0,0.0,2.9,5,0,1
1058,1,0,0,0.0,2.9,5,0,1
1059,1,0,0,0.0,2.9,5,0,1
1060,1,0,0,0.5,3.4,3,0,1
1061,1,0,0,2.0,5.4,3,0,1
1062,1,0,0,0.0,5.4,5,0,1
1063,1,0,0,0.0,5.4,5,0,1
1064,1,0,0,0.0,5.4,5,0,1
1065,1,0,0,0.0,0.0,5,0,1
1066,1,0,0,0.0,0.0,5,0,1
1067,1,0,0,0.0,0.0,5,0,1
1068,1,0,0,0.0,0.0,5,0,1
1069,1,0,0,0.0,0.0,5,0,1
1070,1,0,0,0.0,0.0,5,0,1
1071,1,0,0,0.0,0.0,5,0,1
1072,1,0,0,0.0,0.0,5,0,1
1073,1,0,0,0.0,0.0,5,0,1
1074,1,0,0,0.0,0.0,5,0,1
1075,1,0,0,0.0,0.0,5,0,1
1076,1,0,0,0.0,0.0,5,0,1
1077,1,0,0,0.0,0.0,5,0,1
1078,1,0,0,0.0,0.0,5,0,1
1079,1,0,0,0.0,0.0,5,0,1
1080,1,0,0,0.0,0.0,5,0,1
1081,1,0,0,0.0,0.0,5,0,1
1082,1,0,0,0.0,0.0,5,0,1
1083,1,0,0,0.0,0.0,5,0,1
1084,1,0,0,0.0,0.0,5,0,1
1085,1,0,0,0.0,0.0,5,0,1
1086,1,0,0,0.0,0.0,5,0,1
1087,1,0,0,0.0,0.0,5,0,1
1088,1,0,0,0.0,0.0,5,0,1
1089,1,0,0,0.0,0.0,5,0,1
1090,1,0,0,0.0,0.0,5,0,1
1091,1,0,0,0.0,0.0,5,0,1
1092,1,0,0,0.0,0.0,5,0,1
1093,1,0,0,0.0,0.0,5,0,1
1094,1,0,0,0.0,0.0,5,0,1
1095,1,0,0,0.0,0.0,5,0,1
1096,1,0,3,0.0,0.0,5,0,1
1097,1,0,3,0.0,0.0,5,0,1
1098,1,0,3,0.0,0.0,5,0,1
1099,1,0,3,0.0,0.0,5,0,1
1100,1,0,3,0.0,0.0,5,0,1
1101,1,0,3,0.0,0.0,5,0,1
1102,1,0,3,0.0,0.0,5,0,1
1103,1,0,3,0.0,0.0,5,0,1
1104,1,0,3,0.0,0.0,5,0,1
1105,1,0,3,0.6,0.6,3,0,1
1106,1,0,3,0.0,0.6,5,0,1
1107,1,0,3,0.0,0.6,5,0,1
1108,1,0,3,0.0,0.6,5,0,1
1109,1,0,3,0.0,0.6,5,0,1
1110,1,0,3,0.0,0.6,5,0,1
1111,1,0,3,0.0,0.6,5,0,1
1112,1,0,3,0.0,0.6,5,0,1
1113,1,0,3,0.4,1.0,3,0,1
1114,1,0,3,0.0,1.0,5,0,1
1115,1,0,3,0.0,1.0,5,0,1
1116,1,0,3,0.0,1.0,5,0,1
1117,1,0,3,0.0,1.0,5,0,1
1118,1,0,3,0.0,1.0,5,0,1
1119,1,0,3,0.0,1.0,5,0,1
1120,1,0,3,0.0,1.0,5,0,1
1121,1,0,3,0.0,1.0,5,0,1
1122,1,0,3,0.0,1.0,5,0,1
1123,1,0,3,0.0,1.0,5,0,1
1124,1,0,3,0.0,1.0,5,0,1
1125,1,0,3,0.0,1.0,5,0,1
1126,1,0,3,0.0,1.0,5,0,1
1127,1,0,3,0.0,0.0,5,0,1
1128,1,0,3,0.2,0.2,3,0,1
1129,1,0,3,0.0,0.2,5,0,1
1130,1,0,3,16.2,16.4,4,0,2
1131,1,0,3,0.0,16.4,5,0,1
1132,1,0,3,0.0,16.4,5,0,1
1133,1,0,3,10.6,27.0,4,0,1
1134,1,0,3,0.0,27.0,5,0,1
1135,1,0,3,0.0,27.0,5,0,1
1136,1,0,3,0.0,27.0,5,0,1
1137,1,0,3,0.0,27.0,5,0,1
1138,1,0,3,0.0,27.0,5,0,1
1139,1,0,3,0.0,27.0,5,0,1
1140,1,0,3,0.0,27.0,5,0,1
1141,1,0,3,0.0,27.0,5,0,1
1142,1,0,3,0.0,27.0,5,0,1
1143,1,0,3,0.0,27.0,5,0,1
1144,1,0,3,0.0,27.0,5,0,1
1145,1,0,3,0.0,27.0,5,0,1
1146,1,0,3,0.0,27.0,5,0,1
1147,1,0,3,0.0,27.0,5,0,1
1148,1,0,3,0.0,27.0,5,0,1
1149,1,0,3,1.5,28.5,3,0,1
1150,1,0,3,0.0,28.5,5,0,1
1151,1,0,3,0.0,28.5,5,0,1
1152,1,0,3,0.0,28.5,5,0,1
1153,1,0,3,0.0,28.5,5,0,1
1154,1,0,3,0.0,28.5,5,0,1
1155,1,0,3,0.0,0.0,5,0,1
1156,1,0,3,0.0,0.0,5,0,1
1157,1,0,3,0.0,0.0,5,0,1
1158,1,0,3,0.0,0.0,5,0,1
1159,1,0,3,0.0,0.0,5,0,1
1160,1,0,3,0.0,0.0,5,0,1
1161,1,0,3,0.0,0.0,5,0,1
1162,1,0,3,0.0,0.0,5,0,1
1163,1,0,3,0.0,0.0,5,0,1
1164,1,0,3,0.0,0.0,5,0,1
1165,1,0,3,0.0,0.0,5,0,1
1166,1,0,3,0.0,0.0,5,0,1
1167,1,0,3,0.0,0.0,5,0,1
1168,1,0,3,0.0,0.0,5,0,1
1169,1,0,3,11.0,11.0,4,0,1
1170,1,0,3,0.0,11.0,5,0,1
1171,1,0,3,0.0,11.0,5,0,1
1172,1,0,3,0.0,11.0,5,0,1
1173,1,0,3,0.0,11.0,5,0,1
1174,1,0,3,0.0,11.0,5,0,1
1175,1,0,3,0.0,11.0,5,0,1
1176,1,0,3,0.0,11.0,5,0,1
1177,1,0,3,0.0,11.0,5,0,1
1178,1,0,3,0.0,11.0,5,0,1
1179,1,0,3,0.0,11.0,5,0,1
1180,1,0,3,0.0,11.0,5,0,1
1181,1,0,3,0.0,11.0,5,0,1
1182,1,0,3,0.0,11.0,5,0,1
1183,1,0,3,0.0,11.0,5,0,1
1184,1,0,3,0.0,11.0,5,0,1
1185,1,0,3,0.0,11.0,5,0,1
1186,1,0,3,0.0,0.0,5,0,1
1187,1,0,3,0.0,0.0,5,0,1
1188,1,0,3,0.0,0.0,5,0,1
1189,1,0,3,0.0,0.0,5,0,1
1190,1,0,3,0.0,0.0,5,0,1
1191,1,0,3,0.0,0.0,5,0,1
1192,1,0,3,0.8,0.8,3,0,1
1193,1,0,3,0.0,0.8,5,0,1
1194,1,0,3,0.0,0.8,5,0,1
1195,1,0,3,0.0,0.8,5,0,1
1196,1,0,3,0.0,0.8,5,0,1
1197,1,0,3,0.0,0.8,5,0,1
1198,1,0,3,0.0,0.8,5,0,1
1199,1,0,3,0.0,0.8,5,0,1
1200,1,0,3,0.0,0.8,5,0,1
1201,1,0,3,0.0,0.8,5,0,1
1202,1,0,3,10.1,10.9,4,0,1
1203,1,0,3,0.0,10.9,5,0,1
1204,1,0,3,0.0,10.9,5,0,1
1205,1,0,3,0.0,10.9,5,0,1
1206,1,0,3,0.0,10.9,5,0,1
1207,1,0,3,8.3,19.2,4,0,1
1208,1,0,3,0.0,19.2,5,0,1
1209,1,0,3,0.0,19.2,5,0,1
1210,1,0,3,0.0,19.2,5,0,1
1211,1,0,3,0.0,19.2,5,0,1
1212,1,0,3,0.0,19.2,5,0,1
1213,1,0,3,0.0,19.2,5,0,1
1214,1,0,3,0.0,19.2,5,0,1
1215,1,0,3,2.2,21.4,3,0,1
1216,1,0,3,5.5,5.5,3,0,1
1217,1,0,3,0.1,5.6,3,0,1
1218,1,0,3,2.7,8.3,3,0,1
1219,1,0,3,0.0,8.3,5,0,1
1220,1,0,3,0.0,8.3,5,0,1
1221,1,0,3,0.0,8.3,5,0,1
1222,1,0,3,0.0,8.3,5,0,1
1223,1,0,3,0.0,8.3,5,0,1
1224,1,0,3,9.4,17.7,4,0,1
1225,1,0,3,0.0,17.7,5,0,1
1226,1,0,3,0.0,17.7,5,0,1
1227,1,0,3,6.1,23.8,3,0,1
1228,1,0,3,0.0,23.8,5,0,1
1229,1,0,3,0.1,23.9,3,0,1
1230,1,0,3,0.0,23.9,5,0,1
1231,1,0,3,0.0,23.9,5,0,1
1232,1,0,3,9.8,33.7,4,0,1
1233,1,0,3,0.0,33.7,5,0,1
1234,1,0,3,0.0,33.7,5,0,1
1235,1,0,3,0.0,33.7,5,0,1
1236,1,0,3,0.0,33.7,5,0,1
1237,1,0,3,0.0,33.7,5,0,1
1238,1,0,3,20.7,54.4,4,0,2
1239,1,0,3,0.0,54.4,5,0,1
1240,1,0,3,0.0,54.4,5,0,1
1241,1,0,3,0.0,54.4,5,0,1
1242,1,0,3,0.0,54.4,5,0,1
1243,1,0,3,0.5,54.9,3,0,1
1244,1,0,3,0.2,55.1,3,0,1
1245,1,0,3,0.0,55.1,5,0,1
1246,1,0,3,6.6,61.7,3,0,1
1247,1,0,3,13.5,13.5,4,0,1
1248,1,0,3,8.2,21.7,4,0,1
1249,1,0,3,32.3,54.0,4,0,2
1250,1,0,3,83.3,137.3,6,1,0
1251,1,0,3,0.9,138.2,3,0,1
1252,1,0,3,32.6,170.8,4,0,2
1253,1,0,3,10.5,181.3,4,0,1
1254,1,0,3,6.0,187.3,3,0,1
1255,1,0,3,0.4,187.7,3,0,1
1256,1,0,3,0.0,187.7,5,0,1
1257,1,0,3,0.0,187.7,5,0,1
1258,1,0,3,8.0,195.7,4,0,1
1259,1,0,3,5.1,200.8,3,0,1
1260,1,0,3,21.0,221.8,4,0,2
1261,1,0,3,3.9,225.7,3,0,1
1262,1,0,3,8.4,234.1,4,0,1
1263,1,0,3,8.8,242.9,4,0,1
1264,1,0,3,15.7,258.6,4,0,2
1265,1,0,3,51.8,310.4,2,0,0
1266,1,0,3,52.0,362.4,2,0,0
1267,1,0,3,3.0,365.4,3,0,1
1268,1,0,3,1.2,366.6,3,0,1
1269,1,0,3,12.3,378.9,4,0,1
1270,1,0,3,0.0,378.9,5,0,1
1271,1,0,3,0.0,378.9,5,0,1
1272,1,0,3,9.2,388.1,4,0,1
1273,1,0,3,15.3,403.4,4,0,2
1274,1,0,3,6.1,409.5,3,0,1
1275,1,0,3,7.4,416.9,3,0,1
1276,1,0,3,6.4,423.3,3,0,1
1277,1,0,3,13.9,13.9,4,0,1
1278,1,0,3,0.0,13.9,5,0,1
1279,1,0,3,22.6,36.5,4,0,2
1280,1,0,3,49.4,85.9,2,0,0
1281,1,0,3,2.8,88.7,3,0,1
1282,1,0,3,17.1,105.8,4,0,2
1283,1,0,3,9.4,115.2,4,0,1
1284,1,0,3,7.2,122.4,3,0,1
1285,1,0,3,22.1,144.5,4,0,2
1286,1,0,3,9.6,154.1,4,0,1
1287,1,0,3,15.4,169.5,4,0,2
1288,1,0,3,175.1,344.6,1,2,0
1289,1,0,3,0.9,345.5,3,0,1
1290,1,0,3,26.9,372.4,4,0,2
1291,1,0,3,75.1,447.5,6,1,0
1292,1,0,3,7.2,454.7,3,0,1
1293,1,0,3,1.1,455.8,3,0,1
1294,1,0,3,0.0,455.8,5,0,1
1295,1,0,3,46.8,502.6,2,0,0
1296,1,0,3,46.4,549.0,2,0,0
1297,1,0,3,0.2,549.2,3,0,1
1298,1,0,3,0.0,549.2,5,0,1
1299,1,0,3,40.7,589.9,2,0,0
1300,1,0,3,27.6,617.5,4,0,2
1301,1,0,3,0.0,617.5,5,0,1
1302,1,0,3,0.0,617.5,5,0,1
1303,1,0,3,40.1,657.6,2,0,0
1304,1,0,3,1.2,658.8,3,0,1
1305,1,0,3,11.6,670.4,4,0,1
1306,1,0,3,0.7,671.1,3,0,1
1307,1,0,3,7.7,678.8,4,0,1
1308,1,0,3,0.0,0.0,5,0,1
1309,1,0,3,3.6,3.6,3,0,1
1310,1,0,3,9.8,13.4,4,0,1
1311,1,0,3,88.5,101.9,6,1,0
1312,1,0,3,15.0,116.9,4,0,1
1313,1,0,3,42.1,159.0,2,0,0
1314,1,0,3,0.0,159.0,5,0,1
1315,1,0,3,6.9,165.9,3,0,1
1316,1,0,3,0.0,165.9,5,0,1
1317,1,0,3,22.9,188.8,4,0,2
1318,1,0,3,0.7,189.5,3,0,1
1319,1,0,3,0.0,189.5,5,0,1
1320,1,0,3,17.4,206.9,4,0,2
1321,1,0,3,113.9,320.8,6,1,0
1322,1,0,3,0.0,320.8,5,0,1
1323,1,0,3,8.2,329.0,4,0,1
1324,1,0,3,20.7,349.7,4,0,2
1325,1,0,3,23.0,372.7,4,0,2
1326,1,0,3,0.0,372.7,5,0,1
1327,1,0,3,14.9,387.6,4,0,1
1328,1,0,3,0.9,388.5,3,0,1
1329,1,0,3,6.6,395.1,3,0,1
1330,1,0,3,10.6,405.7,4,0,1
1331,1,0,3,0.0,405.7,5,0,1
1332,1,0,3,24.2,429.9,4,0,2
1333,1,0,3,37.4,467.3,2,0,0
1334,1,0,3,39.3,506.6,2,0,0
1335,1,0,3,0.0,506.6,5,0,1
1336,1,0,3,12.5,519.1,4,0,1
1337,1,0,3,12.8,531.9,4,0,1
1338,1,0,3,0.0,531.9,5,0,1
1339,1,0,3,18.4,18.4,4,0,2
1340,1,0,3,4.9,23.3,3,0,1
1341,1,0,3,16.7,40.0,4,0,2
1342,1,0,3,0.0,40.0,5,0,1
1343,1,0,3,0.0,40.0,5,0,1
1344,1,0,3,0.0,40.0,5,0,1
1345,1,0,3,0.5,40.5,3,0,1
1346,1,0,3,7.7,48.2,4,0,1
1347,1,0,3,22.5,70.7,4,0,2
1348,1,0,3,36.5,107.2,2,0,0
1349,1,0,3,11.1,118.3,4,0,1
1350,1,0,3,0.0,118.3,5,0,1
1351,1,0,3,43.3,161.6,2,0,0
1352,1,0,3,0.0,161.6,5,0,1
1353,1,0,3,29.8,191.4,4,0,2
1354,1,0,3,11.3,202.7,4,0,1
1355,1,0,3,0.0,202.7,5,0,1
1356,1,0,3,82.2,284.9,6,1,0
1357,1,0,3,6.1,291.0,3,0,1
1358,1,0,3,7.0,298.0,3,0,1
1359,1,0,3,18.5,316.5,4,0,2
1360,1,0,3,0.0,316.5,5,0,1
1361,1,0,3,8.5,325.0,4,0,1
1362,1,0,3,2.1,327.1,3,0,1
1363,1,0,3,44.9,372.0,2,0,0
1364,1,0,3,10.8,382.8,4,0,1
1365,1,0,3,0.0,382.8,5,0,1
1366,1,0,3,0.0,382.8,5,0,1
1367,1,0,3,21.1,403.9,4,0,2
1368,1,0,3,8.3,412.2,4,0,1
1369,1,0,3,0.0,0.0,5,0,1
1370,1,0,3,6.4,6.4,3,0,1
1371,1,0,3,0.3,6.7,3,0,1
1372,1,0,3,2.1,8.8,3,0,1
1373,1,0,3,0.9,9.7,3,0,1
1374,1,0,3,0.0,9.7,5,0,1
1375,1,0,3,3.5,13.2,3,0,1
1376,1,0,3,0.0,13.2,5,0,1
1377,1,0,3,2.1,15.3,3,0,1
1378,1,0,3,0.0,15.3,5,0,1
1379,1,0,3,0.7,16.0,3,0,1
1380,1,0,3,8.0,24.0,4,0,1
1381,1,0,3,9.2,33.2,4,0,1
1382,1,0,3,2.0,35.2,3,0,1
1383,1,0,3,6.9,42.1,3,0,1
1384,1,0,3,0.6,42.7,3,0,1
1385,1,0,3,5.0,47.7,3,0,1
1386,1,0,3,0.0,47.7,5,0,1
1387,1,0,3,6.4,54.1,3,0,1
1388,1,0,3,0.0,54.1,5,0,1
1389,1,0,3,1.0,55.1,3,0,1
1390,1,0,3,17.0,72.1,4,0,2
1391,1,0,3,5.6,77.7,3,0,1
1392,1,0,3,0.0,77.7,5,0,1
1393,1,0,3,0.0,77.7,5,0,1
1394,1,0,3,10.5,88.2,4,0,1
1395,1,0,3,1.5,89.7,3,0,1
1396,1,0,3,1.6,91.3,3,0,1
1397,1,0,3,5.0,96.3,3,0,1
1398,1,0,3,0.0,96.3,5,0,1
1399,1,0,3,8.4,104.7,4,0,1
1400,1,0,3,0.0,0.0,5,0,1
1401,1,0,3,0.0,0.0,5,0,1
1402,1,0,3,0.0,0.0,5,0,1
1403,1,0,3,0.0,0.0,5,0,1
1404,1,0,3,0.0,0.0,5,0,1
1405,1,0,3,0.0,0.0,5,0,1
1406,1,0,3,0.3,0.3,3,0,1
1407,1,0,3,17.2,17.5,4,0,2
1408,1,0,3,0.0,17.5,5,0,1
1409,1,0,3,0.8,18.3,3,0,1
1410,1,0,3,0.0,18.3,5,0,1
1411,1,0,3,0.0,18.3,5,0,1
1412,1,0,3,0.0,18.3,5,0,1
1413,1,0,3,0.0,18.3,5,0,1
1414,1,0,3,0.0,18.3,5,0,1
1415,1,0,3,1.9,20.2,3,0,1
1416,1,0,3,0.0,20.2,5,0,1
1417,1,0,3,3.5,23.7,3,0,1
1418,1,0,3,0.0,23.7,5,0,1
1419,1,0,3,1.3,25.0,3,0,1
1420,1,0,3,0.0,25.0,5,0,1
1421,1,0,3,0.0,25.0,5,0,1
1422,1,0,3,0.0,25.0,5,0,1
1423,1,0,3,3.0,28.0,3,0,1
1424,1,0,3,0.0,28.0,5,0,1
1425,1,0,3,0.0,28.0,5,0,1
1426,1,0,3,0.0,28.0,5,0,1
1427,1,0,3,0.0,28.0,5,0,1
1428,1,0,3,0.0,28.0,5,0,1
1429,1,0,3,0.0,28.0,5,0,1
1430,1,0,3,22.8,22.8,4,0,2
1431,1,0,3,2.4,25.2,3,0,1
1432,1,0,3,0.0,25.2,5,0,1
1433,1,0,3,0.0,25.2,5,0,1
1434,1,0,3,0.0,25.2,5,0,1
1435,1,0,3,0.0,25.2,5,0,1
1436,1,0,3,0.0,25.2,5,0,1
1437,1,0,3,0.0,25.2,5,0,1
1438,1,0,3,0.0,25.2,5,0,1
1439,1,0,3,0.0,25.2,5,0,1
1440,1,0,3,0.0,25.2,5,0,1
1441,1,0,3,0.0,25.2,5,0,1
1442,1,0,3,0.0,25.2,5,0,1
1443,1,0,3,0.0,25.2,5,0,1
1444,1,0,3,0.0,25.2,5,0,1
1445,1,0,3,0.0,25.2,5,0,1
1446,1,0,3,0.0,25.2,5,0,1
1447,1,0,3,3.6,28.8,3,0,1
1448,1,0,3,0.0,28.8,5,0,1
1449,1,0,3,0.0,28.8,5,0,1
1450,1,0,3,0.0,28.8,5,0,1
1451,1,0,3,0.0,28.8,5,0,1
1452,1,0,3,0.0,28.8,5,0,1
1453,1,0,3,0.0,28.8,5,0,1
1454,1,0,3,0.0,28.8,5,0,1
1455,1,0,3,0.0,28.8,5,0,1
1456,1,0,3,0.0,28.8,5,0,1
1457,1,0,3,0.0,28.8,5,0,1
1458,1,0,3,0.0,28.8,5,0,1
1459,1,0,3,0.0,28.8,5,0,1
1460,1,0,3,0.0,28.8,5,0,1
1461,1,0,1,6.4,6.4,3,0,1
1462,1,0,1,0.0,6.4,5,0,1
1463,1,0,1,0.0,6.4,5,0,1
1464,1,0,1,5.7,12.1,3,0,1
1465,1,0,1,0.0,12.1,5,0,1
1466,1,0,1,0.0,12.1,5,0,1
1467,1,0,1,0.0,12.1,5,0,1
1468,1,0,1,8.6,20.7,4,0,1
1469,1,0,1,0.0,20.7,5,0,1
1470,1,0,1,0.0,20.7,5,0,1
1471,1,0,1,0.0,20.7,5,0,1
1472,1,0,1,0.0,20.7,5,0,1
1473,1,0,1,2.0,22.7,3,0,1
1474,1,0,1,0.0,22.7,5,0,1
1475,1,0,1,0.0,22.7,5,0,1
1476,1,0,1,0.0,22.7,5,0,1
1477,1,0,1,0.0,22.7,5,0,1
1478,1,0,1,0.0,22.7,5,0,1
1479,1,0,1,0.0,22.7,5,0,1
1480,1,0,1,9.0,31.7,4,0,1
1481,1,0,1,0.0,31.7,5,0,1
1482,1,0,1,0.0,31.7,5,0,1
1483,1,0,1,0.0,31.7,5,0,1
1484,1,0,1,0.0,31.7,5,0,1
1485,1,0,1,0.0,31.7,5,0,1
1486,1,0,1,0.0,31.7,5,0,1
1487,1,0,1,0.0,31.7,5,0,1
1488,1,0,1,0.0,31.7,5,0,1
1489,1,0,1,0.0,31.7,5,0,1
1490,1,0,1,5.7,37.4,3,0,1
1491,1,0,1,0.0,37.4,5,0,1
1492,1,0,1,0.0,0.0,5,0,1
1493,1,0,1,4.4,4.4,3,0,1
1494,1,0,1,0.0,4.4,5,0,1
1495,1,0,1,0.0,4.4,5,0,1
1496,1,0,1,0.0,4.4,5,0,1
1497,1,0,1,8.8,13.2,4,0,1
1498,1,0,1,2.5,15.7,3,0,1
1499,1,0,1,0.0,15.7,5,0,1
1500,1,0,1,0.0,15.7,5,0,1
1501,1,0,1,0.0,15.7,5,0,1
1502,1,0,1,0.0,15.7,5,0,1
1503,1,0,1,0.0,15.7,5,0,1
1504,1,0,1,0.0,15.7,5,0,1
1505,1,0,1,10.9,26.6,4,0,1
1506,1,0,1,0.0,26.6,5,0,1
1507,1,0,1,0.0,26.6,5,0,1
1508,1,0,1,0.0,26.6,5,0,1
1509,1,0,1,0.0,26.6,5,0,1
1510,1,0,1,0.0,26.6,5,0,1
1511,1,0,1,36.7,63.3,2,0,0
1512,1,0,1,0.0,63.3,5,0,1
1513,1,0,1,2.4,65.7,3,0,1
1514,1,0,1,0.0,65.7,5,0,1
1515,1,0,1,0.0,65.7,5,0,1
1516,1,0,1,6.7,72.4,3,0,1
1517,1,0,1,0.0,72.4,5,0,1
1518,1,0,1,0.0,72.4,5,0,1
1519,1,0,1,0.0,72.4,5,0,1
1520,1,0,1,0.0,72.4,5,0,1
1521,1,0,1,0.0,0.0,5,0,1
1522,1,0,1,0.0,0.0,5,0,1
1523,1,0,1,0.0,0.0,5,0,1
1524,1,0,1,0.0,0.0,5,0,1
1525,1,0,1,2.2,2.2,3,0,1
1526,1,0,1,0.0,2.2,5,0,1
1527,1,0,1,16.6,18.8,4,0,2
1528,1,0,1,10.2,29.0,4,0,1
1529,1,0,1,0.0,29.0,5,0,1
1530,1,0,1,0.0,29.0,5,0,1
1531,1,0,1,0.0,29.0,5,0,1
1532,1,0,1,0.0,29.0,5,0,1
1533,1,0,1,0.0,29.0,5,0,1
1534,1,0,1,0.0,29.0,5,0,1
1535,1,0,1,0.0,29.0,5,0,1
1536,1,0,1,0.0,29.0,5,0,1
1537,1,0,1,0.0,29.0,5,0,1
1538,1,0,1,0.0,29.0,5,0,1
1539,1,0,1,0.0,29.0,5,0,1
1540,1,0,1,0.0,29.0,5,0,1
1541,1,0,1,0.0,29.0,5,0,1
1542,1,0,1,0.0,29.0,5,0,1
1543,1,0,1,0.0,29.0,5,0,1
1544,1,0,1,0.0,29.0,5,0,1
1545,1,0,1,0.0,29.0,5,0,1
1546,1,0,1,0.0,29.0,5,0,1
1547,1,0,1,0.0,29.0,5,0,1
1548,1,0,1,0.0,29.0,5,0,1
1549,1,0,1,0.0,29.0,5,0,1
1550,1,0,1,26.9,55.9,4,0,2
1551,1,0,1,0.0,55.9,5,0,1
1552,1,0,1,0.0,0.0,5,0,1
1553,1,0,1,0.0,0.0,5,0,1
1554,1,0,1,0.0,0.0,5,0,1
1555,1,0,1,0.0,0.0,5,0,1
1556,1,0,1,0.9,0.9,3,0,1
1557,1,0,1,0.0,0.9,5,0,1
1558,1,0,1,0.0,0.9,5,0,1
1559,1,0,1,0.0,0.9,5,0,1
1560,1,0,1,0.0,0.9,5,0,1
1561,1,0,1,0.9,1.8,3,0,1
1562,1,0,1,0.0,1.8,5,0,1
1563,1,0,1,0.0,1.8,5,0,1
1564,1,0,1,11.1,12.9,4,0,1
1565,1,0,1,8.4,21.3,4,0,1
1566,1,0,1,1.1,22.4,3,0,1
1567,1,0,1,0.0,22.4,5,0,1
1568,1,0,1,0.0,22.4,5,0,1
1569,1,0,1,0.0,22.4,5,0,1
1570,1,0,1,0.0,22.4,5,0,1
1571,1,0,1,0.0,22.4,5,0,1
1572,1,0,1,0.0,22.4,5,0,1
1573,1,0,1,0.0,22.4,5,0,1
1574,1,0,1,0.0,22.4,5,0,1
1575,1,0,1,4.0,26.4,3,0,1
1576,1,0,1,0.0,26.4,5,0,1
1577,1,0,1,0.0,26.4,5,0,1
1578,1,0,1,0.0,26.4,5,0,1
1579,1,0,1,0.0,26.4,5,0,1
1580,1,0,1,0.0,26.4,5,0,1
1581,1,0,1,0.0,26.4,5,0,1
1582,1,0,1,13.1,13.1,4,0,1
1583,1,0,1,0.0,13.1,5,0,1
1584,1,0,1,0.0,13.1,5,0,1
1585,1,0,1,0.0,13.1,5,0,1
1586,1,0,1,0.0,13.1,5,0,1
1587,1,0,1,10.9,24.0,4,0,1
1588,1,0,1,6.9,30.9,3,0,1
1589,1,0,1,5.5,36.4,3,0,1
1590,1,0,1,10.9,47.3,4,0,1
1591,1,0,1,47.8,95.1,2,0,0
1592,1,0,1,3.5,98.6,3,0,1
1593,1,0,1,7.8,106.4,4,0,1
1594,1,0,1,17.6,124.0,4,0,2
1595,1,0,1,0.0,124.0,5,0,1
1596,1,0,1,0.6,124.6,3,0,1
1597,1,0,1,0.0,124.6,5,0,1
1598,1,0,1,0.0,124.6,5,0,1
1599,1,0,1,0.0,124.6,5,0,1
1600,1,0,1,0.0,124.6,5,0,1
1601,1,0,1,2.4,127.0,3,0,1
1602,1,0,1,4.5,131.5,3,0,1
1603,1,0,1,1.8,133.3,3,0,1
1604,1,0,1,0.0,133.3,5,0,1
1605,1,0,1,0.0,133.3,5,0,1
1606,1,0,1,0.0,133.3,5,0,1
1607,1,0,1,0.0,133.3,5,0,1
1608,1,0,1,4.8,138.1,3,0,1
1609,1,0,1,0.0,138.1,5,0,1
1610,1,0,1,0.0,138.1,5,0,1
1611,1,0,1,8.1,146.2,4,0,1
1612,1,0,1,24.1,170.3,4,0,2
1613,1,0,1,5.7,5.7,3,0,1
1614,1,0,1,21.1,26.8,4,0,2
1615,1,0,1,58.5,85.3,2,0,0
1616,1,0,1,41.3,126.6,2,0,0
1617,1,0,1,0.0,126.6,5,0,1
1618,1,0,1,101.7,228.3,6,1,0
