State,Year,Annual_Rainfall_mm,Normal_Rainfall_mm,Departure_Percent,Monsoon_Rainfall_mm,Monsoon_Percent_of_Annual,Rainfall_Category,Flood_Events,Drought_Declared,Peak_Month,Peak_Month_Rainfall_mm,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm
31,2024,719.2,896,-19.7,597.3,83.1,2,0,0,1,199.1,15.0,18.9,0.0,28.7,45.0,99.0,199.1,143.9,96.0,59.3,37.3,13.4
32,2015,1219.1,1526,-20.1,1102.3,90.4,0,0,0,1,323.5,9.8,16.8,0.0,39.7,60.9,183.1,323.5,264.9,202.2,128.6,42.0,0.0
32,2016,1943.0,1526,27.3,1694.7,87.2,1,2,0,1,501.4,16.5,5.9,0.0,41.2,78.8,300.2,501.4,410.6,300.7,181.8,72.6,32.2
32,2017,1178.1,1526,-22.8,1033.9,87.8,0,0,0,1,307.3,22.2,31.3,27.8,29.6,39.7,166.9,307.3,274.4,177.7,107.6,19.9,0.0
32,2018,1781.5,1526,16.7,1585.9,89.0,2,13,0,1,448.5,14.6,34.0,27.4,23.3,75.8,264.6,448.5,401.4,279.5,191.9,43.6,0.0
32,2019,1738.9,1526,14.0,1520.1,87.4,2,5,0,1,448.2,10.4,24.8,0.2,21.8,83.8,249.9,448.2,373.7,266.6,181.7,52.7,9.6
32,2020,1101.1,1526,-27.8,989.7,89.9,0,0,1,1,281.9,3.2,17.1,28.5,36.9,54.7,176.7,281.9,232.7,181.5,116.9,35.5,0.0
32,2021,1511.6,1526,-0.9,1304.4,86.3,2,0,0,1,374.8,13.5,29.7,17.0,25.4,79.5,211.2,374.8,314.2,236.3,167.9,36.6,29.5
32,2022,1358.1,1526,-11.0,1202.1,88.5,2,0,0,1,331.7,30.0,23.7,25.8,7.9,72.8,212.8,331.7,311.9,195.0,150.7,25.2,21.7
32,2023,1604.5,1526,5.1,1375.4,85.7,2,0,0,1,393.0,0.0,5.7,0.0,30.8,56.2,244.6,393.0,345.0,250.4,142.4,64.3,30.1
32,2024,1730.6,1526,13.4,1536.1,88.8,2,4,0,1,414.0,21.0,33.0,4.7,17.8,58.8,271.4,414.0,384.0,279.4,187.3,52.8,0.0
10,2015,1238.6,1469,-15.7,1050.5,84.8,2,0,0,1,327.9,11.9,21.9,13.4,6.1,64.3,168.4,327.9,253.5,193.6,107.1,53.6,11.0
10,2016,1159.6,1469,-21.1,1007.7,86.9,0,0,0,1,295.5,5.2,0.0,0.0,41.1,44.2,185.5,295.5,262.2,159.2,105.3,46.3,30.4
10,2017,1279.1,1469,-12.9,1110.6,86.8,2,0,0,1,299.9,3.7,11.7,32.1,16.3,47.4,207.5,299.9,263.0,196.0,144.2,27.9,11.6
10,2018,1458.4,1469,-0.7,1283.4,88.0,2,0,0,1,366.1,13.5,19.5,13.4,27.1,57.3,222.4,366.1,335.0,200.7,159.2,57.5,6.0
10,2019,1470.3,1469,0.1,1312.3,89.3,2,0,0,1,358.9,12.2,3.4,10.6,11.2,49.9,233.2,358.9,336.2,221.8,162.2,47.1,0.0
10,2020,1673.2,1469,13.9,1484.3,88.7,2,12,0,1,433.6,0.0,14.8,33.9,20.1,62.5,260.2,433.6,374.9,241.3,174.3,42.1,25.5
10,2021,1812.4,1469,23.4,1566.6,86.4,1,12,0,1,460.6,0.0,23.6,0.2,26.6,54.9,276.0,460.6,383.3,267.2,179.5,49.1,3.0
10,2022,1553.1,1469,5.7,1382.4,89.0,2,0,0,1,394.1,31.5,11.7,8.4,41.1,58.6,238.8,394.1,357.2,236.9,155.4,32.1,0.2
10,2023,1175.7,1469,-20.0,1062.2,90.3,2,0,0,1,306.7,0.0,17.3,21.4,24.7,60.2,196.0,306.7,266.4,177.6,115.5,18.6,7.7
10,2024,1897.3,1469,29.2,1641.2,86.5,1,12,0,1,488.4,31.3,7.6,17.6,50.6,58.6,280.1,488.4,413.6,267.7,191.4,71.4,22.6
25,2015,791.1,649,21.9,706.2,89.3,1,5,0,1,192.6,20.8,22.2,24.6,13.1,24.4,122.0,192.6,178.1,126.9,86.6,18.7,0.0
25,2016,726.7,649,12.0,618.6,85.1,2,8,0,1,161.9,0.0,17.7,25.1,8.1,29.8,104.2,161.9,155.3,120.7,76.5,5.9,21.2
25,2017,608.1,649,-6.3,523.7,86.1,2,0,0,0,134.0,0.0,25.6,4.2,19.7,9.9,90.6,133.1,134.0,109.8,56.2,0.0,0.0
25,2018,618.0,649,-4.8,564.6,91.4,2,0,0,0,154.2,0.0,0.0,16.4,10.7,16.3,108.7,139.1,154.2,85.3,77.3,22.7,19.2
25,2019,869.4,649,34.0,758.5,87.2,1,10,0,1,203.5,0.2,27.1,4.3,12.8,28.4,132.1,203.5,193.4,132.1,97.4,39.4,6.3
25,2020,803.1,649,23.7,723.7,90.1,1,4,0,1,202.6,16.4,0.0,8.3,23.2,21.5,133.7,202.6,163.3,123.8,100.3,10.1,20.7
25,2021,623.8,649,-3.9,508.9,81.6,2,0,0,1,151.8,26.0,21.5,11.2,15.3,29.8,81.6,151.8,118.8,92.6,64.1,7.8,24.8
25,2022,838.0,649,29.1,749.8,89.5,1,12,0,1,221.3,17.3,9.7,23.2,2.0,45.1,110.7,221.3,175.4,140.8,101.6,11.1,6.9
25,2023,658.2,649,1.4,581.8,88.4,2,0,0,1,160.0,21.1,10.1,1.6,4.6,14.5,109.2,160.0,145.3,98.4,68.9,34.4,25.8
25,2024,626.2,649,-3.5,570.4,91.1,2,0,0,1,170.7,19.4,16.8,9.2,30.8,13.1,78.3,170.7,135.3,107.8,78.3,1.3,21.6
9,2015,608.7,614,-0.9,531.0,87.2,2,0,0,1,161.1,6.5,11.2,23.1,0.0,23.4,98.8,161.1,141.6,76.7,52.8,12.6,18.3
9,2016,541.1,614,-11.9,479.1,88.5,2,0,0,1,127.0,0.0,23.7,0.0,30.7,28.7,94.3,127.0,99.6,90.7,67.5,25.9,0.0
9,2017,730.5,614,19.0,594.2,81.3,2,3,0,1,182.1,18.1,13.6,17.9,28.4,33.8,93.1,182.1,143.8,105.9,69.3,4.6,1.3
9,2018,682.1,614,11.1,587.6,86.1,2,8,0,0,163.7,9.9,14.7,0.0,0.0,42.0,109.6,155.0,163.7,92.0,67.3,6.3,15.2
9,2019,547.7,614,-10.8,479.3,87.5,2,0,0,1,129.8,0.0,0.0,17.6,28.1,18.1,98.4,129.8,119.5,71.2,60.4,35.6,9.6
9,2020,572.6,614,-6.7,486.3,84.9,2,0,0,1,148.1,11.6,0.0,21.3,11.6,20.9,89.3,148.1,108.8,93.2,46.9,25.7,18.6
9,2021,750.7,614,22.3,617.0,82.2,1,1,0,1,179.0,9.6,8.3,0.0,26.0,20.9,112.5,179.0,150.5,117.8,57.2,32.5,0.2
9,2022,633.8,614,3.2,507.8,80.1,2,0,0,0,149.1,0.0,0.0,14.6,0.0,38.9,75.2,148.3,149.1,87.7,47.5,13.4,0.0
9,2023,766.1,614,24.8,671.0,87.6,1,8,0,1,210.1,0.2,19.2,23.3,12.7,47.0,110.0,210.1,152.1,122.4,76.4,18.5,13.0
9,2024,699.5,614,13.9,608.4,87.0,2,1,0,1,181.9,0.0,0.0,22.0,1.3,19.1,90.1,181.9,171.7,95.7,69.0,26.4,27.0
6,2015,744.4,797,-6.6,626.7,84.2,2,0,0,1,180.9,25.7,7.5,4.8,13.2,18.1,106.4,180.9,145.9,122.4,71.1,35.2,21.5
6,2016,667.7,797,-16.2,578.1,86.6,2,0,0,1,158.7,13.0,5.6,21.9,2.0,33.8,104.5,158.7,132.4,106.2,76.3,12.7,12.5
6,2017,762.6,797,-4.3,635.0,83.3,2,0,0,1,175.1,16.2,0.0,23.2,6.7,25.2,96.7,175.1,168.4,105.1,89.7,3.5,2.8
6,2018,732.7,797,-8.1,640.0,87.3,2,0,0,1,187.0,0.0,0.0,3.9,14.4,25.5,111.1,187.0,141.6,108.5,91.8,22.7,14.4
6,2019,719.5,797,-9.7,605.2,84.1,2,0,0,1,190.7,18.2,18.1,8.0,33.4,13.8,88.6,190.7,170.6,92.7,62.6,2.3,0.0
6,2020,958.4,797,20.3,869.4,90.7,1,8,0,1,258.6,10.3,3.5,4.5,0.0,30.3,149.6,258.6,224.7,124.7,111.8,40.1,20.8
6,2021,665.2,797,-16.5,589.8,88.7,2,0,0,0,153.2,0.0,22.6,15.1,30.8,30.7,98.7,148.7,153.2,103.1,86.1,9.5,7.9
6,2022,895.1,797,12.3,797.0,89.0,2,4,0,1,239.6,14.7,11.4,20.0,6.1,44.8,139.1,239.6,210.8,126.9,80.6,46.1,10.0
6,2023,759.0,797,-4.8,651.4,85.8,2,0,0,1,205.4,14.6,0.0,1.4,31.9,22.0,112.6,205.4,175.3,96.3,61.8,3.1,12.8
6,2024,789.8,797,-0.9,679.1,86.0,2,0,0,1,180.5,0.0,26.2,9.1,5.5,31.6,125.7,180.5,164.7,130.8,77.4,25.6,5.2
11,2015,736.5,1011,-27.2,694.1,94.2,0,0,1,1,195.9,0.0,5.2,0.0,0.0,43.2,129.7,195.9,176.2,100.2,92.1,10.0,25.4
11,2016,1361.4,1011,34.7,1182.9,86.9,1,2,0,1,323.3,22.1,32.9,16.4,17.6,51.9,208.0,323.3,304.4,223.5,123.7,52.5,29.9
11,2017,1166.6,1011,15.4,1017.0,87.2,2,13,0,1,284.0,7.5,29.8,30.3,19.0,60.8,185.9,284.0,245.9,173.3,127.9,53.4,22.2
11,2018,1035.5,1011,2.4,911.2,88.0,2,0,0,1,247.8,0.0,0.0,4.6,37.8,30.6,160.7,247.8,220.7,169.3,112.7,14.9,7.5
11,2019,726.9,1011,-28.1,656.0,90.2,0,0,1,1,201.4,6.5,13.8,0.0,6.1,25.0,125.8,201.4,141.7,119.5,67.6,17.5,17.4
11,2020,1311.2,1011,29.7,1121.2,85.5,1,10,0,1,322.2,31.1,16.2,7.4,37.7,42.5,199.2,322.2,294.7,186.3,118.8,56.1,0.0
11,2021,1259.6,1011,24.6,1090.6,86.6,1,13,0,1,312.2,22.7,1.7,30.8,11.1,57.6,177.9,312.2,285.9,191.5,123.1,30.8,26.2
11,2022,939.7,1011,-7.1,795.7,84.7,2,0,0,1,234.8,25.2,27.3,25.1,15.6,48.8,140.0,234.8,194.9,144.6,81.4,21.5,23.6
11,2023,843.8,1011,-16.5,771.8,91.5,2,0,0,1,224.4,0.0,0.0,26.1,17.2,30.1,139.0,224.4,178.9,134.3,95.2,31.5,0.0
11,2024,1283.3,1011,26.9,1086.8,84.7,1,6,0,1,300.8,14.4,4.1,9.8,7.2,36.4,203.1,300.8,279.0,193.4,110.5,57.4,1.9
15,2015,72.1,102,-29.3,89.0,123.4,0,0,1,1,23.6,0.0,16.0,0.0,0.0,0.0,20.1,23.6,12.5,21.2,11.6,18.0,13.4
15,2016,88.2,102,-13.5,59.6,67.6,2,0,0,1,32.5,0.0,0.0,0.0,21.7,0.0,2.0,32.5,21.1,0.0,4.0,0.0,11.0
15,2017,72.8,102,-28.6,72.6,99.7,0,0,1,1,36.2,0.0,1.4,0.0,6.6,2.2,5.4,36.2,21.3,0.0,9.7,13.4,9.1
15,2018,82.8,102,-18.8,61.9,74.8,2,0,0,3,26.4,19.7,0.0,0.0,0.0,0.0,24.6,5.6,3.2,26.4,2.1,0.0,0.0
15,2019,80.8,102,-20.8,68.4,84.7,0,0,0,0,19.8,0.0,7.4,0.0,0.0,13.8,19.0,17.6,19.8,4.6,7.4,2.7,0.0
15,2020,131.5,102,28.9,122.8,93.4,1,5,0,2,33.5,0.0,12.6,0.0,14.5,9.9,33.5,16.8,31.3,19.8,21.4,5.3,2.9
15,2021,104.9,102,2.8,65.7,62.6,2,0,0,0,37.7,9.8,15.6,0.0,14.1,6.3,11.6,11.5,37.7,2.0,2.9,0.0,15.9
15,2022,116.0,102,13.7,89.2,76.9,2,11,0,2,33.6,13.0,0.0,6.2,5.2,18.0,33.6,9.5,32.5,0.0,13.6,0.0,0.0
15,2023,98.7,102,-3.2,54.0,54.7,2,0,0,3,21.9,18.4,0.0,16.1,6.2,0.0,9.0,8.0,15.1,21.9,0.0,0.0,0.0
15,2024,136.5,102,33.8,169.5,124.2,1,10,0,1,53.7,12.8,10.7,0.0,14.0,16.9,24.5,53.7,23.0,38.1,30.2,0.0,0.0
3,2015,2301.1,2818,-18.3,1967.4,85.5,2,0,0,1,569.1,41.8,7.5,19.2,55.5,100.2,342.1,569.1,502.2,335.7,218.3,68.4,13.8
3,2016,2499.1,2818,-11.3,2176.8,87.1,2,0,0,1,616.7,31.3,43.7,29.1,33.1,83.0,392.9,616.7,533.5,378.8,254.9,80.9,15.7
3,2017,2000.3,2818,-29.0,1760.1,88.0,0,0,1,1,490.9,38.6,10.0,27.0,48.3,84.4,292.6,490.9,444.0,314.7,217.9,44.2,6.2
3,2018,3703.1,2818,31.4,3199.3,86.4,1,4,0,1,922.1,46.5,52.4,25.1,77.6,156.2,562.7,922.1,795.3,558.8,360.4,109.1,55.3
3,2019,3301.9,2818,17.2,2886.8,87.4,2,11,0,1,818.6,37.7,42.6,21.6,72.6,132.0,505.0,818.6,742.0,478.7,342.5,113.5,45.7
3,2020,3297.7,2818,17.0,2873.9,87.1,2,9,0,1,808.1,13.3,36.6,37.5,71.5,121.6,503.2,808.1,713.5,509.8,339.3,79.5,22.9
3,2021,2001.6,2818,-29.0,1752.7,87.6,0,0,1,1,504.2,3.1,36.5,14.2,37.0,68.7,304.1,504.2,435.2,293.6,215.6,55.4,19.8
3,2022,2491.5,2818,-11.6,2167.4,87.0,2,0,0,1,633.7,36.4,20.8,25.5,40.0,119.2,365.4,633.7,545.2,362.0,261.1,68.1,39.5
3,2023,3649.1,2818,29.5,3180.8,87.2,1,6,0,1,925.6,50.9,17.9,48.0,69.4,160.9,552.9,925.6,802.8,548.8,350.7,120.8,33.3
3,2024,3410.7,2818,21.0,2917.0,85.5,1,5,0,1,841.1,38.1,22.2,37.7,64.5,135.2,492.7,841.1,741.6,520.1,321.5,98.7,51.1
20,2015,7238.7,9000,-19.6,6263.5,86.5,2,0,0,1,1794.1,55.2,59.8,79.0,160.0,302.1,1093.2,1794.1,1584.1,1078.2,713.9,217.8,73.8
20,2016,8387.8,9000,-6.8,7320.6,87.3,2,0,0,1,2090.0,78.0,97.0,95.4,160.1,352.1,1276.3,2090.0,1839.5,1258.4,856.4,266.7,68.0
20,2017,8597.5,9000,-4.5,7519.6,87.5,2,0,0,1,2163.7,88.1,86.1,73.7,186.3,351.0,1303.1,2163.7,1901.4,1287.2,864.2,244.3,92.9
20,2018,7348.6,9000,-18.3,6381.7,86.8,2,0,0,1,1846.5,81.2,62.7,58.2,133.6,274.0,1111.0,1846.5,1617.3,1088.7,718.2,201.2,60.1
20,2019,11511.5,9000,27.9,9976.4,86.7,1,8,0,1,2867.7,104.8,109.3,99.3,219.1,461.2,1731.0,2867.7,2514.8,1722.4,1140.5,334.1,133.5
20,2020,12069.5,9000,34.1,10496.8,87.0,1,1,0,1,3005.5,117.3,130.9,135.6,248.6,479.3,1820.6,3005.5,2648.4,1812.3,1210.0,343.0,138.5
20,2021,9199.9,9000,2.2,8061.6,87.6,2,0,0,1,2307.1,109.3,89.6,111.2,184.5,352.6,1390.6,2307.1,2034.9,1398.0,931.0,280.4,106.3
20,2022,10238.5,9000,13.8,8948.3,87.4,2,6,0,1,2567.5,98.7,117.8,91.3,213.4,424.8,1545.0,2567.5,2262.6,1534.4,1038.8,295.3,87.5
20,2023,10930.6,9000,21.5,9504.6,87.0,1,12,0,1,2728.2,107.4,96.6,123.5,233.9,435.9,1622.6,2728.2,2416.9,1655.7,1081.2,310.6,124.4
20,2024,7363.1,9000,-18.2,6414.6,87.1,2,0,0,1,1860.3,83.4,87.5,75.5,166.5,292.5,1105.0,1860.3,1609.1,1122.2,718.0,218.7,56.4
19,2015,1722.3,1467,17.4,1531.6,88.9,2,2,0,1,447.7,21.6,25.5,12.2,29.2,50.7,252.3,447.7,374.1,271.6,185.9,46.6,22.5
19,2016,1763.8,1467,20.2,1549.9,87.9,1,7,0,1,453.1,19.6,0.3,28.3,38.6,81.8,274.6,453.1,388.8,250.2,183.2,57.7,27.3
19,2017,1658.6,1467,13.1,1477.4,89.1,2,11,0,1,425.6,10.5,12.2,2.9,23.5,70.6,246.1,425.6,379.0,250.5,176.2,42.0,13.2
19,2018,1285.3,1467,-12.4,1113.3,86.6,2,0,0,1,321.6,0.9,5.4,2.5,14.3,48.4,209.1,321.6,270.3,175.9,136.4,33.9,25.7
19,2019,1655.8,1467,12.9,1425.2,86.1,2,6,0,1,406.9,28.4,7.4,24.3,23.7,83.8,253.8,406.9,355.1,236.0,173.4,38.4,20.4
19,2020,1087.1,1467,-25.9,940.0,86.5,0,0,1,1,281.7,21.9,23.7,9.3,41.1,55.0,174.0,281.7,225.2,151.8,107.3,23.2,7.5
19,2021,1874.1,1467,27.8,1632.8,87.1,1,1,0,1,469.1,31.7,23.9,33.1,48.8,72.1,269.2,469.1,421.8,278.6,194.1,40.0,28.7
19,2022,1576.8,1467,7.5,1389.6,88.1,2,0,0,1,408.5,0.0,0.0,35.7,24.6,73.0,248.8,408.5,366.8,226.2,139.3,43.8,1.0
19,2023,1048.3,1467,-28.5,907.8,86.6,0,0,1,1,242.6,4.9,21.8,13.1,13.5,48.1,146.5,242.6,241.2,162.2,115.3,13.0,24.0
19,2024,1617.6,1467,10.3,1438.8,88.9,2,8,0,1,414.7,18.7,21.2,30.8,35.8,67.9,262.3,414.7,353.6,250.9,157.3,37.7,20.1
21,2015,2366.1,2500,-5.4,2089.0,88.3,2,0,0,1,606.0,18.5,28.4,29.0,46.1,92.4,354.7,606.0,519.0,372.5,236.8,89.0,37.0
21,2016,2339.0,2500,-6.4,2054.5,87.8,2,0,0,1,603.7,37.9,7.8,40.4,52.0,75.7,356.6,603.7,497.4,353.0,243.8,82.6,19.9
21,2017,2081.8,2500,-16.7,1782.7,85.6,2,0,0,1,501.4,2.5,24.0,18.9,59.6,65.7,319.7,501.4,444.8,310.4,206.4,69.9,37.2
21,2018,2788.4,2500,11.5,2414.3,86.6,2,1,0,1,706.7,46.0,43.1,31.3,69.1,117.2,401.4,706.7,597.3,422.0,286.9,66.3,17.1
21,2019,2736.1,2500,9.4,2396.8,87.6,2,0,0,1,671.9,42.6,42.7,33.7,43.2,124.0,425.9,671.9,611.4,401.9,285.7,102.0,8.6
21,2020,3208.2,2500,28.3,2812.9,87.7,1,11,0,1,784.7,37.0,51.0,30.7,78.1,110.8,474.6,784.7,724.8,493.9,334.9,113.8,15.5
21,2021,3032.8,2500,21.3,2626.2,86.6,1,7,0,1,755.7,27.0,17.1,29.3,42.9,139.0,437.9,755.7,668.4,474.3,289.9,75.6,10.7
21,2022,3047.2,2500,21.9,2635.6,86.5,1,8,0,1,768.8,23.5,22.4,19.8,46.1,112.1,451.3,768.8,652.9,445.5,317.1,77.3,24.2
21,2023,2001.8,2500,-19.9,1721.1,86.0,2,0,0,1,503.7,3.3,19.4,12.1,42.6,92.2,285.7,503.7,440.6,286.0,205.1,51.0,19.5
21,2024,1883.7,2500,-24.7,1666.9,88.5,0,0,0,1,479.9,17.2,11.1,31.7,20.0,72.1,280.9,479.9,417.4,289.2,199.5,71.0,11.4
22,2015,2078.4,1980,5.0,1830.1,88.1,2,0,0,1,529.3,34.4,40.4,36.4,36.4,70.9,311.3,529.3,457.0,311.1,221.4,56.8,35.2
22,2016,1909.6,1980,-3.6,1671.8,87.5,2,0,0,1,464.4,12.2,17.3,29.6,23.2,64.2,304.5,464.4,422.8,289.6,190.5,63.1,8.3
22,2017,2097.3,1980,5.9,1796.3,85.6,2,0,0,1,513.1,15.9,27.4,6.6,44.8,71.3,305.7,513.1,448.7,327.6,201.2,80.0,39.8
22,2018,2121.2,1980,7.1,1867.3,88.0,2,0,0,1,544.1,6.9,16.2,33.1,37.1,68.3,320.5,544.1,478.5,305.2,219.0,52.5,9.9
22,2019,2510.9,1980,26.8,2178.0,86.7,1,2,0,1,637.7,15.1,15.6,5.1,65.0,112.1,381.7,637.7,538.5,375.0,245.1,59.1,24.6
22,2020,2606.7,1980,31.7,2282.2,87.6,1,13,0,1,662.6,43.9,30.5,43.0,63.6,107.9,371.3,662.6,581.6,395.6,271.1,78.7,34.2
22,2021,2376.3,1980,20.0,2082.9,87.7,1,4,0,1,594.5,19.7,36.9,10.6,28.7,83.2,350.1,594.5,527.4,372.9,238.0,71.3,5.8
22,2022,1744.4,1980,-11.9,1525.8,87.5,2,0,0,1,429.5,31.6,34.6,37.3,46.7,79.9,250.3,429.5,382.4,272.6,191.0,39.9,34.3
22,2023,2281.3,1980,15.2,2020.1,88.6,2,13,0,1,572.6,27.2,10.8,5.0,48.4,97.3,330.6,572.6,516.1,355.6,245.2,63.1,15.5
22,2024,2450.2,1980,23.7,2169.3,88.5,1,2,0,1,619.3,25.5,35.5,13.9,42.8,79.2,386.0,619.3,556.4,358.1,249.5,80.6,17.2
30,2015,2426.1,2200,10.3,2109.0,86.9,2,14,0,1,613.6,28.2,24.5,18.3,65.0,90.6,362.1,613.6,535.5,357.8,240.0,84.6,15.4
30,2016,1652.9,2200,-24.9,1403.7,84.9,0,0,0,1,408.1,14.2,7.0,10.3,46.4,83.5,235.4,408.1,380.8,230.4,149.0,36.1,20.3
30,2017,1755.2,2200,-20.2,1573.0,89.6,0,0,0,1,448.8,36.3,15.4,17.6,25.0,69.0,269.8,448.8,396.3,266.4,191.7,65.4,27.8
30,2018,1619.5,2200,-26.4,1456.8,90.0,0,0,1,1,420.7,0.0,4.7,22.7,28.8,60.9,258.3,420.7,372.7,235.5,169.6,39.5,3.8
30,2019,1804.0,2200,-18.0,1557.8,86.4,2,0,0,1,442.5,11.7,15.2,31.3,20.9,81.6,271.9,442.5,396.6,262.6,184.2,51.5,4.6
30,2020,1706.7,2200,-22.4,1539.8,90.2,0,0,0,1,439.5,18.9,33.2,10.8,43.5,74.6,273.3,439.5,378.1,262.3,186.6,47.2,10.1
30,2021,1555.5,2200,-29.3,1332.3,85.7,0,0,1,1,408.1,28.6,27.6,0.0,34.2,60.8,218.1,408.1,330.8,216.0,159.3,56.2,0.0
30,2022,2482.0,2200,12.8,2218.1,89.4,2,7,0,1,633.2,26.1,9.0,11.7,52.4,91.1,389.8,633.2,565.4,362.7,267.0,71.7,18.7
30,2023,1705.5,2200,-22.5,1485.5,87.1,0,0,0,1,433.9,0.0,18.0,5.8,53.7,71.2,241.3,433.9,391.1,265.6,153.6,67.0,28.8
30,2024,1766.4,2200,-19.7,1531.8,86.7,2,0,0,1,444.2,0.0,20.0,3.9,48.7,65.0,281.5,444.2,375.9,250.5,179.7,63.5,28.9
2,2015,2446.1,2782,-12.1,2138.3,87.4,2,0,0,1,629.0,12.6,5.1,31.6,32.0,94.7,371.0,629.0,530.6,356.9,250.8,78.2,17.7
2,2016,3625.7,2782,30.3,3146.3,86.8,1,8,0,1,914.2,50.1,25.2,25.8,73.0,156.0,525.6,914.2,803.6,533.1,369.8,126.4,18.1
2,2017,3053.8,2782,9.8,2636.0,86.3,2,0,0,1,769.8,25.5,20.8,14.8,55.3,118.7,465.1,769.8,654.6,453.9,292.6,77.9,43.6
2,2018,2023.2,2782,-27.3,1792.2,88.6,0,0,1,1,515.1,17.0,7.0,35.4,42.7,70.2,303.6,515.1,463.4,292.3,217.8,78.1,36.9
2,2019,3096.4,2782,11.3,2712.5,87.6,2,14,0,1,783.4,36.2,27.1,41.1,63.2,131.0,461.6,783.4,694.2,450.3,323.0,94.5,44.8
2,2020,2142.0,2782,-23.0,1877.0,87.6,0,0,0,1,551.6,32.1,21.4,18.8,32.8,87.6,312.3,551.6,459.8,336.7,216.6,77.4,29.9
2,2021,3207.2,2782,15.3,2771.5,86.4,2,12,0,1,787.1,25.0,21.4,20.5,78.4,141.1,478.7,787.1,700.9,485.9,318.9,107.4,52.0
2,2022,3140.0,2782,12.9,2698.0,85.9,2,9,0,1,777.3,38.9,16.2,48.9,50.0,130.5,459.9,777.3,692.7,467.7,300.4,81.0,28.1
2,2023,3389.0,2782,21.8,2913.9,86.0,1,1,0,1,840.7,42.9,41.5,27.5,80.0,117.7,494.7,840.7,728.7,497.7,352.1,119.6,26.1
2,2024,2366.0,2782,-15.0,2022.0,85.5,2,0,0,1,587.2,38.4,40.7,20.4,29.3,76.2,357.9,587.2,501.7,358.2,217.0,82.5,15.9
27,2015,1989.7,2740,-27.4,1743.4,87.6,0,0,1,1,488.3,23.4,15.8,38.8,41.6,70.6,306.8,488.3,453.9,293.4,201.0,41.7,16.9
27,2016,3400.4,2740,24.1,2931.9,86.2,1,13,0,1,848.1,46.2,23.0,23.0,80.7,153.2,493.9,848.1,741.6,524.9,323.4,90.5,44.1
27,2017,3468.6,2740,26.6,3004.8,86.6,1,2,0,1,855.5,45.0,43.8,34.1,77.1,140.9,508.9,855.5,754.9,536.7,348.8,113.4,28.5
27,2018,2645.5,2740,-3.4,2316.7,87.6,2,0,0,1,667.0,33.6,8.7,7.8,48.6,113.7,384.6,667.0,572.4,412.3,280.4,71.3,15.7
27,2019,2650.5,2740,-3.3,2298.9,86.7,2,0,0,1,648.9,16.1,33.4,39.5,59.9,119.0,393.5,648.9,592.6,392.0,271.9,70.3,9.8
27,2020,3685.8,2740,34.5,3219.6,87.4,1,12,0,1,936.1,23.1,56.4,55.9,85.5,153.8,556.0,936.1,802.5,551.6,373.4,107.0,34.0
27,2021,3103.0,2740,13.2,2663.9,85.8,2,1,0,1,759.7,31.1,36.8,12.0,59.2,115.3,450.6,759.7,686.8,466.4,300.4,91.9,30.7
27,2022,3079.4,2740,12.4,2644.3,85.9,2,1,0,1,753.6,42.0,42.5,34.9,62.1,105.6,453.4,753.6,696.0,447.3,294.0,108.0,48.6
27,2023,3133.6,2740,14.4,2726.8,87.0,2,6,0,1,772.7,34.4,28.5,22.4,73.4,114.4,477.7,772.7,694.4,479.9,302.1,76.4,16.6
27,2024,2135.3,2740,-22.1,1837.5,86.1,0,0,0,1,518.9,29.4,5.9,41.2,30.0,89.2,316.7,518.9,450.9,325.2,225.8,77.7,20.7
0,2015,3833.0,3180,20.5,3314.2,86.5,1,5,0,1,970.5,45.2,47.3,38.0,82.0,165.5,570.9,970.5,846.9,561.6,364.3,109.5,40.2
0,2016,3468.1,3180,9.1,3045.5,87.8,2,0,0,1,868.0,28.3,51.4,30.9,55.1,147.3,511.9,868.0,770.9,536.2,358.5,111.1,41.9
0,2017,4181.2,3180,31.5,3629.4,86.8,1,7,0,1,1049.0,33.6,21.9,32.7,72.3,173.7,632.5,1049.0,900.5,636.3,411.1,132.0,44.1
0,2018,2487.0,3180,-21.8,2184.3,87.8,0,0,0,1,627.5,37.4,41.8,23.3,49.7,92.2,388.8,627.5,538.7,365.0,264.3,55.2,17.8
0,2019,3371.9,3180,6.0,2966.0,88.0,2,0,0,1,845.1,19.6,17.4,46.3,83.2,147.8,521.7,845.1,754.3,501.1,343.8,120.7,22.7
0,2020,3031.9,3180,-4.7,2614.3,86.2,2,0,0,1,741.5,29.5,15.8,13.6,73.8,140.3,451.0,741.5,649.7,470.4,301.7,83.8,29.4
0,2021,2883.9,3180,-9.3,2503.1,86.8,2,0,0,1,727.6,28.4,43.2,32.5,65.5,109.9,442.1,727.6,619.2,435.5,278.7,98.7,25.9
0,2022,4282.0,3180,34.7,3717.2,86.8,1,7,0,1,1082.4,26.5,54.0,49.8,96.3,163.6,642.0,1082.4,931.3,631.3,430.2,129.4,34.1
0,2023,3436.4,3180,8.1,2980.7,86.7,2,0,0,1,848.4,36.0,17.8,16.6,52.9,140.9,517.2,848.4,761.5,528.3,325.3,103.0,41.9
