District,State,Year,Annual_Rainfall_mm,Normal_Rainfall_mm,Departure_Percent,Monsoon_Rainfall_mm,Pre_Monsoon_mm,Post_Monsoon_mm,Winter_mm,Monsoon_Percent,Rainfall_Category,Flood_Occurred,Drought_Declared,Waterlogging_Risk,Peak_Month,Peak_Rainfall_mm,Consecutive_Dry_Days_Avg,Heavy_Rain_Days,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm
Prakasam,Andhra Pradesh,2024,1286.6,850,51.4,1112.6,107.0,48.5,41.1,86.5,Excess,1,0,High,Jul,309.8,5,25,25.1,16.0,13.7,27.5,65.8,201.2,309.8,291.4,183.1,127.1,29.9,18.6
Nellore,Andhra Pradesh,2015,837.8,980,-14.5,706.9,52.0,30.6,2.3,84.4,Normal,0,0,Low,Jul,209.4,22,5,0.0,2.3,13.5,11.6,26.9,116.2,209.4,177.6,132.6,71.1,30.1,0.5
Nellore,Andhra Pradesh,2016,833.4,980,-15.0,738.1,72.2,17.5,36.7,88.6,Normal,0,0,Low,Jul,213.8,19,7,15.0,21.7,20.8,19.2,32.2,134.6,213.8,173.9,134.6,81.2,15.7,1.8
Nellore,Andhra Pradesh,2017,780.2,980,-20.4,664.5,58.8,24.2,0.0,85.2,Deficient,0,0,Low,Aug,184.1,24,2,0.0,0.0,10.3,22.6,25.9,103.1,183.9,184.1,116.8,76.6,9.5,14.7
Nellore,Andhra Pradesh,2018,746.9,980,-23.8,643.9,76.5,33.8,4.0,86.2,Deficient,0,0,Low,Jul,175.2,14,1,0.0,4.0,17.6,25.9,33.0,118.9,175.2,167.0,117.1,65.7,33.8,0.0
Nellore,Andhra Pradesh,2019,1177.6,980,20.2,1041.6,82.2,23.2,33.7,88.5,Excess,0,0,High,Jul,308.8,12,2,15.9,17.8,0.1,34.0,48.1,175.8,308.8,266.3,165.2,125.5,23.2,0.0
Nellore,Andhra Pradesh,2020,1561.4,980,59.3,1382.1,106.4,74.9,26.7,88.5,Excess,1,0,High,Jul,381.4,20,22,5.9,20.8,5.8,38.0,62.6,239.6,381.4,350.9,249.1,161.1,46.6,28.3
Nellore,Andhra Pradesh,2021,922.1,980,-5.9,778.6,63.0,38.0,10.8,84.4,Normal,0,0,Low,Jul,217.1,5,3,1.9,8.9,6.4,33.0,23.6,127.6,217.1,206.6,125.0,102.3,28.0,10.0
Nellore,Andhra Pradesh,2022,1127.3,980,15.0,938.6,67.4,26.5,24.2,83.3,Normal,0,0,Medium,Jul,274.0,8,1,6.2,18.0,11.5,22.5,33.4,165.8,274.0,233.5,164.9,100.4,26.5,0.0
Nellore,Andhra Pradesh,2023,1567.8,980,60.0,1378.5,99.4,63.6,20.5,87.9,Excess,1,0,High,Jul,395.3,12,27,0.7,19.8,4.9,44.0,50.5,248.8,395.3,330.0,247.0,157.4,39.9,23.7
Nellore,Andhra Pradesh,2024,1036.7,980,5.8,888.9,95.4,33.1,23.8,85.7,Normal,0,0,Medium,Jul,272.1,7,1,4.8,19.0,15.8,32.4,47.2,147.8,272.1,216.2,148.5,104.3,33.1,0.0
Kurnool,Andhra Pradesh,2015,557.8,600,-7.0,481.7,14.6,7.5,17.7,86.4,Normal,0,0,Low,Jul,126.6,17,9,2.8,14.9,2.0,0.0,12.6,97.3,126.6,118.4,83.8,55.6,1.9,5.6
Kurnool,Andhra Pradesh,2016,942.4,600,57.1,807.3,65.3,18.3,5.0,85.7,Excess,1,0,High,Jul,227.2,22,13,0.0,5.0,7.0,15.6,42.7,132.8,227.2,214.2,141.4,91.7,18.3,0.0
Kurnool,Andhra Pradesh,2017,384.3,600,-35.9,345.8,12.4,14.5,2.8,90.0,Deficient,0,1,Low,Jul,99.7,5,4,2.8,0.0,0.0,0.0,12.4,59.1,99.7,89.4,67.7,29.9,0.1,14.4
Kurnool,Andhra Pradesh,2018,944.1,600,57.4,822.4,62.6,45.0,29.2,87.1,Excess,1,0,High,Jul,231.5,7,21,19.7,9.5,23.9,6.8,31.9,145.8,231.5,220.6,128.6,95.9,31.0,14.0
Kurnool,Andhra Pradesh,2019,559.7,600,-6.7,495.6,58.8,35.0,15.9,88.5,Normal,0,0,Low,Jul,131.1,5,1,15.9,0.0,15.4,13.1,30.3,90.4,131.1,125.2,95.0,53.9,30.8,4.2
Kurnool,Andhra Pradesh,2020,929.6,600,54.9,816.1,59.5,42.0,24.2,87.8,Excess,1,0,High,Jul,226.7,24,4,3.9,20.3,20.7,14.1,24.7,146.2,226.7,213.0,137.7,92.5,36.2,5.8
Kurnool,Andhra Pradesh,2021,567.0,600,-5.5,504.6,45.5,29.4,8.1,89.0,Normal,0,0,Low,Jul,134.8,12,5,1.7,6.4,14.9,7.2,23.4,90.2,134.8,118.1,98.1,63.4,19.3,10.1
Kurnool,Andhra Pradesh,2022,719.4,600,19.9,608.4,24.4,36.4,16.1,84.6,Normal,0,0,Medium,Jul,177.1,9,4,7.5,8.6,3.0,1.8,19.6,121.4,177.1,157.3,94.5,58.1,28.1,8.3
Kurnool,Andhra Pradesh,2023,483.2,600,-19.5,428.8,21.4,1.7,12.2,88.7,Normal,0,0,Low,Jul,125.1,13,7,12.2,0.0,0.0,8.5,12.9,64.9,125.1,110.8,82.2,45.8,1.7,0.0
Kurnool,Andhra Pradesh,2024,705.6,600,17.6,654.0,38.1,26.4,13.3,92.7,Normal,0,0,Medium,Jul,190.5,14,0,13.3,0.0,7.6,0.2,30.3,118.5,190.5,156.5,104.6,83.9,26.4,0.0
Kadapa,Andhra Pradesh,2015,783.1,700,11.9,677.9,67.9,37.4,12.2,86.6,Normal,0,0,Medium,Jul,208.2,23,4,11.7,0.5,16.9,19.6,31.4,104.3,208.2,175.7,108.2,81.5,28.8,8.6
Kadapa,Andhra Pradesh,2016,1096.4,700,56.6,958.8,56.0,34.8,36.7,87.4,Excess,1,0,High,Jul,278.0,19,19,22.7,14.0,11.9,7.8,36.3,163.2,278.0,242.9,171.7,103.0,34.8,0.0
Kadapa,Andhra Pradesh,2017,936.4,700,33.8,831.6,53.7,39.3,39.3,88.8,Excess,1,0,High,Jul,244.8,21,23,15.2,24.1,2.7,18.7,32.3,138.7,244.8,211.5,151.9,84.7,39.3,0.0
Kadapa,Andhra Pradesh,2018,626.9,700,-10.4,538.3,40.1,45.4,7.3,85.9,Normal,0,0,Low,Jul,153.6,8,9,0.7,6.6,19.5,0.0,20.6,104.7,153.6,128.9,91.8,59.3,31.3,14.1
Kadapa,Andhra Pradesh,2019,1037.3,700,48.2,904.8,70.2,33.8,5.5,87.2,Excess,1,0,High,Jul,267.8,23,27,0.0,5.5,13.0,8.8,48.4,152.2,267.8,228.0,146.0,110.8,23.7,10.1
Kadapa,Andhra Pradesh,2020,839.1,700,19.9,714.0,89.8,52.3,18.2,85.1,Normal,0,0,Medium,Jul,202.4,3,5,13.4,4.8,22.0,28.0,39.8,132.3,202.4,189.3,116.8,73.2,40.2,12.1
Kadapa,Andhra Pradesh,2021,828.9,700,18.4,726.6,52.8,50.4,0.0,87.7,Normal,0,0,Medium,Jul,213.9,12,2,0.0,0.0,0.0,16.6,36.2,111.2,213.9,174.3,129.9,97.3,30.6,19.8
Kadapa,Andhra Pradesh,2022,981.4,700,40.2,893.3,79.8,52.5,11.0,91.0,Excess,1,0,High,Jul,255.1,10,7,0.0,11.0,0.0,32.6,47.2,152.0,255.1,220.3,161.3,104.6,42.2,10.3
Kadapa,Andhra Pradesh,2023,773.2,700,10.5,671.0,42.5,40.4,10.5,86.8,Normal,0,0,Medium,Jul,193.0,12,6,0.0,10.5,7.2,19.1,16.2,106.8,193.0,183.6,112.5,75.1,29.6,10.8
Kadapa,Andhra Pradesh,2024,687.0,700,-1.9,575.4,23.2,5.9,20.9,83.8,Normal,0,0,Low,Jul,180.2,6,3,0.0,20.9,0.0,9.9,13.3,94.7,180.2,142.2,90.4,67.9,5.9,0.0
Anantapur,Andhra Pradesh,2015,625.7,550,13.8,540.0,59.0,17.5,1.7,86.3,Normal,0,0,Medium,Aug,148.3,4,6,0.0,1.7,19.0,3.7,36.3,79.8,144.1,148.3,97.8,70.0,10.1,7.4
Anantapur,Andhra Pradesh,2016,664.8,550,20.9,571.4,70.9,9.8,26.2,86.0,Excess,0,0,High,Jul,153.6,9,8,5.8,20.4,11.9,25.5,33.5,106.8,153.6,142.0,110.5,58.5,8.4,1.4
Anantapur,Andhra Pradesh,2017,447.1,550,-18.7,392.6,24.0,19.8,25.7,87.8,Normal,0,0,Low,Jul,125.8,20,9,9.6,16.1,3.3,12.2,8.5,76.2,125.8,91.4,66.9,32.3,15.2,4.6
Anantapur,Andhra Pradesh,2018,557.8,550,1.4,495.5,38.2,9.2,6.8,88.8,Normal,0,0,Medium,Jul,135.4,4,6,0.6,6.2,8.1,0.0,30.1,90.1,135.4,109.3,91.3,69.4,8.9,0.3
Anantapur,Andhra Pradesh,2019,693.2,550,26.0,604.8,41.5,51.7,16.5,87.2,Excess,1,0,High,Jul,174.8,22,28,0.0,16.5,0.0,18.5,23.0,111.4,174.8,151.1,94.1,73.4,35.0,16.7
Anantapur,Andhra Pradesh,2020,516.5,550,-6.1,427.9,44.2,28.0,23.8,82.8,Normal,0,0,Low,Jul,126.4,5,2,7.2,16.6,18.4,17.5,8.3,82.5,126.4,112.7,63.9,42.4,24.2,3.8
Anantapur,Andhra Pradesh,2021,795.9,550,44.7,704.0,53.0,24.6,16.5,88.5,Excess,1,0,High,Jul,200.0,13,27,15.4,1.1,0.0,8.5,44.5,121.8,200.0,178.0,115.4,88.8,24.6,0.0
Anantapur,Andhra Pradesh,2022,612.5,550,11.4,501.1,54.3,31.3,19.6,81.8,Normal,0,0,Medium,Aug,141.6,18,5,19.2,0.4,17.2,20.2,16.9,78.0,141.2,141.6,82.9,57.4,18.4,12.9
Anantapur,Andhra Pradesh,2023,537.2,550,-2.3,467.4,46.5,27.2,11.5,87.0,Normal,0,0,Low,Jul,136.0,11,6,4.9,6.6,14.9,0.9,30.7,86.4,136.0,124.2,77.9,42.9,21.1,6.1
Anantapur,Andhra Pradesh,2024,450.3,550,-18.1,369.8,36.0,27.7,11.5,82.1,Normal,0,0,Low,Jul,112.5,17,1,1.7,9.8,0.0,12.1,23.9,55.3,112.5,92.0,74.3,35.7,25.3,2.4
Chittoor,Andhra Pradesh,2015,807.9,800,1.0,703.6,49.2,37.9,11.2,87.1,Normal,0,0,Medium,Jul,208.9,23,7,5.3,5.9,10.6,16.8,21.8,108.2,208.9,179.5,117.0,90.0,20.9,17.0
Chittoor,Andhra Pradesh,2016,501.2,800,-37.4,448.7,41.6,31.9,19.8,89.5,Deficient,0,1,Low,Aug,120.2,4,5,18.0,1.8,13.8,3.4,24.4,86.4,111.5,120.2,77.3,53.3,15.7,16.2
Chittoor,Andhra Pradesh,2017,990.6,800,23.8,850.8,54.9,36.5,22.7,85.9,Excess,0,0,High,Jul,243.2,12,9,1.9,20.8,4.2,25.6,25.1,144.8,243.2,219.2,135.8,107.8,21.3,15.2
Chittoor,Andhra Pradesh,2018,996.0,800,24.5,878.2,73.1,46.0,24.8,88.2,Excess,0,0,High,Jul,243.1,10,3,5.6,19.2,3.8,22.1,47.2,145.8,243.1,217.9,158.9,112.5,31.2,14.8
Chittoor,Andhra Pradesh,2019,858.5,800,7.3,758.7,26.5,53.4,6.8,88.4,Normal,0,0,Medium,Jul,206.9,19,9,6.7,0.1,0.0,2.5,24.0,134.9,206.9,187.9,131.5,97.5,37.4,16.0
Chittoor,Andhra Pradesh,2020,1100.7,800,37.6,941.2,72.1,46.1,12.5,85.5,Excess,1,0,High,Jul,272.7,4,15,0.0,12.5,21.7,21.2,29.2,150.4,272.7,231.8,170.0,116.3,23.4,22.7
Chittoor,Andhra Pradesh,2021,583.7,800,-27.0,506.1,65.9,19.2,7.9,86.7,Deficient,0,1,Low,Aug,143.2,9,7,0.0,7.9,16.7,11.0,38.2,92.9,133.2,143.2,84.8,52.0,19.2,0.0
Chittoor,Andhra Pradesh,2022,441.2,800,-44.9,359.3,41.7,44.1,17.4,81.4,Deficient,0,1,Low,Jul,100.1,6,4,2.9,14.5,6.6,23.8,11.3,59.6,100.1,87.0,59.7,52.9,25.4,18.7
Chittoor,Andhra Pradesh,2023,1180.3,800,47.5,1038.7,87.8,29.6,6.9,88.0,Excess,1,0,High,Jul,288.7,9,20,6.7,0.2,22.9,27.7,37.2,174.9,288.7,266.8,175.6,132.7,22.1,7.5
Chittoor,Andhra Pradesh,2024,862.6,800,7.8,763.4,94.0,28.0,18.6,88.5,Normal,0,0,Medium,Jul,217.2,19,6,3.1,15.5,19.9,30.4,43.7,139.9,217.2,199.6,123.5,83.2,20.4,7.6
Tirupati,Andhra Pradesh,2015,720.4,820,-12.1,637.6,23.1,18.3,8.0,88.5,Normal,0,0,Low,Jul,178.1,7,5,0.0,8.0,0.0,2.7,20.4,107.0,178.1,167.5,115.2,69.8,16.6,1.7
Tirupati,Andhra Pradesh,2016,495.8,820,-39.5,461.5,16.2,48.0,13.8,93.1,Deficient,0,1,Low,Jul,134.7,8,1,0.0,13.8,4.3,0.0,11.9,87.4,134.7,115.4,73.8,50.2,29.1,18.9
Tirupati,Andhra Pradesh,2017,1149.4,820,40.2,1002.3,95.8,45.6,5.3,87.2,Excess,1,0,High,Jul,287.7,23,10,2.4,2.9,16.8,20.1,58.9,160.1,287.7,265.4,184.5,104.6,30.5,15.1
Tirupati,Andhra Pradesh,2018,1284.5,820,56.6,1094.3,78.5,56.1,28.2,85.2,Excess,1,0,High,Jul,318.6,19,18,25.3,2.9,1.5,13.3,63.7,183.5,318.6,281.0,195.6,115.6,30.3,25.8
Tirupati,Andhra Pradesh,2019,1123.7,820,37.0,982.2,88.0,40.0,6.0,87.4,Excess,1,0,High,Jul,268.1,15,24,0.0,6.0,15.1,15.7,57.2,172.6,268.1,259.5,182.3,99.7,34.7,5.3
Tirupati,Andhra Pradesh,2020,605.7,820,-26.1,512.4,33.9,26.2,28.2,84.6,Deficient,0,1,Low,Jul,162.1,11,0,8.4,19.8,6.1,0.0,27.8,86.1,162.1,131.3,81.6,51.3,26.2,0.0
Tirupati,Andhra Pradesh,2021,628.3,820,-23.4,542.9,61.4,34.5,6.1,86.4,Deficient,0,0,Low,Jul,146.5,4,0,0.9,5.2,19.6,25.5,16.3,90.0,146.5,138.5,93.1,74.8,31.7,2.8
Tirupati,Andhra Pradesh,2022,1222.7,820,49.1,1024.6,69.7,49.9,21.4,83.8,Excess,1,0,High,Jul,291.8,21,8,21.4,0.0,6.8,22.1,40.8,174.4,291.8,273.3,176.3,108.8,28.6,21.3
Tirupati,Andhra Pradesh,2023,866.9,820,5.7,753.9,37.2,39.0,29.2,87.0,Normal,0,0,Medium,Jul,213.1,23,3,6.2,23.0,0.0,8.8,28.4,120.2,213.1,203.0,133.5,84.1,39.0,0.0
Tirupati,Andhra Pradesh,2024,938.2,820,14.4,789.5,73.2,50.2,12.8,84.2,Normal,0,0,Medium,Jul,229.2,23,1,12.8,0.0,6.5,23.2,43.5,144.9,229.2,194.2,138.5,82.7,41.6,8.6
Anakapalli,Andhra Pradesh,2015,1158.7,1080,7.3,1010.4,83.8,39.6,26.8,87.2,Normal,0,0,Medium,Jul,297.6,13,7,5.9,20.9,22.6,28.4,32.8,175.8,297.6,244.0,165.7,127.3,20.4,19.2
Anakapalli,Andhra Pradesh,2016,699.6,1080,-35.2,626.9,44.4,36.8,24.6,89.6,Deficient,0,1,Low,Jul,175.2,16,0,6.0,18.6,11.2,11.4,21.8,101.2,175.2,148.5,119.0,83.0,32.1,4.7
Anakapalli,Andhra Pradesh,2017,1558.4,1080,44.3,1342.1,103.0,56.5,17.0,86.1,Excess,1,0,High,Jul,383.4,24,19,13.0,4.0,2.9,33.5,66.6,244.3,383.4,332.9,230.1,151.4,35.7,20.8
Anakapalli,Andhra Pradesh,2018,1411.8,1080,30.7,1248.5,95.6,52.1,18.6,88.4,Excess,1,0,High,Jul,349.0,6,17,9.7,8.9,13.3,39.6,42.7,220.9,349.0,321.2,220.8,136.6,48.2,3.9
Anakapalli,Andhra Pradesh,2019,1052.7,1080,-2.5,906.4,80.2,41.7,25.9,86.1,Normal,0,0,Low,Jul,259.2,22,4,9.2,16.7,20.2,13.1,46.9,154.7,259.2,237.3,154.5,100.7,41.7,0.0
Anakapalli,Andhra Pradesh,2020,878.0,1080,-18.7,748.1,63.8,58.4,20.2,85.2,Normal,0,0,Low,Jul,206.9,11,7,18.0,2.2,0.0,17.7,46.1,123.9,206.9,188.9,139.1,89.3,35.8,22.6
Anakapalli,Andhra Pradesh,2021,1049.7,1080,-2.8,928.9,47.4,69.4,17.5,88.5,Normal,0,0,Low,Jul,255.2,18,4,0.0,17.5,14.0,6.1,27.3,166.7,255.2,235.0,156.1,115.9,44.0,25.4
Anakapalli,Andhra Pradesh,2022,1572.6,1080,45.6,1367.5,108.8,71.2,27.2,87.0,Excess,1,0,High,Jul,398.8,11,2,8.7,18.5,15.9,17.0,75.9,223.2,398.8,354.5,244.7,146.3,45.6,25.6
Anakapalli,Andhra Pradesh,2023,1124.4,1080,4.1,951.2,90.7,47.4,14.6,84.6,Normal,0,0,Medium,Jul,279.9,17,2,4.4,10.2,22.9,21.1,46.7,165.8,279.9,232.8,162.2,110.5,37.7,9.7
Anakapalli,Andhra Pradesh,2024,1034.1,1080,-4.3,914.1,44.0,54.8,25.7,88.4,Normal,0,0,Low,Jul,250.2,9,6,2.6,23.1,11.0,6.1,26.9,169.3,250.2,236.7,141.9,116.0,42.3,12.5
Alluri Sitharama Raju,Andhra Pradesh,2015,1149.0,1400,-17.9,994.3,63.1,52.2,19.0,86.5,Normal,0,0,Low,Jul,280.7,14,9,8.7,10.3,5.4,9.0,48.7,173.1,280.7,238.9,187.2,114.4,42.1,10.1
Alluri Sitharama Raju,Andhra Pradesh,2016,1641.0,1400,17.2,1415.7,103.9,43.9,29.2,86.3,Normal,0,0,Medium,Jul,424.0,18,6,26.5,2.7,8.5,44.5,50.9,237.2,424.0,364.4,239.0,151.1,35.1,8.8
Alluri Sitharama Raju,Andhra Pradesh,2017,1834.3,1400,31.0,1564.8,132.4,81.3,16.2,85.3,Excess,1,0,High,Jul,453.4,24,23,9.7,6.5,24.0,26.4,82.0,269.5,453.4,388.9,281.2,171.8,63.2,18.1
Alluri Sitharama Raju,Andhra Pradesh,2018,1628.4,1400,16.3,1447.0,90.6,62.8,28.1,88.9,Normal,0,0,Medium,Jul,419.4,15,8,3.8,24.3,3.4,31.9,55.3,251.8,419.4,359.9,245.1,170.8,34.0,28.8
Alluri Sitharama Raju,Andhra Pradesh,2019,2216.7,1400,58.3,1934.2,161.2,70.2,59.7,87.3,Excess,1,0,High,Jul,557.9,21,0,29.3,30.4,26.9,43.5,90.8,318.9,557.9,491.4,344.2,221.8,53.8,16.4
Alluri Sitharama Raju,Andhra Pradesh,2020,1121.7,1400,-19.9,981.7,75.8,43.0,25.4,87.5,Normal,0,0,Low,Jul,274.1,23,7,4.6,20.8,13.7,22.7,39.4,175.2,274.1,253.9,155.4,123.1,33.6,9.4
Alluri Sitharama Raju,Andhra Pradesh,2021,964.1,1400,-31.1,850.1,84.6,34.2,20.2,88.2,Deficient,0,1,Low,Jul,236.7,19,3,17.3,2.9,21.8,28.8,34.0,153.8,236.7,200.1,158.5,101.0,27.6,6.6
Alluri Sitharama Raju,Andhra Pradesh,2022,1372.1,1400,-2.0,1194.7,103.4,45.3,44.0,87.1,Normal,0,0,Low,Jul,343.1,9,2,22.1,21.9,5.6,40.1,57.7,202.2,343.1,305.0,207.6,136.8,41.3,4.0
Alluri Sitharama Raju,Andhra Pradesh,2023,1566.4,1400,11.9,1344.2,132.0,52.5,28.2,85.8,Normal,0,0,Medium,Jul,392.1,22,9,4.6,23.6,28.6,44.7,58.7,224.0,392.1,333.0,248.0,147.1,39.6,12.9
Alluri Sitharama Raju,Andhra Pradesh,2024,2157.0,1400,54.1,1827.9,157.2,98.6,66.3,84.7,Excess,1,0,High,Jul,527.5,15,25,33.6,32.7,8.7,53.8,94.7,311.7,527.5,462.6,308.9,217.2,78.9,19.7
Parvathipuram Manyam,Andhra Pradesh,2015,1936.8,1300,49.0,1651.4,135.1,80.1,63.6,85.3,Excess,1,0,High,Jul,482.5,16,25,33.5,30.1,7.7,52.2,75.2,275.8,482.5,412.5,291.8,188.8,57.3,22.8
Parvathipuram Manyam,Andhra Pradesh,2016,1743.8,1300,34.1,1504.0,116.6,62.6,57.3,86.2,Excess,1,0,High,Jul,422.6,13,17,31.5,25.8,3.1,37.9,75.6,271.3,422.6,383.0,262.6,164.5,47.0,15.6
Parvathipuram Manyam,Andhra Pradesh,2017,1983.6,1300,52.6,1748.7,160.4,81.5,40.4,88.2,Excess,1,0,High,Jul,504.5,7,14,23.7,16.7,12.5,54.1,93.8,310.3,504.5,431.2,307.1,195.6,54.3,27.2
Parvathipuram Manyam,Andhra Pradesh,2018,781.3,1300,-39.9,644.9,44.1,53.9,12.5,82.5,Deficient,0,1,Low,Jul,181.2,3,5,6.3,6.2,19.7,4.4,20.0,106.6,181.2,159.0,122.0,76.1,31.3,22.6
Parvathipuram Manyam,Andhra Pradesh,2019,783.9,1300,-39.7,719.0,76.2,24.9,19.3,91.7,Deficient,0,1,Low,Jul,209.5,3,9,0.0,19.3,8.7,25.4,42.1,130.4,209.5,174.1,112.8,92.2,24.9,0.0
Parvathipuram Manyam,Andhra Pradesh,2020,2050.3,1300,57.7,1785.2,132.5,85.9,30.4,87.1,Excess,1,0,High,Jul,505.8,6,16,10.3,20.1,16.4,45.2,70.9,305.5,505.8,462.7,293.8,217.4,71.5,14.4
Parvathipuram Manyam,Andhra Pradesh,2021,757.6,1300,-41.7,676.3,30.0,23.6,30.0,89.3,Deficient,0,1,Low,Jul,175.6,17,2,21.6,8.4,1.7,11.0,17.3,128.3,175.6,171.3,111.9,89.2,15.1,8.5
Parvathipuram Manyam,Andhra Pradesh,2022,979.5,1300,-24.7,864.4,52.9,18.8,18.1,88.2,Deficient,0,0,Low,Jul,258.1,13,3,1.2,16.9,0.5,21.8,30.6,157.8,258.1,216.0,142.5,90.0,15.9,2.9
Parvathipuram Manyam,Andhra Pradesh,2023,1255.9,1300,-3.4,1092.4,80.0,51.5,30.6,87.0,Normal,0,0,Low,Jul,320.2,6,2,18.4,12.2,12.9,18.2,48.9,187.5,320.2,289.5,183.3,111.9,37.6,13.9
Parvathipuram Manyam,Andhra Pradesh,2024,2059.4,1300,58.4,1798.7,160.2,75.5,45.5,87.3,Excess,1,0,High,Jul,525.3,18,26,34.0,11.5,31.9,47.3,81.0,310.1,525.3,452.5,305.1,205.7,64.2,11.3
Sri Sathya Sai,Andhra Pradesh,2015,817.6,650,25.8,697.5,36.4,37.6,12.2,85.3,Excess,1,0,High,Jul,201.5,4,17,12.2,0.0,11.3,5.0,20.1,123.5,201.5,182.5,110.3,79.7,14.8,22.8
Sri Sathya Sai,Andhra Pradesh,2016,779.9,650,20.0,668.2,49.0,32.8,20.9,85.7,Normal,0,0,Medium,Jul,185.5,8,0,1.3,19.6,0.0,11.1,37.9,104.4,185.5,174.3,118.8,85.2,32.8,0.0
Sri Sathya Sai,Andhra Pradesh,2017,563.2,650,-13.4,460.1,41.2,16.2,9.4,81.7,Normal,0,0,Low,Jul,140.7,3,4,9.4,0.0,4.7,11.4,25.1,84.9,140.7,118.9,71.6,44.0,14.9,1.3
Sri Sathya Sai,Andhra Pradesh,2018,565.6,650,-13.0,478.5,13.2,25.1,27.9,84.6,Normal,0,0,Low,Jul,139.7,14,2,11.3,16.6,0.0,2.1,11.1,88.3,139.7,115.1,89.4,46.0,18.6,6.5
Sri Sathya Sai,Andhra Pradesh,2019,395.1,650,-39.2,360.2,13.8,16.3,25.6,91.2,Deficient,0,1,Low,Jul,109.1,6,0,15.6,10.0,0.0,0.0,13.8,68.8,109.1,87.5,70.1,24.7,0.0,16.3
Sri Sathya Sai,Andhra Pradesh,2020,449.1,650,-30.9,376.0,32.0,32.2,8.8,83.7,Deficient,0,1,Low,Jul,100.8,17,6,8.8,0.0,10.7,10.7,10.6,71.9,100.8,99.9,65.5,37.9,16.6,15.6
Sri Sathya Sai,Andhra Pradesh,2021,772.3,650,18.8,683.2,42.1,38.8,4.9,88.5,Normal,0,0,Medium,Jul,189.1,3,0,4.9,0.0,0.4,14.8,26.9,128.3,189.1,166.1,112.4,87.3,27.7,11.1
Sri Sathya Sai,Andhra Pradesh,2022,915.7,650,40.9,792.0,61.3,23.9,20.3,86.5,Excess,1,0,High,Jul,214.3,15,12,0.0,20.3,9.5,15.3,36.5,142.4,214.3,212.6,135.8,86.9,16.6,7.3
Sri Sathya Sai,Andhra Pradesh,2023,820.7,650,26.3,706.2,57.9,30.5,27.8,86.0,Excess,1,0,High,Jul,200.3,10,14,5.8,22.0,11.2,25.6,21.1,120.0,200.3,182.6,133.9,69.4,11.8,18.7
Sri Sathya Sai,Andhra Pradesh,2024,728.0,650,12.0,651.9,58.8,36.7,17.3,89.5,Normal,0,0,Medium,Jul,176.8,20,3,17.3,0.0,0.0,16.3,42.5,106.7,176.8,163.4,122.1,82.9,36.7,0.0
