Date,District,State,Year_Type,Daily_Rainfall_mm,Cumulative_Monthly_mm,Rainfall_Category,Flood_Alert,Waterlogging_Risk
2022-07-25,Visakhapatnam,Andhra Pradesh,drought,19.1,181.0,Moderate,0,Medium
2022-07-26,Visakhapatnam,Andhra Pradesh,drought,0.0,181.0,No Rain,0,Low
2022-07-27,Visakhapatnam,Andhra Pradesh,drought,12.7,193.7,Moderate,0,Low
2022-07-28,Visakhapatnam,Andhra Pradesh,drought,0.0,193.7,No Rain,0,Low
2022-07-29,Visakhapatnam,Andhra Pradesh,drought,0.0,193.7,No Rain,0,Low
2022-07-30,Visakhapatnam,Andhra Pradesh,drought,0.0,193.7,No Rain,0,Low
2022-07-31,Visakhapatnam,Andhra Pradesh,drought,0.0,193.7,No Rain,0,Low
2022-08-01,Visakhapatnam,Andhra Pradesh,drought,0.2,0.2,Light,0,Low
2022-08-02,Visakhapatnam,Andhra Pradesh,drought,11.8,12.0,Moderate,0,Low
2022-08-03,Visakhapatnam,Andhra Pradesh,drought,0.0,12.0,No Rain,0,Low
2022-08-04,Visakhapatnam,Andhra Pradesh,drought,0.0,12.0,No Rain,0,Low
2022-08-05,Visakhapatnam,Andhra Pradesh,drought,0.0,12.0,No Rain,0,Low
2022-08-06,Visakhapatnam,Andhra Pradesh,drought,2.1,14.1,Light,0,Low
2022-08-07,Visakhapatnam,Andhra Pradesh,drought,0.0,14.1,No Rain,0,Low
2022-08-08,Visakhapatnam,Andhra Pradesh,drought,0.0,14.1,No Rain,0,Low
2022-08-09,Visakhapatnam,Andhra Pradesh,drought,0.0,14.1,No Rain,0,Low
2022-08-10,Visakhapatnam,Andhra Pradesh,drought,3.8,17.9,Light,0,Low
2022-08-11,Visakhapatnam,Andhra Pradesh,drought,0.0,17.9,No Rain,0,Low
2022-08-12,Visakhapatnam,Andhra Pradesh,drought,7.3,25.2,Light,0,Low
2022-08-13,Visakhapatnam,Andhra Pradesh,drought,0.0,25.2,No Rain,0,Low
2022-08-14,Visakhapatnam,Andhra Pradesh,drought,2.1,27.3,Light,0,Low
2022-08-15,Visakhapatnam,Andhra Pradesh,drought,10.8,38.1,Moderate,0,Low
2022-08-16,Visakhapatnam,Andhra Pradesh,drought,0.0,38.1,No Rain,0,Low
2022-08-17,Visakhapatnam,Andhra Pradesh,drought,0.0,38.1,No Rain,0,Low
2022-08-18,Visakhapatnam,Andhra Pradesh,drought,0.0,38.1,No Rain,0,Low
2022-08-19,Visakhapatnam,Andhra Pradesh,drought,9.2,47.3,Moderate,0,Low
2022-08-20,Visakhapatnam,Andhra Pradesh,drought,0.0,47.3,No Rain,0,Low
2022-08-21,Visakhapatnam,Andhra Pradesh,drought,0.0,47.3,No Rain,0,Low
2022-08-22,Visakhapatnam,Andhra Pradesh,drought,0.0,47.3,No Rain,0,Low
2022-08-23,Visakhapatnam,Andhra Pradesh,drought,0.0,47.3,No Rain,0,Low
2022-08-24,Visakhapatnam,Andhra Pradesh,drought,0.0,47.3,No Rain,0,Low
2022-08-25,Visakhapatnam,Andhra Pradesh,drought,0.0,47.3,No Rain,0,Low
2022-08-26,Visakhapatnam,Andhra Pradesh,drought,32.8,80.1,Moderate,0,Medium
2022-08-27,Visakhapatnam,Andhra Pradesh,drought,0.0,80.1,No Rain,0,Low
2022-08-28,Visakhapatnam,Andhra Pradesh,drought,0.1,80.2,Light,0,Low
2022-08-29,Visakhapatnam,Andhra Pradesh,drought,0.0,80.2,No Rain,0,Low
2022-08-30,Visakhapatnam,Andhra Pradesh,drought,5.4,85.6,Light,0,Low
2022-08-31,Visakhapatnam,Andhra Pradesh,drought,4.9,90.5,Light,0,Low
2022-09-01,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-09-02,Visakhapatnam,Andhra Pradesh,drought,24.9,24.9,Moderate,0,Medium
2022-09-03,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-09-04,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-09-05,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-09-06,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-09-07,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-09-08,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-09-09,Visakhapatnam,Andhra Pradesh,drought,1.0,25.9,Light,0,Low
2022-09-10,Visakhapatnam,Andhra Pradesh,drought,6.5,32.4,Light,0,Low
2022-09-11,Visakhapatnam,Andhra Pradesh,drought,0.0,32.4,No Rain,0,Low
2022-09-12,Visakhapatnam,Andhra Pradesh,drought,0.0,32.4,No Rain,0,Low
2022-09-13,Visakhapatnam,Andhra Pradesh,drought,0.0,32.4,No Rain,0,Low
2022-09-14,Visakhapatnam,Andhra Pradesh,drought,0.0,32.4,No Rain,0,Low
2022-09-15,Visakhapatnam,Andhra Pradesh,drought,0.0,32.4,No Rain,0,Low
2022-09-16,Visakhapatnam,Andhra Pradesh,drought,11.8,44.2,Moderate,0,Low
2022-09-17,Visakhapatnam,Andhra Pradesh,drought,20.0,64.2,Moderate,0,Medium
2022-09-18,Visakhapatnam,Andhra Pradesh,drought,9.5,73.7,Moderate,0,Low
2022-09-19,Visakhapatnam,Andhra Pradesh,drought,5.4,79.1,Light,0,Low
2022-09-20,Visakhapatnam,Andhra Pradesh,drought,14.8,93.9,Moderate,0,Low
2022-09-21,Visakhapatnam,Andhra Pradesh,drought,0.0,93.9,No Rain,0,Low
2022-09-22,Visakhapatnam,Andhra Pradesh,drought,0.0,93.9,No Rain,0,Low
2022-09-23,Visakhapatnam,Andhra Pradesh,drought,15.5,109.4,Moderate,0,Medium
2022-09-24,Visakhapatnam,Andhra Pradesh,drought,0.0,109.4,No Rain,0,Low
2022-09-25,Visakhapatnam,Andhra Pradesh,drought,0.0,109.4,No Rain,0,Low
2022-09-26,Visakhapatnam,Andhra Pradesh,drought,10.7,120.1,Moderate,0,Low
2022-09-27,Visakhapatnam,Andhra Pradesh,drought,13.2,133.3,Moderate,0,Low
2022-09-28,Visakhapatnam,Andhra Pradesh,drought,0.0,133.3,No Rain,0,Low
2022-09-29,Visakhapatnam,Andhra Pradesh,drought,27.0,160.3,Moderate,0,Medium
2022-09-30,Visakhapatnam,Andhra Pradesh,drought,0.0,160.3,No Rain,0,Low
2022-10-01,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-10-02,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-10-03,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-10-04,Visakhapatnam,Andhra Pradesh,drought,3.0,3.0,Light,0,Low
2022-10-05,Visakhapatnam,Andhra Pradesh,drought,0.0,3.0,No Rain,0,Low
2022-10-06,Visakhapatnam,Andhra Pradesh,drought,0.0,3.0,No Rain,0,Low
2022-10-07,Visakhapatnam,Andhra Pradesh,drought,0.5,3.5,Light,0,Low
2022-10-08,Visakhapatnam,Andhra Pradesh,drought,0.0,3.5,No Rain,0,Low
2022-10-09,Visakhapatnam,Andhra Pradesh,drought,0.0,3.5,No Rain,0,Low
2022-10-10,Visakhapatnam,Andhra Pradesh,drought,1.1,4.6,Light,0,Low
2022-10-11,Visakhapatnam,Andhra Pradesh,drought,3.0,7.6,Light,0,Low
2022-10-12,Visakhapatnam,Andhra Pradesh,drought,0.0,7.6,No Rain,0,Low
2022-10-13,Visakhapatnam,Andhra Pradesh,drought,0.0,7.6,No Rain,0,Low
2022-10-14,Visakhapatnam,Andhra Pradesh,drought,0.0,7.6,No Rain,0,Low
2022-10-15,Visakhapatnam,Andhra Pradesh,drought,3.7,11.3,Light,0,Low
2022-10-16,Visakhapatnam,Andhra Pradesh,drought,0.0,11.3,No Rain,0,Low
2022-10-17,Visakhapatnam,Andhra Pradesh,drought,0.7,12.0,Light,0,Low
2022-10-18,Visakhapatnam,Andhra Pradesh,drought,0.0,12.0,No Rain,0,Low
2022-10-19,Visakhapatnam,Andhra Pradesh,drought,0.0,12.0,No Rain,0,Low
2022-10-20,Visakhapatnam,Andhra Pradesh,drought,0.8,12.8,Light,0,Low
2022-10-21,Visakhapatnam,Andhra Pradesh,drought,0.0,12.8,No Rain,0,Low
2022-10-22,Visakhapatnam,Andhra Pradesh,drought,0.2,13.0,Light,0,Low
2022-10-23,Visakhapatnam,Andhra Pradesh,drought,1.0,14.0,Light,0,Low
2022-10-24,Visakhapatnam,Andhra Pradesh,drought,5.3,19.3,Light,0,Low
2022-10-25,Visakhapatnam,Andhra Pradesh,drought,0.0,19.3,No Rain,0,Low
2022-10-26,Visakhapatnam,Andhra Pradesh,drought,5.6,24.9,Light,0,Low
2022-10-27,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-10-28,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-10-29,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-10-30,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-10-31,Visakhapatnam,Andhra Pradesh,drought,0.0,24.9,No Rain,0,Low
2022-11-01,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-11-02,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-11-03,Visakhapatnam,Andhra Pradesh,drought,1.5,1.5,Light,0,Low
2022-11-04,Visakhapatnam,Andhra Pradesh,drought,0.6,2.1,Light,0,Low
2022-11-05,Visakhapatnam,Andhra Pradesh,drought,0.0,2.1,No Rain,0,Low
2022-11-06,Visakhapatnam,Andhra Pradesh,drought,0.0,2.1,No Rain,0,Low
2022-11-07,Visakhapatnam,Andhra Pradesh,drought,0.0,2.1,No Rain,0,Low
2022-11-08,Visakhapatnam,Andhra Pradesh,drought,6.2,8.3,Light,0,Low
2022-11-09,Visakhapatnam,Andhra Pradesh,drought,2.5,10.8,Light,0,Low
2022-11-10,Visakhapatnam,Andhra Pradesh,drought,0.0,10.8,No Rain,0,Low
2022-11-11,Visakhapatnam,Andhra Pradesh,drought,0.0,10.8,No Rain,0,Low
2022-11-12,Visakhapatnam,Andhra Pradesh,drought,0.0,10.8,No Rain,0,Low
2022-11-13,Visakhapatnam,Andhra Pradesh,drought,0.0,10.8,No Rain,0,Low
2022-11-14,Visakhapatnam,Andhra Pradesh,drought,0.0,10.8,No Rain,0,Low
2022-11-15,Visakhapatnam,Andhra Pradesh,drought,3.1,13.9,Light,0,Low
2022-11-16,Visakhapatnam,Andhra Pradesh,drought,0.0,13.9,No Rain,0,Low
2022-11-17,Visakhapatnam,Andhra Pradesh,drought,0.0,13.9,No Rain,0,Low
2022-11-18,Visakhapatnam,Andhra Pradesh,drought,0.0,13.9,No Rain,0,Low
2022-11-19,Visakhapatnam,Andhra Pradesh,drought,5.9,19.8,Light,0,Low
2022-11-20,Visakhapatnam,Andhra Pradesh,drought,0.0,19.8,No Rain,0,Low
2022-11-21,Visakhapatnam,Andhra Pradesh,drought,4.2,24.0,Light,0,Low
2022-11-22,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-23,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-24,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-25,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-26,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-27,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-28,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-29,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-11-30,Visakhapatnam,Andhra Pradesh,drought,0.0,24.0,No Rain,0,Low
2022-12-01,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-02,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-03,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-04,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-05,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-06,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-07,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-08,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-09,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-10,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-11,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-12,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-13,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-14,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-15,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-16,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-17,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-18,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-19,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-20,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-21,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-22,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-23,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-24,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-25,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-26,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-27,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-28,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-29,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-30,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2022-12-31,Visakhapatnam,Andhra Pradesh,drought,0.0,0.0,No Rain,0,Low
2023-01-01,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-01-02,Visakhapatnam,Andhra Pradesh,normal,1.7,1.7,Light,0,Low
2023-01-03,Visakhapatnam,Andhra Pradesh,normal,0.0,1.7,No Rain,0,Low
2023-01-04,Visakhapatnam,Andhra Pradesh,normal,7.4,9.1,Light,0,Low
2023-01-05,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-06,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-07,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-08,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-09,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-10,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-11,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-12,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-13,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-14,Visakhapatnam,Andhra Pradesh,normal,0.0,9.1,No Rain,0,Low
2023-01-15,Visakhapatnam,Andhra Pradesh,normal,0.3,9.4,Light,0,Low
2023-01-16,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-17,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-18,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-19,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-20,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-21,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-22,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-23,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-24,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-25,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-26,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-27,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-28,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-29,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-30,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-01-31,Visakhapatnam,Andhra Pradesh,normal,0.0,9.4,No Rain,0,Low
2023-02-01,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-02-02,Visakhapatnam,Andhra Pradesh,normal,0.4,0.4,Light,0,Low
2023-02-03,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-04,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-05,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-06,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-07,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-08,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-09,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-10,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-11,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-12,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-13,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-14,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-15,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-16,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-17,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-18,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-19,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-20,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-21,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-22,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-23,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-24,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-25,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-26,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-27,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-02-28,Visakhapatnam,Andhra Pradesh,normal,0.0,0.4,No Rain,0,Low
2023-03-01,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-02,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-03,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-04,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-05,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-06,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-07,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-08,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-09,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-10,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-11,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-12,Visakhapatnam,Andhra Pradesh,normal,0.0,0.0,No Rain,0,Low
2023-03-13,Visakhapatnam,Andhra Pradesh,normal,8.4,8.4,Moderate,0,Low
2023-03-14,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-15,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-16,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-17,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-18,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-19,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-20,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-21,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-22,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-23,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-24,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-25,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-26,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-27,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-28,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-29,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-30,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-03-31,Visakhapatnam,Andhra Pradesh,normal,0.0,8.4,No Rain,0,Low
2023-04-01,Visakhapatnam,Andhra Pradesh,normal,0.3,0.3,Light,0,Low
2023-04-02,Visakhapatnam,Andhra Pradesh,normal,0.0,0.3,No Rain,0,Low
2023-04-03,Visakhapatnam,Andhra Pradesh,normal,0.0,0.3,No Rain,0,Low
2023-04-04,Visakhapatnam,Andhra Pradesh,normal,0.0,0.3,No Rain,0,Low
2023-04-05,Visakhapatnam,Andhra Pradesh,normal,0.0,0.3,No Rain,0,Low
2023-04-06,Visakhapatnam,Andhra Pradesh,normal,0.0,0.3,No Rain,0,Low
2023-04-07,Visakhapatnam,Andhra Pradesh,normal,0.0,0.3,No Rain,0,Low
2023-04-08,Visakhapatnam,Andhra Pradesh,normal,0.0,0.3,No Rain,0,Low
2023-04-09,Visakhapatnam,Andhra Pradesh,normal,1.1,1.4,Light,0,Low
2023-04-10,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-11,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-12,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-13,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-14,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-15,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-16,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-17,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-18,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-19,Visakhapatnam,Andhra Pradesh,normal,0.0,1.4,No Rain,0,Low
2023-04-20,Visakhapatnam,Andhra Pradesh,normal,2.4,3.8,Light,0,Low
2023-04-21,Visakhapatnam,Andhra Pradesh,normal,0.0,3.8,No Rain,0,Low
2023-04-22,Visakhapatnam,Andhra Pradesh,normal,0.0,3.8,No Rain,0,Low
2023-04-23,Visakhapatnam,Andhra Pradesh,normal,0.0,3.8,No Rain,0,Low
2023-04-24,Visakhapatnam,Andhra Pradesh,normal,0.0,3.8,No Rain,0,Low
2023-04-25,Visakhapatnam,Andhra Pradesh,normal,0.0,3.8,No Rain,0,Low
2023-04-26,Visakhapatnam,Andhra Pradesh,normal,0.0,3.8,No Rain,0,Low
2023-04-27,Visakhapatnam,Andhra Pradesh,normal,0.0,3.8,No Rain,0,Low
2023-04-28,Visakhapatnam,Andhra Pradesh,normal,15.2,19.0,Moderate,0,Medium
2023-04-29,Visakhapatnam,Andhra Pradesh,normal,0.0,19.0,No Rain,0,Low
2023-04-30,Visakhapatnam,Andhra Pradesh,normal,0.0,19.0,No Rain,0,Low
2023-05-01,Visakhapatnam,Andhra Pradesh,normal,0.7,0.7,Light,0,Low
2023-05-02,Visakhapatnam,Andhra Pradesh,normal,0.0,0.7,No Rain,0,Low
2023-05-03,Visakhapatnam,Andhra Pradesh,normal,0.0,0.7,No Rain,0,Low
2023-05-04,Visakhapatnam,Andhra Pradesh,normal,0.0,0.7,No Rain,0,Low
2023-05-05,Visakhapatnam,Andhra Pradesh,normal,5.9,6.6,Light,0,Low
2023-05-06,Visakhapatnam,Andhra Pradesh,normal,0.7,7.3,Light,0,Low
2023-05-07,Visakhapatnam,Andhra Pradesh,normal,0.0,7.3,No Rain,0,Low
2023-05-08,Visakhapatnam,Andhra Pradesh,normal,0.0,7.3,No Rain,0,Low
2023-05-09,Visakhapatnam,Andhra Pradesh,normal,0.0,7.3,No Rain,0,Low
2023-05-10,Visakhapatnam,Andhra Pradesh,normal,0.0,7.3,No Rain,0,Low
2023-05-11,Visakhapatnam,Andhra Pradesh,normal,0.0,7.3,No Rain,0,Low
2023-05-12,Visakhapatnam,Andhra Pradesh,normal,16.1,23.4,Moderate,0,Medium
2023-05-13,Visakhapatnam,Andhra Pradesh,normal,0.0,23.4,No Rain,0,Low
2023-05-14,Visakhapatnam,Andhra Pradesh,normal,0.0,23.4,No Rain,0,Low
2023-05-15,Visakhapatnam,Andhra Pradesh,normal,0.4,23.8,Light,0,Low
2023-05-16,Visakhapatnam,Andhra Pradesh,normal,0.0,23.8,No Rain,0,Low
2023-05-17,Visakhapatnam,Andhra Pradesh,normal,0.0,23.8,No Rain,0,Low
